clock,value
799,690
800,702
801,702
802,702
803,702
804,702
805,702
806,702
807,702
808,702
809,702
810,702
811,702
812,702
813,702
814,702
815,702
816,702
817,702
818,702
819,702
820,702
821,702
822,702
823,702
824,702
825,702
826,702
827,702
828,702
829,702
830,702
831,702
832,702
833,702
834,702
835,702
836,702
837,702
838,702
839,702
840,702
841,702
842,702
843,702
844,702
845,702
846,702
847,702
848,702
849,702
850,702
851,702
852,702
853,702
854,702
855,702
856,702
857,702
858,702
859,702
860,702
861,702
862,702
863,702
864,702
865,702
866,702
867,702
868,702
869,702
870,702
871,702
872,702
873,702
874,702
875,702
876,702
877,702
878,702
879,702
880,702
881,702
882,702
883,702
884,702
885,702
886,702
887,702
888,702
889,702
890,702
891,702
892,702
893,702
894,702
895,702
896,702
897,702
898,702
899,702
900,702
901,702
902,702
903,702
904,702
905,702
906,702
907,702
908,702
909,702
910,702
911,702
912,702
913,702
914,702
915,702
916,702
917,702
918,702
919,702
920,702
921,702
922,702
923,702
924,702
925,702
926,702
927,702
928,702
929,702
930,702
931,702
932,702
933,702
934,702
935,702
936,702
937,702
938,702
939,702
940,702
941,702
942,702
943,702
944,702
945,702
946,702
947,702
948,702
949,702
950,702
951,702
952,690
953,690
954,690
955,690
956,690
957,690
958,690
959,690
960,690
961,690
962,690
963,690
964,690
965,690
966,690
967,690
968,690
969,690
970,690
971,690
972,690
973,690
974,690
975,690
976,690
977,702
978,702
979,702
980,702
981,702
982,702
983,702
984,702
985,702
986,702
987,702
988,702
989,702
990,702
991,702
992,702
993,702
994,702
995,702
996,702
997,702
998,702
999,702
1000,702
1001,702
1002,702
1003,702
1004,690
1005,690
1006,690
1007,690
1008,702
1009,702
1010,690
1011,690
1012,690
1013,690
1014,690
1015,690
1016,690
1017,690
1018,690
1019,690
1020,690
1021,690
1022,690
1023,690
1024,690
1025,690
1026,690
1027,690
1028,690
1029,702
1030,702
1031,702
1032,702
1033,702
1034,702
1035,702
1036,702
1037,702
1038,702
1039,690
1040,690
1041,690
1042,690
1043,690
1044,690
1045,690
1046,690
1047,690
1048,690
1049,690
1050,690
1051,690
1052,690
1053,690
1054,690
1055,690
1056,690
1057,690
1058,690
1059,690
1060,690
1061,690
1062,690
1063,690
1064,690
1065,690
1066,690
1067,690
1068,690
1069,690
1070,690
1071,690
1072,690
1073,690
1074,690
1075,690
1076,690
1077,690
1078,690
1079,690
1080,690
1081,690
1082,690
1083,690
1084,690
1085,690
1086,690
1087,690
1088,690
1089,690
1090,690
1091,690
1092,690
1093,690
1094,690
1095,690
1096,690
1097,690
1098,690
1099,690
1100,690
1101,690
1102,690
1103,690
1104,690
1105,690
1106,690
1107,690
1108,690
1109,690
1110,690
1111,690
1112,690
1113,690
1114,690
1115,690
1116,690
1117,690
1118,690
1119,702
1120,702
1121,702
1122,702
1123,702
1124,702
1125,702
1126,702
1127,702
1128,702
1129,702
1130,702
1131,702
1132,702
1133,702
1134,702
1135,702
1136,702
1137,702
1138,702
1139,702
1140,702
1141,702
1142,702
1143,702
1144,702
1145,702
1146,702
1147,702
1148,702
1149,702
1150,702
1151,702
1152,702
1153,702
1154,702
1155,702
1156,750
1157,750
1158,750
1159,690
1160,722
1161,750
1162,734
1163,750
1164,754
1165,857
1166,878
1167,962
1168,1113
1169,1150
1170,1294
1171,1374
1172,1419
1173,1401
1174,1389
1175,1419
1176,1407
1177,1296
1178,1198
1179,1166
1180,1024
1181,926
1182,878
1183,770
1184,734
1185,702
1186,702
1187,654
1188,670
1189,686
1190,624
1191,642
1192,654
1193,654
1194,654
1195,654
1196,654
1197,624
1198,686
1199,686
1200,686
1201,686
1202,674
1203,674
1204,686
1205,686
1206,656
1207,718
1208,658
1209,672
1210,706
1211,718
1212,752
1213,814
1214,910
1215,990
1216,1070
1217,1168
1218,1278
1219,1358
1220,1369
1221,1358
1222,1362
1223,1312
1224,1294
1225,1168
1226,1150
1227,1008
1228,942
1229,878
1230,798
1231,738
1232,750
1233,702
1234,718
1235,656
1236,702
1237,670
1238,656
1239,686
1240,654
1241,654
1242,654
1243,640
1244,640
1245,654
1246,654
1247,654
1248,654
1249,654
1250,642
1251,642
1252,624
1253,686
1254,656
1255,718
1256,670
1257,702
1258,672
1259,686
1260,718
1261,688
1262,702
1263,702
1264,734
1265,734
1266,704
1267,766
1268,766
1269,718
1270,718
1271,718
1272,718
1273,718
1274,718
1275,718
1276,718
1277,718
1278,718
1279,718
1280,718
1281,718
1282,718
1283,718
1284,766
1285,766
1286,766
1287,766
1288,766
1289,704
1290,704
1291,704
1292,704
1293,704
1294,704
1295,704
1296,704
1297,704
1298,704
1299,704
1300,704
1301,704
1302,704
1303,704
1304,704
1305,704
1306,704
1307,704
1308,704
1309,704
1310,704
1311,704
1312,766
1313,766
1314,766
1315,766
1316,766
1317,766
1318,766
1319,766
1320,766
1321,766
1322,766
1323,766
1324,766
1325,766
1326,766
1327,766
1328,766
1329,766
1330,766
1331,766
1332,766
1333,766
1334,766
1335,766
1336,766
1337,766
1338,766
1339,766
1340,766
1341,766
1342,766
1343,766
1344,766
1345,766
1346,766
1347,766
1348,766
1349,766
1350,766
1351,766
1352,766
1353,766
1354,766
1355,766
1356,766
1357,766
1358,766
1359,766
1360,766
1361,766
1362,766
1363,766
1364,766
1365,766
1366,766
1367,766
1368,766
1369,766
1370,766
1371,766
1372,766
1373,766
1374,766
1375,766
1376,704
1377,704
1378,704
1379,704
1380,766
1381,704
1382,704
1383,704
1384,704
1385,704
1386,766
1387,766
1388,766
1389,766
1390,766
1391,766
1392,766
1393,766
1394,766
1395,766
1396,766
1397,766
1398,766
1399,766
1400,704
1401,704
1402,704
1403,704
1404,704
1405,704
1406,704
1407,704
1408,704
1409,704
1410,704
1411,704
1412,704
1413,704
1414,704
1415,704
1416,704
1417,704
1418,704
1419,704
1420,704
1421,704
1422,704
1423,704
1424,704
1425,704
1426,704
1427,704
1428,704
1429,704
1430,704
1431,704
1432,704
1433,704
1434,704
1435,704
1436,704
1437,704
1438,704
1439,704
1440,704
1441,704
1442,704
1443,704
1444,704
1445,704
1446,704
1447,704
1448,704
1449,704
1450,704
1451,704
1452,704
1453,704
1454,704
1455,704
1456,704
1457,704
1458,704
1459,704
1460,704
1461,704
1462,704
1463,704
1464,704
1465,704
1466,704
1467,704
1468,704
1469,766
1470,766
1471,766
1472,766
1473,766
1474,766
1475,766
1476,766
1477,766
1478,766
1479,766
1480,766
1481,766
1482,766
1483,766
1484,766
1485,766
1486,704
1487,704
1488,766
1489,766
1490,766
1491,766
1492,766
1493,766
1494,766
1495,766
1496,766
1497,766
1498,766
1499,766
1500,766
1501,766
1502,766
1503,766
1504,766
1505,766
1506,766
1507,766
1508,766
1509,766
1510,766
1511,766
1512,766
1513,766
1514,766
1515,766
1516,766
1517,766
1518,766
1519,766
1520,766
1521,766
1522,766
1523,766
1524,766
1525,766
1526,704
1527,704
1528,704
1529,704
1530,704
1531,704
1532,704
1533,704
1534,704
1535,704
1536,704
1537,704
1538,704
1539,704
1540,704
1541,766
1542,766
1543,766
1544,766
1545,766
1546,766
1547,766
1548,766
1549,766
1550,766
1551,766
1552,766
1553,766
1554,766
1555,766
1556,766
1557,766
1558,766
1559,766
1560,766
1561,766
1562,704
1563,704
1564,704
1565,704
1566,704
1567,704
1568,704
1569,704
1570,704
1571,704
1572,704
1573,704
1574,704
1575,704
1576,704
1577,704
1578,766
1579,766
1580,766
1581,766
1582,766
1583,766
1584,766
1585,766
1586,766
1587,766
1588,766
1589,766
1590,766
1591,766
1592,766
1593,766
1594,704
1595,704
1596,704
1597,704
1598,704
1599,704
1600,704
1601,704
1602,704
1603,704
1604,704
1605,704
1606,704
1607,704
1608,704
1609,704
1610,704
1611,704
1612,704
1613,704
1614,704
1615,722
1616,722
1617,734
1618,734
1619,734
1620,690
1621,702
1622,702
1623,690
1624,734
1625,704
1626,750
1627,752
1628,750
1629,798
1630,832
1631,926
1632,1006
1633,1118
1634,1230
1635,1266
1636,1330
1637,1390
1638,1390
1639,1378
1640,1374
1641,1296
1642,1294
1643,1166
1644,1054
1645,978
1646,898
1647,834
1648,766
1649,750
1650,706
1651,718
1652,686
1653,702
1654,670
1655,670
1656,656
1657,686
1658,656
1659,656
1660,656
1661,670
1662,670
1663,670
1664,670
1665,670
1666,670
1667,670
1668,670
1669,640
1670,690
1671,686
1672,688
1673,766
1674,750
1675,857
1676,926
1677,974
1678,1102
1679,1118
1680,1218
1681,1246
1682,1250
1683,1262
1684,1262
1685,1166
1686,1134
1687,1070
1688,960
1689,882
1690,857
1691,750
1692,702
1693,686
1694,656
1695,734
1696,670
1697,656
1698,674
1699,642
1700,654
1701,624
1702,624
1703,624
1704,686
1705,656
1706,656
1707,656
1708,656
1709,656
1710,656
1711,656
1712,718
1713,670
1714,702
1715,734
1716,688
1717,766
1718,798
1719,784
1720,926
1721,990
1722,992
1723,1134
1724,1122
1725,1182
1726,1262
1727,1278
1728,1278
1729,1214
1730,1170
1731,1166
1732,1113
1733,1010
1734,928
1735,878
1736,846
1737,798
1738,718
1739,690
1740,688
1741,670
1742,686
1743,658
1744,670
1745,656
1746,686
1747,624
1748,654
1749,654
1750,642
1751,686
1752,686
1753,686
1754,686
1755,686
1756,656
1757,656
1758,656
1759,670
1760,670
1761,658
1762,702
1763,672
1764,686
1765,718
1766,750
1767,702
1768,690
1769,734
1770,722
1771,766
1772,766
1773,718
1774,718
1775,718
1776,798
1777,750
1778,750
1779,750
1780,750
1781,750
1782,798
1783,798
1784,798
1785,798
1786,798
1787,798
1788,750
1789,750
1790,750
1791,750
1792,750
1793,750
1794,750
1795,750
1796,750
1797,750
1798,750
1799,750
1800,750
1801,750
1802,750
1803,706
1804,706
1805,706
1806,706
1807,706
1808,706
1809,718
1810,718
1811,718
1812,718
1813,718
1814,718
1815,718
1816,718
1817,718
1818,718
1819,718
1820,718
1821,718
1822,718
1823,718
1824,718
1825,718
1826,718
1827,718
1828,718
1829,706
1830,706
1831,706
1832,706
1833,706
1834,706
1835,718
1836,718
1837,718
1838,718
1839,718
1840,718
1841,718
1842,718
1843,718
1844,718
1845,718
1846,718
1847,718
1848,718
1849,718
1850,718
1851,718
1852,718
1853,718
1854,718
1855,718
1856,718
1857,718
1858,718
1859,718
1860,718
1861,718
1862,718
1863,718
1864,718
1865,718
1866,718
1867,718
1868,718
1869,718
1870,718
1871,718
1872,718
1873,718
1874,718
1875,718
1876,718
1877,706
1878,706
1879,706
1880,706
1881,706
1882,706
1883,706
1884,706
1885,706
1886,706
1887,706
1888,706
1889,718
1890,706
1891,718
1892,706
1893,706
1894,706
1895,706
1896,706
1897,706
1898,706
1899,706
1900,706
1901,718
1902,706
1903,706
1904,706
1905,706
1906,706
1907,706
1908,706
1909,706
1910,706
1911,706
1912,706
1913,706
1914,706
1915,706
1916,706
1917,706
1918,706
1919,706
1920,706
1921,706
1922,706
1923,706
1924,706
1925,706
1926,706
1927,706
1928,798
1929,798
1930,798
1931,798
1932,798
1933,798
1934,798
1935,798
1936,750
1937,750
1938,750
1939,750
1940,798
1941,798
1942,798
1943,798
1944,798
1945,798
1946,798
1947,798
1948,798
1949,798
1950,798
1951,798
1952,798
1953,798
1954,798
1955,798
1956,798
1957,798
1958,798
1959,798
1960,798
1961,798
1962,798
1963,798
1964,750
1965,750
1966,750
1967,750
1968,798
1969,798
1970,798
1971,798
1972,798
1973,798
1974,798
1975,798
1976,798
1977,798
1978,750
1979,750
1980,750
1981,750
1982,750
1983,750
1984,750
1985,750
1986,750
1987,750
1988,750
1989,750
1990,750
1991,750
1992,750
1993,750
1994,750
1995,750
1996,750
1997,750
1998,750
1999,750
2000,750
2001,750
2002,750
2003,750
2004,750
2005,750
2006,750
2007,750
2008,750
2009,750
2010,750
2011,750
2012,750
2013,750
2014,750
2015,750
2016,750
2017,750
2018,750
2019,750
2020,750
2021,750
2022,750
2023,750
2024,750
2025,750
2026,750
2027,750
2028,750
2029,750
2030,750
2031,750
2032,750
2033,750
2034,750
2035,750
2036,750
2037,750
2038,750
2039,750
2040,750
2041,750
2042,750
2043,750
2044,750
2045,750
2046,750
2047,750
2048,750
2049,750
2050,750
2051,750
2052,798
2053,798
2054,798
2055,798
2056,798
2057,798
2058,798
2059,798
2060,798
2061,798
2062,798
2063,798
2064,798
2065,798
2066,798
2067,798
2068,798
2069,798
2070,798
2071,798
2072,750
2073,750
2074,750
2075,750
2076,750
2077,750
2078,750
2079,750
2080,750
2081,750
2082,750
2083,750
2084,750
2085,750
2086,750
2087,750
2088,750
2089,750
2090,750
2091,750
2092,750
2093,750
2094,750
2095,750
2096,750
2097,750
2098,750
2099,750
2100,750
2101,750
2102,750
2103,750
2104,750
2105,750
2106,750
2107,750
2108,750
2109,750
2110,750
2111,750
2112,750
2113,750
2114,750
2115,750
2116,750
2117,750
2118,750
2119,750
2120,750
2121,750
2122,750
2123,750
2124,750
2125,750
2126,750
2127,750
2128,750
2129,750
2130,750
2131,750
2132,750
2133,750
2134,750
2135,750
2136,750
2137,750
2138,750
2139,750
2140,750
2141,750
2142,750
2143,750
2144,750
2145,750
2146,750
2147,750
2148,750
2149,750
2150,750
2151,750
2152,750
2153,750
2154,750
2155,750
2156,750
2157,750
2158,750
2159,750
2160,750
2161,750
2162,750
2163,750
2164,750
2165,750
2166,750
2167,750
2168,750
2169,750
2170,750
2171,750
2172,750
2173,750
2174,750
2175,750
2176,750
2177,750
2178,750
2179,750
2180,750
2181,750
2182,750
2183,750
2184,750
2185,750
2186,750
2187,750
2188,750
2189,750
2190,750
2191,750
2192,750
2193,750
2194,750
2195,750
2196,750
2197,750
2198,750
2199,750
2200,750
2201,750
2202,750
2203,750
2204,750
2205,750
2206,750
2207,750
2208,750
2209,750
2210,750
2211,750
2212,750
2213,750
2214,750
2215,750
2216,750
2217,750
2218,750
2219,750
2220,750
2221,750
2222,750
2223,750
2224,750
2225,750
2226,750
2227,750
2228,750
2229,750
2230,750
2231,750
2232,750
2233,750
2234,750
2235,750
2236,750
2237,750
2238,750
2239,750
2240,750
2241,750
2242,750
2243,750
2244,750
2245,750
2246,750
2247,750
2248,750
2249,750
2250,750
2251,750
2252,750
2253,750
2254,750
2255,750
2256,750
2257,750
2258,750
2259,750
2260,750
2261,750
2262,750
2263,750
2264,750
2265,750
2266,750
2267,738
2268,738
2269,738
2270,738
2271,720
2272,720
2273,720
2274,720
2275,720
2276,738
2277,750
2278,750
2279,750
2280,738
2281,770
2282,798
2283,814
2284,857
2285,832
2286,894
2287,974
2288,1102
2289,1246
2290,1390
2291,1401
2292,1389
2293,1473
2294,1419
2295,1389
2296,1389
2297,1358
2298,1262
2299,1118
2300,994
2301,882
2302,798
2303,798
2304,766
2305,690
2306,702
2307,718
2308,672
2309,672
2310,702
2311,670
2312,658
2313,658
2314,670
2315,640
2316,702
2317,702
2318,702
2319,702
2320,702
2321,702
2322,672
2323,734
2324,718
2325,702
2326,706
2327,782
2328,862
2329,898
2330,1010
2331,1118
2332,1230
2333,1278
2334,1346
2335,1390
2336,1390
2337,1390
2338,1310
2339,1214
2340,1102
2341,1038
2342,926
2343,846
2344,736
2345,734
2346,686
2347,686
2348,702
2349,670
2350,670
2351,656
2352,674
2353,656
2354,670
2355,670
2356,670
2357,658
2358,658
2359,658
2360,658
2361,658
2362,640
2363,702
2364,690
2365,686
2366,688
2367,718
2368,782
2369,846
2370,942
2371,992
2372,1122
2373,1170
2374,1234
2375,1294
2376,1310
2377,1326
2378,1262
2379,1230
2380,1134
2381,1024
2382,990
2383,894
2384,857
2385,798
2386,734
2387,718
2388,718
2389,672
2390,670
2391,718
2392,656
2393,674
2394,656
2395,670
2396,670
2397,670
2398,702
2399,702
2400,702
2401,702
2402,702
2403,690
2404,672
2405,672
2406,686
2407,718
2408,702
2409,718
2410,798
2411,834
2412,942
2413,974
2414,1056
2415,1230
2416,1310
2417,1369
2418,1371
2419,1371
2420,1346
2421,1310
2422,1214
2423,1102
2424,1038
2425,926
2426,878
2427,814
2428,750
2429,702
2430,750
2431,670
2432,672
2433,658
2434,670
2435,656
2436,674
2437,656
2438,686
2439,686
2440,656
2441,670
2442,670
2443,670
2444,670
2445,670
2446,670
2447,670
2448,670
2449,640
2450,702
2451,734
2452,686
2453,718
2454,750
2455,690
2456,734
2457,704
2458,766
2459,766
2460,766
2461,766
2462,718
2463,718
2464,718
2465,718
2466,718
2467,718
2468,718
2469,718
2470,718
2471,706
2472,706
2473,706
2474,798
2475,798
2476,798
2477,798
2478,798
2479,798
2480,798
2481,798
2482,798
2483,798
2484,798
2485,798
2486,706
2487,798
2488,798
2489,798
2490,798
2491,798
2492,798
2493,798
2494,798
2495,798
2496,798
2497,798
2498,798
2499,798
2500,798
2501,750
2502,750
2503,750
2504,750
2505,750
2506,750
2507,750
2508,750
2509,750
2510,750
2511,750
2512,750
2513,750
2514,750
2515,750
2516,750
2517,750
2518,750
2519,750
2520,750
2521,750
2522,750
2523,750
2524,750
2525,750
2526,750
2527,750
2528,750
2529,750
2530,750
2531,750
2532,750
2533,750
2534,750
2535,750
2536,750
2537,750
2538,750
2539,750
2540,750
2541,750
2542,750
2543,750
2544,750
2545,750
2546,750
2547,750
2548,750
2549,750
2550,750
2551,750
2552,750
2553,750
2554,750
2555,750
2556,750
2557,750
2558,750
2559,750
2560,750
2561,750
2562,750
2563,750
2564,750
2565,750
2566,750
2567,750
2568,750
2569,750
2570,750
2571,750
2572,750
2573,750
2574,750
2575,750
2576,750
2577,750
2578,750
2579,750
2580,750
2581,750
2582,750
2583,750
2584,750
2585,750
2586,750
2587,750
2588,750
2589,750
2590,750
2591,750
2592,750
2593,750
2594,750
2595,750
2596,750
2597,750
2598,750
2599,750
2600,750
2601,750
2602,750
2603,750
2604,750
2605,750
2606,750
2607,750
2608,750
2609,750
2610,750
2611,750
2612,750
2613,750
2614,750
2615,750
2616,750
2617,750
2618,750
2619,750
2620,750
2621,750
2622,750
2623,750
2624,750
2625,750
2626,750
2627,750
2628,750
2629,750
2630,750
2631,750
2632,750
2633,750
2634,750
2635,750
2636,750
2637,750
2638,750
2639,750
2640,750
2641,750
2642,750
2643,750
2644,750
2645,750
2646,750
2647,750
2648,750
2649,750
2650,750
2651,750
2652,750
2653,750
2654,750
2655,750
2656,750
2657,750
2658,750
2659,750
2660,750
2661,750
2662,750
2663,750
2664,750
2665,750
2666,750
2667,750
2668,750
2669,750
2670,750
2671,750
2672,750
2673,750
2674,750
2675,750
2676,750
2677,750
2678,750
2679,750
2680,750
2681,750
2682,750
2683,750
2684,750
2685,738
2686,738
2687,738
2688,738
2689,738
2690,738
2691,738
2692,738
2693,738
2694,738
2695,738
2696,738
2697,738
2698,738
2699,738
2700,738
2701,738
2702,738
2703,738
2704,738
2705,738
2706,738
2707,738
2708,738
2709,738
2710,738
2711,738
2712,738
2713,738
2714,738
2715,738
2716,738
2717,738
2718,738
2719,738
2720,738
2721,738
2722,738
2723,738
2724,738
2725,738
2726,750
2727,750
2728,750
2729,750
2730,750
2731,750
2732,750
2733,750
2734,750
2735,750
2736,750
2737,750
2738,750
2739,750
2740,750
2741,750
2742,750
2743,750
2744,750
2745,750
2746,750
2747,750
2748,750
2749,738
2750,738
2751,738
2752,738
2753,738
2754,738
2755,738
2756,738
2757,738
2758,738
2759,738
2760,738
2761,738
2762,738
2763,738
2764,738
2765,738
2766,738
2767,738
2768,738
2769,738
2770,738
2771,738
2772,738
2773,738
2774,738
2775,738
2776,738
2777,738
2778,738
2779,738
2780,738
2781,738
2782,738
2783,738
2784,738
2785,738
2786,738
2787,738
2788,738
2789,738
2790,738
2791,738
2792,738
2793,738
2794,738
2795,738
2796,738
2797,738
2798,738
2799,738
2800,738
2801,738
2802,738
2803,738
2804,738
2805,738
2806,738
2807,738
2808,738
2809,738
2810,738
2811,738
2812,738
2813,738
2814,738
2815,738
2816,738
2817,738
2818,738
2819,738
2820,738
2821,738
2822,738
2823,738
2824,738
2825,738
2826,738
2827,738
2828,738
2829,738
2830,738
2831,738
2832,738
2833,738
2834,738
2835,738
2836,738
2837,738
2838,738
2839,738
2840,738
2841,738
2842,738
2843,738
2844,738
2845,738
2846,738
2847,738
2848,738
2849,738
2850,738
2851,738
2852,738
2853,738
2854,738
2855,738
2856,738
2857,738
2858,738
2859,738
2860,738
2861,738
2862,738
2863,738
2864,738
2865,738
2866,738
2867,738
2868,738
2869,738
2870,738
2871,738
2872,738
2873,738
2874,738
2875,738
2876,738
2877,738
2878,738
2879,738
2880,738
2881,738
2882,738
2883,738
2884,738
2885,738
2886,738
2887,738
2888,738
2889,738
2890,738
2891,738
2892,738
2893,738
2894,738
2895,738
2896,738
2897,738
2898,738
2899,738
2900,738
2901,738
2902,738
2903,738
2904,738
2905,738
2906,738
2907,738
2908,738
2909,738
2910,738
2911,738
2912,738
2913,738
2914,738
2915,738
2916,738
2917,738
2918,738
2919,738
2920,738
2921,738
2922,738
2923,738
2924,738
2925,738
2926,738
2927,738
2928,738
2929,738
2930,738
2931,738
2932,720
2933,738
2934,738
2935,738
2936,720
2937,738
2938,738
2939,738
2940,738
2941,738
2942,738
2943,738
2944,738
2945,738
2946,738
2947,738
2948,738
2949,738
2950,738
2951,738
2952,738
2953,738
2954,738
2955,738
2956,738
2957,738
2958,738
2959,738
2960,738
2961,738
2962,738
2963,738
2964,738
2965,720
2966,720
2967,720
2968,720
2969,720
2970,720
2971,720
2972,720
2973,720
