clock,value
418,946
419,946
420,946
421,946
422,946
423,946
424,946
425,946
426,946
427,946
428,946
429,946
430,946
431,946
432,946
433,946
434,946
435,946
436,958
437,958
438,958
439,958
440,958
441,958
442,958
443,958
444,958
445,958
446,958
447,958
448,958
449,958
450,958
451,958
452,958
453,958
454,958
455,958
456,958
457,958
458,958
459,958
460,958
461,958
462,958
463,958
464,958
465,958
466,958
467,958
468,958
469,958
470,958
471,958
472,958
473,958
474,958
475,958
476,958
477,958
478,958
479,958
480,958
481,958
482,958
483,958
484,958
485,958
486,958
487,958
488,958
489,958
490,958
491,958
492,958
493,958
494,958
495,958
496,958
497,958
498,958
499,958
500,958
501,958
502,958
503,958
504,958
505,958
506,958
507,958
508,958
509,958
510,958
511,958
512,958
513,958
514,958
515,958
516,958
517,958
518,958
519,958
520,958
521,958
522,958
523,958
524,958
525,958
526,958
527,958
528,958
529,958
530,958
531,958
532,958
533,958
534,958
535,958
536,958
537,958
538,958
539,958
540,958
541,958
542,958
543,958
544,958
545,958
546,958
547,958
548,958
549,958
550,958
551,958
552,958
553,958
554,958
555,958
556,958
557,958
558,958
559,958
560,958
561,958
562,958
563,958
564,958
565,958
566,958
567,958
568,958
569,958
570,958
571,958
572,958
573,958
574,958
575,958
576,958
577,958
578,958
579,958
580,958
581,958
582,958
583,958
584,958
585,958
586,958
587,958
588,958
589,958
590,958
591,958
592,958
593,958
594,958
595,958
596,958
597,958
598,958
599,958
600,958
601,958
602,958
603,958
604,958
605,958
606,958
607,958
608,958
609,958
610,958
611,958
612,958
613,958
614,958
615,958
616,958
617,958
618,958
619,958
620,958
621,958
622,958
623,958
624,958
625,958
626,958
627,958
628,958
629,958
630,958
631,958
632,958
633,958
634,958
635,958
636,958
637,958
638,958
639,958
640,958
641,958
642,958
643,958
644,958
645,958
646,958
647,958
648,958
649,958
650,958
651,958
652,958
653,958
654,958
655,958
656,958
657,958
658,958
659,958
660,958
661,958
662,958
663,958
664,958
665,958
666,958
667,958
668,958
669,958
670,958
671,958
672,958
673,958
674,958
675,958
676,958
677,958
678,958
679,958
680,958
681,958
682,958
683,958
684,958
685,958
686,958
687,958
688,958
689,958
690,958
691,958
692,958
693,958
694,958
695,958
696,958
697,958
698,958
699,958
700,958
701,958
702,958
703,958
704,958
705,958
706,958
707,958
708,958
709,958
710,958
711,958
712,958
713,958
714,958
715,958
716,958
717,958
718,958
719,0
720,958
721,958
722,958
723,958
724,958
725,958
726,958
727,958
728,958
729,958
730,958
731,958
732,958
733,958
734,958
735,958
736,958
737,958
738,958
739,0
740,958
741,958
742,958
743,958
744,958
745,958
746,0
747,0
748,0
749,800
750,862
751,814
752,802
753,846
754,846
755,834
756,816
757,816
758,878
759,878
760,878
761,878
762,878
763,878
764,878
765,878
766,830
767,830
768,830
769,818
770,910
771,862
772,862
773,862
774,862
775,862
776,862
777,862
778,850
779,850
780,850
781,850
782,832
783,832
784,832
785,894
786,894
787,894
788,894
789,894
790,894
791,894
792,894
793,894
794,894
795,894
796,894
797,846
798,846
799,846
800,846
801,846
802,846
803,846
804,846
805,846
806,846
807,846
808,846
809,846
810,846
811,846
812,846
813,846
814,846
815,846
816,846
817,846
818,846
819,846
820,846
821,846
822,846
823,846
824,846
825,846
826,846
827,846
828,846
829,846
830,846
831,846
832,846
833,846
834,846
835,846
836,846
837,846
838,846
839,846
840,846
841,846
842,846
843,846
844,846
845,846
846,846
847,846
848,846
849,846
850,846
851,846
852,846
853,846
854,846
855,846
856,846
857,846
858,846
859,846
860,846
861,846
862,846
863,846
864,846
865,846
866,846
867,846
868,846
869,846
870,846
871,846
872,846
873,846
874,846
875,846
876,846
877,846
878,846
879,846
880,846
881,846
882,846
883,846
884,846
885,846
886,846
887,846
888,846
889,846
890,846
891,846
892,846
893,846
894,846
895,846
896,846
897,846
898,846
899,846
900,846
901,846
902,846
903,846
904,846
905,846
906,846
907,846
908,846
909,846
910,846
911,846
912,846
913,846
914,846
915,846
916,846
917,846
918,846
919,846
920,846
921,846
922,846
923,846
924,846
925,846
926,846
927,846
928,846
929,846
930,846
931,846
932,846
933,846
934,846
935,846
936,846
937,846
938,846
939,846
940,846
941,846
942,846
943,846
944,846
945,846
946,846
947,846
948,846
949,846
950,846
951,846
952,846
953,846
954,846
955,846
956,846
957,846
958,846
959,846
960,846
961,846
962,846
963,846
964,846
965,846
966,846
967,846
968,846
969,846
970,846
971,846
972,846
973,846
974,846
975,846
976,846
977,846
978,846
979,846
980,846
981,846
982,846
983,846
984,846
985,846
986,846
987,846
988,846
989,846
990,846
991,846
992,846
993,846
994,846
995,846
996,846
997,846
998,846
999,846
1000,846
1001,846
1002,846
1003,846
1004,846
1005,846
1006,846
1007,846
1008,846
1009,846
1010,846
1011,846
1012,846
1013,846
1014,846
1015,846
1016,846
1017,846
1018,846
1019,846
1020,846
1021,846
1022,846
1023,846
1024,846
1025,846
1026,846
1027,846
1028,846
1029,846
1030,846
1031,846
1032,846
1033,846
1034,846
1035,846
1036,846
1037,846
1038,846
1039,846
1040,846
1041,846
1042,846
1043,846
1044,846
1045,846
1046,846
1047,846
1048,846
1049,846
1050,846
1051,846
1052,846
1053,846
1054,846
1055,846
1056,846
1057,846
1058,846
1059,846
1060,846
1061,846
1062,846
1063,846
1064,846
1065,846
1066,846
1067,846
1068,846
1069,846
1070,846
1071,846
1072,846
1073,846
1074,846
1075,846
1076,846
1077,846
1078,846
1079,846
1080,846
1081,846
1082,846
1083,846
1084,846
1085,846
1086,846
1087,846
1088,846
1089,846
1090,846
1091,846
1092,846
1093,846
1094,846
1095,846
1096,846
1097,846
1098,846
1099,846
1100,846
1101,846
1102,846
1103,846
1104,846
1105,846
1106,846
1107,846
1108,846
1109,846
1110,846
1111,846
1112,846
1113,846
1114,846
1115,846
1116,846
1117,846
1118,846
1119,846
1120,846
1121,846
1122,846
1123,846
1124,846
1125,846
1126,846
1127,846
1128,846
1129,846
1130,846
1131,846
1132,846
1133,846
1134,846
1135,846
1136,846
1137,846
1138,846
1139,846
1140,846
1141,894
1142,894
1143,894
1144,894
1145,894
1146,894
1147,894
1148,894
1149,894
1150,894
1151,894
1152,894
1153,894
1154,894
1155,894
1156,894
1157,894
1158,894
1159,894
1160,894
1161,894
1162,894
1163,894
1164,894
1165,894
1166,894
1167,894
1168,894
1169,894
1170,894
1171,894
1172,894
1173,894
1174,894
1175,894
1176,894
1177,894
1178,894
1179,894
1180,894
1181,894
1182,894
1183,894
1184,894
1185,894
1186,894
1187,894
1188,832
1189,832
1190,832
1191,832
1192,832
1193,850
1194,850
1195,862
1196,862
1197,862
1198,862
1199,850
1200,850
1201,850
1202,850
1203,832
1204,832
1205,832
1206,894
1207,846
1208,846
1209,834
1210,878
1211,878
1212,848
1213,862
1214,894
1215,864
1216,866
1217,942
1218,926
1219,910
1220,974
1221,990
1222,962
1223,1070
1224,1038
1225,1054
1226,1102
1227,1102
1228,1150
1229,1230
1230,1182
1231,1214
1232,1294
1233,1305
1234,1325
1235,1355
1236,1337
1237,1361
1238,1337
1239,1373
1240,1337
1241,1337
1242,1337
1243,1481
1244,1355
1245,1355
1246,1355
1247,1661
1248,1661
1249,1715
1250,1373
1251,1355
1252,1769
1253,1427
1254,1769
1255,1823
1256,1805
1257,1805
1258,1823
1259,1769
1260,1814
1261,1769
1262,1739
1263,1355
1264,1355
1265,1715
1266,1661
1267,1613
1268,1571
1269,1409
1270,1499
1271,1355
1272,1355
1273,1355
1274,1337
1275,1325
1276,1355
1277,1337
1278,1307
1279,1326
1280,1262
1281,1198
1282,1134
1283,1102
1284,1102
1285,1010
1286,1054
1287,1006
1288,1038
1289,930
1290,926
1291,958
1292,942
1293,864
1294,862
1295,846
1296,862
1297,878
1298,846
1299,802
1300,814
1301,862
1302,800
1303,800
1304,830
1305,830
1306,786
1307,798
1308,798
1309,846
1310,793
1311,793
1312,814
1313,814
1314,814
1315,770
1316,770
1317,770
1318,752
1319,814
1320,814
1321,814
1322,0
1323,814
1324,814
1325,814
1326,802
1327,784
1328,0
1329,798
1330,798
1331,798
1332,798
1333,798
1334,0
1335,786
1336,830
1337,830
1338,830
1339,830
1340,830
1341,830
1342,830
1343,818
1344,818
1345,800
1346,800
1347,0
1348,0
1349,1325
1350,1355
1351,1337
1352,1337
1353,1325
1354,1325
1355,1307
1356,1325
1357,1310
1358,1230
1359,1186
1360,1198
1361,1166
1362,1074
1363,1086
1364,1038
1365,1038
1366,978
1367,974
1368,914
1369,946
1370,942
1371,894
1372,878
1373,814
1374,830
1375,846
1376,814
1377,800
1378,800
1379,818
1380,830
1381,830
1382,830
1383,768
1384,798
1385,846
1386,793
1387,814
1388,814
1389,752
1390,782
1391,782
1392,830
1393,768
1394,798
1395,798
1396,798
1397,798
1398,798
1399,798
1400,798
1401,798
1402,736
1403,736
1404,736
1405,798
1406,798
1407,798
1408,798
1409,768
1410,768
1411,768
1412,768
1413,768
1414,768
1415,768
1416,768
1417,768
1418,830
1419,782
1420,782
1421,782
1422,782
1423,782
1424,782
1425,782
1426,782
1427,782
1428,782
1429,782
1430,782
1431,770
1432,770
1433,770
1434,752
1435,814
1436,814
1437,814
1438,814
1439,784
1440,784
1441,846
1442,798
1443,798
1444,786
1445,830
1446,800
1447,814
1448,784
1449,816
1450,818
1451,894
1452,878
1453,894
1454,898
1455,958
1456,958
1457,1006
1458,994
1459,1086
1460,1086
1461,1166
1462,1198
1463,1186
1464,1230
1465,1310
1466,1310
1467,1310
1468,1337
1469,1337
1470,1337
1471,1355
1472,1355
1473,1325
1474,1337
1475,1373
1476,1355
1477,1337
1478,1379
1479,1379
1480,1337
1481,1355
1482,1361
1483,1337
1484,1373
1485,1355
1486,1337
1487,1325
1488,1325
1489,1307
1490,1294
1491,1294
1492,1294
1493,1202
1494,1202
1495,1166
1496,1166
1497,1166
1498,1118
1499,1070
1500,1049
1501,1006
1502,1038
1503,1049
1504,926
1505,910
1506,942
1507,926
1508,910
1509,894
1510,830
1511,834
1512,802
1513,814
1514,862
1515,800
1516,782
1517,830
1518,768
1519,798
1520,798
1521,846
1522,784
1523,784
1524,814
1525,814
1526,752
1527,782
1528,782
1529,768
1530,798
1531,798
1532,736
1533,736
1534,736
1535,736
1536,798
1537,798
1538,798
1539,798
1540,798
1541,798
1542,798
1543,786
1544,768
1545,768
1546,768
1547,830
1548,782
1549,782
1550,782
1551,782
1552,782
1553,782
1554,782
1555,782
1556,770
1557,770
1558,770
1559,752
1560,814
1561,814
1562,814
1563,814
1564,814
1565,814
1566,814
1567,814
1568,814
1569,802
1570,802
1571,784
1572,784
1573,784
1574,846
1575,846
1576,798
1577,798
1578,798
1579,786
1580,830
1581,830
1582,862
1583,814
1584,846
1585,830
1586,862
1587,846
1588,910
1589,926
1590,942
1591,910
1592,958
1593,994
1594,1038
1595,1038
1596,1074
1597,1118
1598,1150
1599,1182
1600,1214
1601,1294
1602,1326
1603,1355
1604,1337
1605,1337
1606,1325
1607,1325
1608,1373
1609,1373
1610,1373
1611,1391
1612,1409
1613,1427
1614,1463
1615,1433
1616,1481
1617,1463
1618,1463
1619,1463
1620,1463
1621,1427
1622,1445
1623,1409
1624,1445
1625,1373
1626,1355
1627,1355
1628,1343
1629,1355
1630,1355
1631,1361
1632,1325
1633,1337
1634,1266
1635,1234
1636,1202
1637,1214
1638,1182
1639,1182
1640,1102
1641,1090
1642,1042
1643,1086
1644,990
1645,974
1646,944
1647,910
1648,942
1649,926
1650,910
1651,894
1652,910
1653,878
1654,834
1655,846
1656,846
1657,846
1658,802
1659,814
1660,814
1661,862
1662,800
1663,830
1664,830
1665,768
1666,798
1667,798
1668,793
1669,814
1670,752
1671,782
1672,782
1673,782
1674,830
1675,830
1676,768
1677,768
1678,768
1679,768
1680,798
1681,798
1682,798
1683,798
1684,798
1685,786
1686,786
1687,768
1688,768
1689,768
1690,768
1691,768
1692,768
1693,768
1694,768
1695,768
1696,768
1697,768
1698,830
1699,830
1700,830
1701,782
1702,782
1703,782
1704,782
1705,782
1706,782
1707,782
1708,782
1709,770
1710,752
1711,814
1712,814
1713,814
1714,802
1715,784
1716,784
1717,846
1718,798
1719,798
1720,798
1721,786
1722,830
1723,830
1724,800
1725,800
1726,862
1727,814
1728,802
1729,846
1730,846
1731,846
1732,816
1733,878
1734,878
1735,830
1736,830
1737,830
1738,818
1739,862
1740,862
1741,862
1742,862
1743,832
1744,832
1745,894
1746,894
1747,846
1748,846
1749,846
1750,846
1751,846
1752,846
1753,846
1754,846
1755,834
1756,834
1757,834
1758,878
1759,878
1760,878
1761,878
1762,878
1763,878
1764,878
1765,878
1766,866
1767,866
1768,866
1769,848
1770,848
1771,848
1772,848
1773,848
1774,848
1775,848
1776,848
1777,848
1778,848
1779,848
1780,848
1781,848
1782,848
1783,848
1784,848
1785,848
1786,848
1787,848
1788,848
1789,866
1790,866
1791,866
1792,866
1793,866
1794,866
1795,866
1796,878
1797,878
1798,878
1799,878
1800,878
1801,878
1802,878
1803,878
1804,878
1805,878
1806,878
1807,878
1808,878
1809,878
1810,878
1811,878
1812,878
1813,878
1814,878
1815,878
1816,878
1817,878
1818,878
1819,878
1820,878
1821,878
1822,878
1823,878
1824,878
1825,878
1826,878
1827,878
1828,878
1829,878
1830,878
1831,878
1832,878
1833,878
1834,878
1835,878
1836,878
1837,878
1838,878
1839,878
1840,878
1841,878
1842,878
1843,878
1844,878
1845,878
1846,878
1847,866
1848,866
1849,866
1850,866
1851,866
1852,866
1853,866
1854,866
1855,848
1856,848
1857,848
1858,848
1859,848
1860,848
1861,848
1862,848
1863,848
1864,848
1865,848
1866,848
1867,910
1868,910
1869,910
1870,910
1871,910
1872,910
1873,910
1874,910
1875,910
1876,910
1877,910
1878,910
1879,910
1880,910
1881,862
1882,862
1883,862
1884,862
1885,862
1886,862
1887,862
1888,862
1889,862
1890,862
1891,862
1892,862
1893,862
1894,862
1895,862
1896,862
1897,850
1898,850
1899,850
1900,850
1901,850
1902,942
1903,942
1904,942
1905,942
1906,942
1907,942
1908,942
1909,942
1910,942
1911,894
1912,894
1913,894
1914,894
1915,894
1916,894
1917,894
1918,894
1919,894
1920,0
1921,894
1922,894
1923,894
1924,894
1925,894
1926,0
1927,894
1928,894
1929,894
1930,894
1931,894
1932,894
1933,894
1934,894
1935,894
1936,894
1937,894
1938,894
1939,894
1940,894
1941,894
1942,894
1943,894
1944,894
1945,0
1946,846
1947,846
1948,846
1949,834
1950,834
1951,834
1952,834
1953,834
1954,834
1955,834
1956,834
1957,834
1958,834
1959,834
1960,834
1961,834
1962,834
1963,834
1964,834
1965,834
1966,846
1967,846
1968,846
1969,846
1970,846
1971,846
1972,846
1973,846
1974,846
1975,846
1976,846
1977,846
1978,846
1979,846
1980,846
1981,846
1982,846
1983,846
1984,846
1985,846
1986,846
1987,846
1988,894
1989,894
1990,894
1991,894
1992,894
1993,894
1994,894
1995,894
1996,832
1997,832
1998,832
1999,832
2000,832
2001,832
2002,832
2003,832
2004,832
2005,832
2006,832
2007,832
2008,832
2009,832
2010,832
2011,832
2012,832
2013,832
2014,832
2015,850
2016,850
2017,850
2018,850
2019,832
2020,832
2021,832
2022,832
2023,832
2024,832
2025,832
2026,832
2027,832
2028,832
2029,832
2030,832
2031,832
2032,832
2033,832
2034,832
2035,832
2036,832
2037,832
2038,894
2039,894
2040,894
2041,894
2042,894
2043,894
2044,894
2045,894
2046,894
2047,894
2048,894
2049,894
2050,894
2051,894
2052,894
2053,846
2054,846
2055,894
2056,846
2057,894
2058,894
2059,894
2060,894
2061,894
2062,894
2063,894
2064,846
2065,846
2066,846
2067,846
2068,846
2069,846
2070,846
2071,846
2072,846
2073,846
2074,846
2075,846
2076,846
2077,846
2078,846
2079,846
2080,846
2081,846
2082,846
2083,846
2084,846
2085,846
2086,846
2087,846
2088,846
2089,846
2090,846
2091,846
2092,846
2093,846
2094,846
2095,846
2096,846
2097,846
2098,846
2099,846
2100,846
2101,846
2102,846
2103,846
2104,846
2105,846
2106,846
2107,846
2108,846
2109,846
2110,846
2111,846
2112,846
2113,846
2114,846
2115,846
2116,846
2117,846
2118,846
2119,846
2120,846
2121,846
2122,846
2123,846
2124,846
2125,846
2126,846
2127,846
2128,846
2129,846
2130,846
2131,846
2132,846
2133,846
2134,846
2135,846
2136,846
2137,846
2138,846
2139,846
2140,846
2141,846
2142,846
2143,846
2144,846
2145,846
2146,846
2147,846
2148,846
2149,846
2150,846
2151,846
2152,846
2153,846
2154,846
2155,846
2156,846
2157,846
2158,846
2159,846
2160,846
2161,846
2162,846
2163,846
2164,846
2165,846
2166,846
2167,834
2168,834
2169,834
2170,834
2171,834
2172,834
2173,834
2174,834
2175,834
2176,834
2177,834
2178,834
2179,834
2180,834
2181,834
2182,834
2183,834
2184,834
2185,834
2186,834
2187,834
2188,834
2189,834
2190,834
2191,834
2192,834
2193,834
2194,834
2195,834
2196,834
2197,834
2198,834
2199,834
2200,834
2201,834
2202,834
2203,834
2204,834
2205,834
2206,834
2207,834
2208,834
2209,834
2210,834
2211,834
2212,834
2213,834
2214,834
2215,834
2216,834
2217,834
2218,834
2219,834
2220,834
2221,834
2222,834
2223,834
2224,834
2225,834
2226,834
2227,834
2228,834
2229,834
2230,834
2231,834
2232,834
2233,834
2234,834
2235,834
2236,834
2237,834
2238,834
2239,834
2240,834
2241,834
2242,834
2243,834
2244,834
2245,834
2246,834
2247,834
2248,834
2249,834
2250,834
2251,834
2252,834
2253,834
2254,834
2255,834
2256,834
2257,834
2258,834
2259,834
2260,834
2261,834
2262,834
2263,834
2264,834
2265,834
2266,834
2267,834
2268,834
2269,834
2270,834
2271,834
2272,834
2273,834
2274,834
2275,834
2276,834
2277,834
2278,846
2279,846
2280,846
2281,846
2282,846
2283,846
2284,846
2285,846
2286,846
2287,846
2288,846
2289,846
2290,894
2291,894
2292,894
2293,894
2294,894
2295,894
2296,894
2297,894
2298,894
2299,894
2300,894
2301,846
2302,846
2303,878
2304,878
2305,910
2306,850
2307,894
2308,926
2309,878
2310,910
2311,898
2312,894
2313,926
2314,898
2315,974
2316,958
2317,1049
2318,976
2319,974
2320,1049
2321,1070
2322,1070
2323,1088
2324,1138
2325,1214
2326,1246
2327,1310
2328,1294
2329,1337
2330,1325
2331,1337
2332,1373
2333,1337
2334,1427
2335,1445
2336,1481
2337,1517
2338,1553
2339,1355
2340,1355
2341,1679
2342,1355
2343,1679
2344,1355
2345,1355
2346,1814
2347,1769
2348,1814
2349,1823
2350,1355
2351,1355
2352,1355
2353,1355
2354,1355
2355,1355
2356,1814
2357,1769
2358,1733
2359,1715
2360,1703
2361,1697
2362,1337
2363,1643
2364,1337
2365,1337
2366,1337
2367,1337
2368,1337
2369,1337
2370,1337
2371,1337
2372,1355
2373,1337
2374,1373
2375,1310
2376,1326
2377,1250
2378,1218
2379,1198
2380,1166
2381,1086
2382,1042
2383,1054
2384,1054
2385,1006
2386,994
2387,978
2388,926
2389,946
2390,894
2391,866
2392,894
2393,866
2394,846
2395,862
2396,878
2397,846
2398,802
2399,814
2400,894
2401,846
2402,816
2403,878
2404,816
2405,846
2406,814
2407,818
2408,798
2409,846
2410,802
2411,814
2412,814
2413,752
2414,782
2415,782
2416,830
2417,768
2418,768
2419,786
2420,786
2421,798
2422,798
2423,798
2424,798
2425,754
2426,754
2427,754
2428,754
2429,736
2430,798
2431,798
2432,798
2433,798
2434,786
2435,768
2436,768
2437,768
2438,768
2439,768
2440,768
2441,768
2442,768
2443,768
2444,768
2445,768
2446,768
2447,830
2448,830
2449,830
2450,782
2451,782
2452,782
2453,782
2454,782
2455,782
2456,782
2457,770
2458,752
2459,814
2460,814
2461,814
2462,784
2463,846
2464,798
2465,786
2466,830
2467,862
2468,846
2469,878
2470,862
2471,834
2472,862
2473,958
2474,926
2475,926
2476,1006
2477,1038
2478,1049
2479,1166
2480,1182
2481,1230
2482,1266
2483,1337
2484,1337
2485,1325
2486,1325
2487,1337
2488,1409
2489,1337
2490,1571
2491,1409
2492,1355
2493,1355
2494,1355
2495,1409
2496,1355
2497,1337
2498,1913
2499,1355
2500,1337
2501,1919
2502,1355
2503,1337
2504,1967
2505,1967
2506,1337
2507,1337
2508,1895
2509,1337
2510,1877
2511,1823
2512,1814
2513,1337
2514,1337
2515,1337
2516,1337
2517,1337
2518,1337
2519,1337
2520,0
2521,1337
2522,1325
2523,1373
2524,1361
2525,0
2526,1262
2527,1246
2528,1230
2529,1166
2530,1134
2531,0
2532,1070
2533,1049
2534,1049
2535,962
2536,958
2537,0
2538,894
2539,878
2540,898
2541,834
2542,832
2543,830
2544,0
2545,0
2546,1150
2547,1170
2548,1246
2549,1310
2550,1326
2551,1325
2552,1337
2553,1355
2554,1373
2555,1391
2556,1391
2557,1337
2558,1337
2559,1337
2560,1337
2561,1337
2562,1337
2563,1337
2564,1337
2565,1337
2566,1337
2567,1847
2568,1337
2569,1895
2570,1355
2571,1337
2572,1337
2573,1337
2574,1337
2575,1355
2576,1355
2577,1913
2578,1337
2579,1355
2580,1859
2581,1355
2582,1751
2583,1355
2584,1355
2585,1355
2586,1355
2587,1355
2588,1355
2589,1355
2590,1355
2591,1373
2592,1391
2593,1373
2594,1355
2595,1337
2596,1355
2597,1307
2598,1266
2599,1234
2600,1166
2601,1214
2602,1134
2603,1090
2604,1054
2605,1042
2606,1086
2607,1008
2608,992
2609,946
2610,930
2611,1006
2612,942
2613,926
2614,942
2615,896
2616,894
2617,910
2618,846
2619,862
2620,830
2621,846
2622,814
2623,862
2624,818
2625,830
2626,830
2627,830
2628,768
2629,786
2630,798
2631,798
2632,784
2633,814
2634,814
2635,814
2636,770
2637,782
2638,782
2639,830
2640,768
2641,768
2642,768
2643,786
2644,798
2645,798
2646,798
2647,798
2648,798
2649,798
2650,798
2651,798
2652,798
2653,786
2654,768
2655,768
2656,768
2657,768
2658,768
2659,768
2660,768
2661,768
2662,768
2663,768
2664,830
2665,830
2666,830
2667,830
2668,830
2669,830
2670,830
2671,830
2672,830
2673,830
2674,782
2675,782
2676,782
2677,782
2678,782
2679,782
2680,782
2681,770
2682,770
2683,814
2684,814
2685,814
2686,784
2687,846
2688,798
2689,830
2690,800
2691,802
2692,798
2693,862
2694,846
2695,862
2696,910
2697,958
2698,1006
2699,1006
2700,1006
2701,1086
2702,1118
2703,1150
2704,1134
2705,1154
2706,1218
2707,1246
2708,1310
2709,1373
2710,1337
2711,1373
2712,1343
2713,1373
2714,1355
2715,1355
2716,1373
2717,1499
2718,1499
2719,1571
2720,1355
2721,1355
2722,1589
2723,1355
2724,1355
2725,1355
2726,1355
2727,1355
2728,1355
2729,1355
2730,1571
2731,1499
2732,1499
2733,1427
2734,1373
2735,1373
2736,1391
2737,1343
2738,1355
2739,1325
2740,1337
2741,1355
2742,1307
2743,1262
2744,1305
2745,1246
2746,1214
2747,1182
2748,1102
2749,1070
2750,1049
2751,1049
2752,962
2753,958
2754,990
2755,926
2756,910
2757,942
2758,878
2759,832
2760,830
2761,846
2762,800
2763,798
2764,802
2765,862
2766,818
2767,830
2768,830
2769,830
2770,830
2771,830
2772,830
2773,768
2774,786
2775,798
2776,798
2777,846
2778,754
2779,793
2780,793
2781,814
2782,752
2783,782
2784,782
2785,830
2786,768
2787,768
2788,768
2789,786
2790,798
2791,798
2792,798
2793,798
2794,736
2795,798
2796,798
2797,798
2798,798
2799,798
2800,768
2801,768
2802,768
2803,768
2804,768
2805,768
2806,768
2807,830
2808,830
2809,782
2810,782
2811,782
2812,782
2813,782
2814,782
2815,782
2816,782
2817,782
2818,770
2819,770
2820,752
2821,814
2822,814
2823,814
2824,814
2825,802
2826,784
2827,846
2828,798
2829,798
2830,786
2831,768
2832,830
2833,800
2834,814
2835,846
2836,878
2837,850
2838,878
2839,862
2840,926
2841,942
2842,910
2843,958
2844,958
2845,1006
2846,1038
2847,1074
2848,1118
2849,1106
2850,1150
2851,1262
2852,1246
2853,1266
2854,1307
2855,1361
2856,1343
2857,1325
2858,1373
2859,1373
2860,1337
2861,1337
2862,1337
2863,1337
2864,1337
2865,1337
2866,1337
2867,1355
2868,1355
2869,1571
2870,1355
2871,1355
2872,1355
2873,1409
2874,1355
2875,1481
2876,1355
2877,1355
2878,1355
2879,1355
2880,1355
