clock,value
760,704
761,704
762,704
763,704
764,704
766,704
767,704
768,704
769,704
770,704
771,704
772,704
773,704
774,704
775,704
776,704
777,704
778,704
779,704
780,704
781,704
782,704
783,704
784,704
786,704
787,704
788,704
789,704
790,704
791,704
794,1697
795,1643
796,1697
797,1643
798,1697
799,1697
800,1643
801,1643
802,1697
803,1643
804,1643
805,1643
806,1625
807,1643
808,1643
809,1625
810,1643
811,1697
812,1697
813,1643
814,1643
815,1643
816,1643
817,1643
818,1643
819,1643
820,1643
821,1643
822,1643
823,1643
824,1643
825,1643
826,1643
827,1643
828,1649
829,1649
830,1643
831,1643
832,1643
833,1643
834,1643
835,1643
836,1643
837,1643
838,1337
839,1643
840,1661
841,1643
842,1661
843,1661
844,1661
845,1337
846,1661
847,1337
848,1337
849,1661
850,1643
851,1643
852,1643
853,1643
854,1643
855,1643
856,1643
857,1643
858,1643
859,1643
860,1643
861,1643
862,1643
863,1337
864,1649
865,1643
866,1649
867,1643
868,1643
869,1649
870,1643
871,1625
872,1643
873,1697
874,1643
875,1643
876,1643
877,1697
878,1571
879,1697
880,1643
881,1697
882,1697
883,1631
884,1643
885,1631
886,1697
887,1697
888,1697
889,1697
890,1697
891,1697
892,1697
893,1685
894,1685
895,1685
896,1685
897,1685
898,1685
899,1685
900,1685
901,1679
902,1685
903,1337
904,1679
905,1679
906,1679
907,1679
908,1679
909,1679
910,1679
911,1679
912,1679
913,1679
914,1679
915,1517
916,1679
917,1679
918,1571
919,1679
920,1679
921,1679
922,1625
923,1685
924,1685
925,1685
926,1685
927,1685
928,1685
929,1685
930,1337
931,1697
932,1697
933,1685
934,1697
935,1685
936,1685
937,1685
938,1685
939,1625
940,1685
941,1685
942,1571
943,1679
944,1679
945,1679
946,1679
947,1679
948,1679
949,1445
950,1679
951,1463
952,1679
953,1679
954,1679
955,1625
956,1679
957,1679
958,1571
959,1679
960,1679
961,1679
962,1679
963,1679
964,1679
965,1679
966,1679
967,1679
968,1679
969,1679
970,1679
971,1571
972,1679
973,1679
974,1679
975,1679
976,1679
977,1679
978,1373
979,1679
980,1679
981,1553
982,1679
983,1679
984,1679
985,1679
986,1679
987,1679
988,1571
989,1679
990,1679
991,1571
992,1679
993,1679
994,1679
995,1679
996,1661
997,1679
998,1679
999,1661
1000,1391
1001,1661
1002,1679
1003,1679
1004,1679
1005,1679
1006,1679
1007,1679
1008,1661
1009,1679
1010,1679
1011,1679
1012,1679
1013,1679
1014,1679
1015,1679
1016,1679
1017,1679
1018,1679
1019,1679
1020,1679
1021,1679
1022,1679
1023,1679
1024,1679
1025,1679
1026,1679
1027,1679
1028,1661
1029,1679
1030,1337
1031,1679
1032,1661
1033,1661
1034,1679
1035,1661
1036,1679
1037,1679
1038,1679
1039,1679
1040,1679
1041,1679
1042,1679
1043,1679
1044,1679
1045,1679
1046,1679
1047,1679
1048,1679
1049,1679
1050,1679
1051,1679
1052,1679
1053,1679
1054,1679
1055,1679
1056,1679
1057,1679
1058,1679
1059,1679
1060,1679
1061,1679
1062,1679
1063,1679
1064,1679
1065,1679
1066,1679
1067,1679
1068,1679
1069,1679
1070,1679
1071,1679
1072,1679
1073,1679
1074,1679
1075,1679
1076,1679
1077,1679
1078,1679
1079,1679
1080,1679
1081,1679
1082,1679
1083,1679
1084,1679
1085,1679
1086,1679
1087,1679
1088,1679
1089,1679
1090,1679
1091,1679
1092,1679
1093,1679
1094,1679
1095,1679
1096,1679
1097,1679
1098,1679
1099,1679
1100,1679
1101,1571
1102,1679
1103,1517
1104,1679
1105,1679
1106,1679
1107,1517
1108,1571
1109,1679
1110,1679
1111,1679
1112,1679
1113,1679
1114,1679
1115,1679
1116,1679
1117,1679
1118,1679
1119,1679
1120,1679
1121,1679
1122,1679
1123,1679
1124,1679
1125,1679
1126,1679
1127,1679
1128,1679
1129,1679
1130,1679
1131,1679
1132,1679
1133,1679
1134,1679
1135,1679
1136,1679
1137,1679
1138,1679
1139,1679
1140,1679
1141,1679
1142,1679
1143,1679
1144,1679
1145,1679
1146,1679
1147,1679
1148,1679
1149,1679
1150,1679
1151,1679
1152,1679
1153,1679
1154,1679
1155,1679
1156,1679
1157,1679
1158,1679
1159,1679
1160,1679
1161,1679
1162,1679
1163,1679
1164,1679
1165,1679
1166,1679
1167,1679
1168,1679
1169,1625
1170,1679
1171,1679
1172,1679
1173,1679
1174,1679
1175,1679
1176,1679
1177,1679
1178,1679
1179,1679
1180,1679
1181,1679
1182,1679
1183,1679
1184,1679
1185,1571
1186,1679
1187,1679
1188,1679
1189,1679
1190,1679
1191,1517
1192,1679
1193,1679
1194,1679
1195,1625
1196,1679
1197,1679
1198,1679
1199,1589
1200,1679
1201,1625
1202,1679
1203,1679
1204,1679
1205,1679
1206,1679
1207,1679
1208,1679
1209,1679
1210,1679
1211,1679
1212,1679
1213,1679
1214,1625
1215,1679
1216,1679
1217,1679
1218,1679
1219,1679
1220,1625
1221,1679
1222,1679
1223,1679
1224,1679
1225,1679
1226,1679
1227,1625
1228,1679
1229,1679
1230,1679
1231,1661
1232,1625
1233,1679
1234,1679
1235,1679
1236,1679
1237,1679
1238,1679
1239,1661
1240,1679
1241,1661
1242,1679
1243,1661
1244,1679
1245,1661
1246,1679
1247,1679
1248,1661
1249,1667
1250,1667
1251,1661
1252,1661
1253,1661
1254,1661
1255,1667
1256,1667
1257,1667
1258,1667
1259,1661
1260,1667
1261,1667
1262,1667
1263,1661
1264,1667
1265,1661
1266,1661
1267,1667
1268,1667
1269,1661
1270,1661
1271,1679
1272,1661
1273,1661
1274,1661
1275,1661
1276,1661
1277,1661
1278,1667
1279,1661
1280,1661
1281,1661
1282,1679
1283,1661
1284,1679
1285,1661
1286,1679
1287,1679
1288,1661
1290,1679
1291,1679
1292,1661
1293,1661
1295,1679
1296,1661
1297,1679
1298,1661
1299,1661
1301,1667
1302,1661
1303,1661
1304,1667
1305,1667
1306,1661
1307,1661
1308,1661
1309,1667
1310,1667
1314,750
1315,750
1316,750
1317,750
1318,750
1319,750
1320,750
1321,750
1322,750
1323,750
1324,750
1325,750
1326,750
1327,750
1328,750
1329,750
1330,750
1331,750
1332,750
1333,750
1334,750
1335,750
1336,750
1337,750
1338,750
1339,750
1340,750
1341,750
1342,750
1343,750
1344,750
1345,750
1346,750
1347,750
1348,750
1349,750
1350,750
1351,750
1352,750
1353,750
1354,750
1355,750
1356,750
1357,750
1358,750
1359,750
1360,750
1361,750
1362,750
1363,750
1364,750
1365,750
1366,750
1367,750
1368,750
1369,750
1370,750
1371,750
1372,750
1373,750
1374,750
1375,750
1376,750
1377,750
1378,750
1379,750
1380,750
1381,750
1382,750
1383,750
1384,750
1385,750
1386,750
1387,750
1388,750
1389,750
1390,750
1391,750
1392,750
1393,750
1394,750
1395,750
1396,750
1397,750
1398,750
1399,750
1400,750
1401,750
1402,750
1403,750
1404,750
1405,750
1406,750
1407,750
1408,750
1409,750
1410,750
1411,750
1412,750
1413,750
1414,750
1415,750
1416,750
1417,750
1418,750
1419,750
1420,750
1421,750
1422,750
1423,750
1424,750
1425,750
1426,750
1427,750
1428,750
1429,750
1430,750
1431,750
1432,750
1433,750
1434,750
1435,750
1436,750
1437,750
1438,750
1439,750
1440,750
1441,750
1442,750
1443,750
1444,750
1445,750
1446,750
1447,750
1448,750
1449,750
1450,750
1451,750
1452,750
1453,750
1454,750
1455,750
1456,750
1457,750
1458,750
1459,750
1460,750
1461,750
1462,750
1463,750
1464,750
1465,750
1466,750
1467,750
1468,750
1469,750
1470,750
1471,750
1472,750
1473,750
1474,750
1475,750
1476,750
1477,750
1478,750
1479,750
1480,750
1481,750
1482,750
1483,750
1484,750
1485,750
1486,750
1487,750
1488,750
1489,750
1490,750
1491,750
1492,750
1493,750
1494,750
1495,750
1496,750
1497,750
1498,750
1499,798
1500,798
1501,798
1502,798
1503,798
1504,786
1505,798
1506,786
1507,786
1508,786
1509,750
1510,750
1511,750
1512,750
1513,750
1514,750
1515,750
1516,750
1517,750
1518,750
1519,750
1520,750
1521,750
1522,750
1523,750
1524,750
1525,750
1526,750
1527,750
1528,750
1529,750
1530,750
1531,750
1532,750
1533,750
1534,750
1535,750
1536,750
1537,750
1538,750
1539,750
1540,750
1541,750
1542,786
1543,786
1544,798
1545,798
1546,798
1547,798
1548,798
1549,798
1550,798
1551,798
1552,798
1553,798
1554,798
1555,798
1556,798
1557,798
1558,798
1559,798
1560,798
1561,798
1562,798
1563,798
1564,798
1565,798
1566,798
1567,798
1568,798
1569,798
1570,798
1571,798
1572,798
1573,798
1574,798
1575,786
1576,786
1577,750
1578,750
1579,750
1580,750
1581,750
1582,750
1583,750
1584,750
1585,750
1586,750
1587,750
1588,750
1589,750
1590,750
1591,750
1592,750
1593,750
1594,750
1595,750
1596,750
1597,786
1598,786
1599,798
1600,798
1601,798
1602,798
1603,798
1604,798
1605,798
1606,798
1607,798
1608,798
1609,798
1610,798
1611,798
1612,798
1613,798
1614,798
1615,798
1616,798
1617,798
1618,798
1619,798
1620,798
1621,798
1622,798
1623,798
1624,798
1625,798
1626,798
1627,798
1628,798
1629,798
1630,798
1631,798
1632,798
1633,798
1634,798
1635,798
1636,798
1637,798
1638,798
1639,798
1640,798
1641,798
1642,798
1643,798
1644,798
1645,798
1646,798
1647,798
1648,798
1649,798
1650,798
1651,798
1652,798
1653,798
1654,798
1655,798
1656,798
1657,798
1658,798
1659,798
1660,798
1661,798
1662,798
1663,798
1664,798
1665,798
1666,798
1667,798
1668,798
1669,798
1670,798
1671,798
1672,798
1673,798
1674,798
1675,798
1676,798
1677,798
1678,798
1679,798
1680,798
1681,798
1682,798
1683,798
1684,798
1685,798
1686,798
1687,798
1688,798
1689,798
1690,798
1691,798
1692,798
1693,798
1694,798
1695,798
1696,798
1697,798
1698,798
1699,798
1700,798
1701,798
1702,798
1703,798
1704,798
1705,798
1706,798
1707,798
1708,798
1709,798
1710,798
1711,798
1712,798
1713,798
1714,798
1715,798
1716,798
1717,798
1718,798
1719,798
1720,798
1721,798
1722,798
1723,798
1724,798
1725,798
1726,798
1727,798
1728,798
1729,798
1730,798
1731,798
1732,798
1733,798
1734,798
1735,798
1736,798
1737,798
1738,798
1739,798
1740,798
1741,798
1742,798
1743,798
1744,798
1745,798
1746,798
1747,798
1748,798
1749,718
1750,798
1751,798
1752,798
1753,798
1754,798
1755,798
1756,798
1757,798
1758,718
1759,798
1760,798
1761,798
1762,798
1763,798
1764,798
1765,798
1766,798
1767,798
1768,798
1769,798
1770,798
1771,798
1772,718
1773,798
1774,798
1775,798
1776,718
1777,798
1778,718
1779,798
1780,718
1781,736
1782,736
1783,718
1784,718
1785,718
1786,736
1787,718
1788,718
1789,718
1790,718
1791,718
1792,718
1793,736
1794,718
1795,718
1796,718
1797,736
1798,736
1799,718
1800,718
1801,718
1802,718
1803,718
1804,718
1805,718
1806,718
1807,718
1808,718
1809,718
1810,718
1811,718
1812,718
1813,718
1814,718
1815,718
1816,718
1817,718
1818,718
1819,718
1820,718
1821,718
1822,718
1823,718
1824,718
1825,718
1826,718
1827,718
1828,718
1829,718
1830,718
1831,718
1832,718
1833,718
1834,718
1835,718
1836,718
1837,718
1838,736
1839,718
1840,718
1841,718
1842,718
1843,718
1844,736
1845,718
1846,718
1847,718
1848,718
1849,736
1850,718
1851,718
1852,718
1853,718
1854,718
1855,718
1856,718
1857,718
1858,718
1859,718
1860,718
1861,718
1862,718
1863,718
1864,718
1865,718
1866,718
1867,718
1868,718
1869,718
1870,718
1871,718
1872,718
1873,718
1874,718
1875,718
1876,718
1877,718
1878,718
1879,718
1880,718
1881,718
1882,718
1883,718
1884,718
1885,718
1886,718
1887,718
1888,718
1889,718
1890,718
1891,718
1892,718
1893,718
1894,718
1895,718
1896,718
1897,718
1898,718
1899,718
1900,718
1901,718
1902,718
1903,718
1904,718
1905,718
1907,718
1908,718
1909,718
1910,718
1911,718
1912,718
1913,718
1914,718
1915,718
1916,718
1917,718
1918,718
1919,718
1920,718
1921,718
1922,718
1923,718
1924,718
1925,718
1927,718
1928,718
1929,718
1930,718
1931,718
1932,718
1936,1373
1937,1859
1938,1391
1939,1337
1940,1391
1941,1337
1942,1373
1943,1463
1944,1859
1945,1355
1946,1859
1947,1445
1948,1409
1949,1859
1950,1589
1951,1859
1952,1859
1953,1445
1954,1409
1955,1859
1956,1859
1957,1391
1958,1859
1959,1859
1960,1859
1961,1661
1962,1373
1963,1355
1964,1859
1965,1859
1966,1337
1967,1859
1968,1373
1969,1391
1970,1859
1971,1859
1972,1391
1973,1337
1974,1445
1975,1373
1976,1391
1977,1373
1978,1859
1979,1373
1980,1859
1981,1391
1982,1859
1983,1373
1984,1859
1985,1445
1986,1337
1987,1625
1988,1373
1989,1391
1990,1373
1991,1859
1992,1859
1993,1841
1994,1625
1995,1445
1996,1589
1997,1841
1998,1841
1999,1841
2000,1337
2001,1337
2002,1841
2003,1841
2004,1841
2005,1841
2006,1847
2007,1373
2008,1841
2009,1373
2010,1859
2011,1859
2012,1841
2013,1373
2014,1373
2015,1517
2016,1391
2017,1553
2018,1391
2019,1355
2020,1859
2021,1337
2022,1859
2023,1859
2024,1607
2025,1391
2026,1859
2027,1373
2028,1337
2029,1859
2030,1859
2031,1373
2032,1553
2033,1337
2034,1337
2035,1373
2036,1337
2037,1373
2038,1859
2039,1859
2040,1373
2041,1517
2042,1337
2043,1337
2044,1337
2045,1427
2046,1859
2047,1859
2048,1373
2049,1517
2050,1373
2051,1859
2052,1373
2053,1859
2054,1841
2055,1499
2056,1355
2057,1841
2058,1847
2059,1409
2060,1841
2061,1391
2062,1337
2063,1841
2064,1841
2065,1841
2066,1391
2067,1337
2068,1355
2069,1847
2070,1337
2071,1337
2072,1841
2073,1841
2074,1841
2075,1841
2076,1373
2077,1373
2078,1391
2079,1373
2080,1427
2081,1427
2082,1481
2083,1553
2084,1337
2085,1841
2086,1841
2087,1841
2088,1373
2089,1391
2090,1355
2091,1895
2092,1355
2093,1499
2094,1391
2095,1373
2096,1427
2097,1391
2098,1445
2099,1427
2100,1355
2101,1607
2102,1427
2103,1481
2104,1499
2105,1373
2106,1355
2107,1445
2108,1373
2109,1373
2110,1391
2111,1373
2112,1337
2113,1355
2114,1571
2115,1373
2116,1391
2117,1373
2118,1391
2119,1391
2120,1337
2121,1841
2122,1841
2123,1841
2124,1895
2125,1373
2126,1373
2127,1373
2128,1355
2129,1409
2130,1499
2131,1355
2132,1445
2133,1373
2134,1409
2135,1517
2136,1841
2137,1607
2138,1337
2139,1895
2140,1373
2141,1379
2142,1373
2143,1373
2144,1337
2145,1895
2146,1895
2147,1337
2148,1895
2149,1895
2150,1895
2151,1895
2152,1562
2153,1337
2154,1895
2155,1337
2156,1895
2157,1373
2158,1373
2159,1373
2160,1391
2161,1895
2162,1391
2163,1895
2164,1355
2165,1409
2166,1427
2167,1355
2168,1409
2169,1427
2170,1337
2171,1391
2172,1895
2173,1391
2174,1895
2175,1895
2176,1895
2177,1427
2178,1355
2179,1337
2180,1517
2181,1895
2182,1445
2183,1895
2184,1337
2185,1895
2186,1373
2187,1337
2188,1895
2189,1427
2190,1373
2191,1373
2192,1391
2193,1841
2194,1499
2195,1379
2196,1337
2197,1895
2198,1517
2199,1337
2200,1355
2201,1895
2202,1841
2203,1895
2204,1373
2205,1427
2206,1391
2207,1337
2208,1841
2209,1841
2210,1895
2211,1337
2212,1841
2213,1841
2214,1841
2215,1895
2216,1337
2217,1895
2218,1355
2219,1409
2220,1841
2221,1841
2222,1895
2223,1373
2224,1337
2225,1895
2226,1427
2227,1373
2228,1355
2229,1373
2230,1373
2231,1661
2232,1895
2233,1337
2234,1337
2235,1841
2236,1895
2237,1337
2238,1337
2239,1895
2240,1589
2241,1841
2242,1841
2243,1895
2244,1373
2245,1517
2246,1355
2247,1841
2248,1841
2249,1841
2250,1841
2251,1841
2252,1841
2253,1373
2254,1337
2255,1859
2256,1859
2257,1859
2258,1859
2259,1337
2260,1445
2261,1841
2262,1391
2263,1859
2264,1859
2265,1373
2266,1841
2267,1847
2268,1847
2269,1841
2270,1841
2271,1841
2272,1841
2273,1841
2274,1337
2275,1337
2276,1337
2277,1337
2278,1841
2279,1841
2280,1841
2281,1895
2282,1895
2283,1895
2284,1337
2285,1895
2286,1895
2287,1895
2288,1895
2289,1895
2290,1373
2291,1445
2292,1409
2293,1895
2294,1895
2295,1553
2296,1373
2297,1355
2298,1499
2299,1355
2300,1895
2301,1337
2302,1841
2303,1841
2304,1841
2305,1841
2306,1841
2307,1337
2308,1679
2309,1391
2310,1391
2311,1391
2312,1391
2313,1499
2314,1607
2315,1841
2316,1841
2317,1661
2318,1841
2319,1841
2320,1337
2321,1445
2322,1427
2323,1445
2324,1355
2325,1373
2326,1895
2327,1355
2328,1895
2329,1373
2330,1337
2331,1337
2332,1445
2333,1373
2334,1391
2335,1337
2336,1373
2337,1391
2338,1355
2339,1391
2340,1847
2341,1553
2342,1841
2343,1337
2344,1463
2345,1373
2346,1841
2347,1391
2348,1445
2349,1337
2350,1373
2351,1841
2352,1337
2353,1337
2354,1355
2355,1895
2356,1841
2357,1895
2358,1895
2359,1895
2360,1895
2361,1895
2362,1895
2363,1391
2364,1895
2365,1337
2366,1337
2367,1625
2368,1607
2369,1895
2370,1373
2371,1445
2372,1409
2373,1883
2374,1883
2375,1337
2376,1883
2377,1883
2378,1883
2379,1883
2380,1391
2381,1895
2382,1895
2383,1883
2384,1895
2385,1337
2386,1373
2387,1895
2388,1895
2389,1337
2390,1895
2391,1337
2392,1337
2393,1841
2394,1895
2395,1895
2396,1829
2397,1895
2398,1841
2399,1841
2400,1895
2401,1589
2402,1337
2403,1895
2404,1841
2405,1373
2406,1841
2407,1841
2408,1895
2409,1841
2410,1391
2411,1337
2412,1355
2413,1895
2414,1355
2415,1895
2416,1445
2417,1373
2418,1391
2419,1373
2420,1373
2421,1355
2422,1427
2423,1373
2424,1355
2425,1883
2426,1373
2427,1445
2428,1355
2430,1877
2431,1337
2432,1877
2433,1877
2435,1877
2436,1877
2437,1877
2438,1877
2439,1877
2441,1877
2442,1877
2443,1337
2444,1445
2445,1391
2446,1877
2447,1391
2448,1445
2449,1877
2450,1877
2454,1355
2455,1355
2456,1355
2457,1355
2458,1391
2459,1337
2460,1373
2461,1337
2462,1355
2463,1337
2464,1409
2465,1355
2466,1379
2467,1841
2468,1391
2469,1841
2470,1841
2471,1373
2472,1391
2473,1841
2474,1841
2475,1373
2476,1841
2477,1373
2478,1829
2479,1337
2480,1373
2481,1841
2482,1409
2483,1355
2484,1355
2485,1325
2486,1841
2487,1373
2488,1841
2489,1841
2490,1841
2491,1373
2492,1841
2493,1355
2494,1355
2495,1325
2496,1391
2497,1841
2498,1373
2499,1337
2500,1841
2501,1841
2502,1355
2503,1355
2504,1427
2505,1355
2506,1391
2507,1841
2508,1373
2509,1337
2510,1373
2511,1337
2512,1409
2513,1337
2514,1409
2515,1355
2516,1355
2517,1337
2518,1373
2519,1337
2520,1841
2521,1373
2522,1337
2523,1409
2524,1355
2525,1355
2526,1325
2527,1841
2528,1841
2529,1337
2530,1325
2531,1841
2532,1373
2533,1337
2534,1841
2535,1337
2536,1409
2537,1325
2538,1337
2539,1337
2540,1337
2541,1373
2542,1841
2543,1409
2544,1337
2545,1373
2546,1841
2547,1337
2548,1841
2549,1841
2550,1814
2551,1355
2552,1337
2553,1814
2554,1841
2555,1841
2556,1391
2557,1814
2558,1391
2559,1814
2560,1373
2561,1814
2562,1775
2563,1841
2564,1409
2565,1355
2566,1391
2567,1841
2568,1373
2569,1841
2570,1337
2571,1337
2572,1325
2573,1373
2574,1373
2575,1373
2576,1337
2577,1373
2578,1391
2579,1337
2580,1337
2581,1337
2582,1337
2583,1373
2584,1337
2585,1769
2586,1337
2587,1337
2588,1373
2589,1841
2590,1841
2591,1814
2592,1373
2593,1841
2594,1841
2595,1391
2596,1373
2597,1337
2598,1373
2599,1814
2600,1814
2601,1814
2602,1793
2603,1814
2604,1355
2605,1373
2606,1814
2607,1814
2608,1337
2609,1814
2610,1337
2611,1814
2612,1814
2613,1814
2614,1337
2615,1373
2616,1814
2617,1391
2618,1337
2619,1355
2620,1355
2621,1337
2622,1391
2623,1373
2624,1814
2625,1355
2626,1355
2627,1427
2628,1337
2629,1373
2630,1814
2631,1337
2632,1355
2633,1337
2634,1814
2635,1391
2636,1337
2637,1814
2638,1355
2639,1841
2640,1325
2641,1355
2642,1355
2643,1355
2644,1391
2645,1373
2646,1337
2647,1391
2648,1373
2649,1841
2650,1337
2651,1373
2652,1337
2653,1814
2654,1814
2655,1373
2656,1409
2657,1391
2658,1373
2659,1337
2660,1391
2661,1337
2662,1814
2663,1373
2664,1373
2665,1373
2666,1337
2667,1373
2668,1355
2669,1373
2670,1841
2671,1814
2672,1373
2673,1409
2674,1373
2675,1841
2676,1814
2677,1409
2678,1373
2679,1391
2680,1373
2681,1409
2682,1841
2683,1337
2684,1373
2685,1391
2686,1373
2687,1391
2688,1373
2689,1373
2690,1391
2691,1373
2692,1841
2693,1373
2694,1841
2695,1373
2696,1391
2697,1373
2698,1373
2699,1355
2700,1373
2701,1391
2702,1337
2703,1841
2704,1337
2705,1337
2706,1355
2707,1355
2708,1373
2709,1355
2710,1409
2711,1337
2712,1337
2713,1355
2714,1355
2715,1391
2716,1373
2717,1373
2718,1337
2719,1325
2720,1325
2721,1391
2722,1391
2723,1337
2724,1391
2725,1373
2726,1337
2727,1355
2728,1373
2729,1373
2730,1373
2731,1355
2732,1337
2733,1325
2734,1337
2735,1337
2736,1337
2737,1427
2738,1337
2739,1337
2740,1373
2741,1343
2742,1373
2743,1355
2744,1355
2745,1373
2746,1355
2747,1337
2748,1373
2749,1337
2750,1373
2751,1373
2752,1355
2753,1337
2754,1337
2755,1355
2756,1325
2757,1373
2758,1373
2759,1337
2760,1373
2761,1373
2762,1373
2763,1355
2764,1373
2765,1337
2766,1337
2767,1337
2768,1337
2769,1841
2770,1337
2771,1814
2772,1427
2773,1751
2774,1823
2775,1337
2776,1571
2777,1769
2778,1739
2779,1373
2780,1697
2781,1697
2782,1685
2783,1625
2784,1631
2785,1589
2786,1562
2787,1553
2788,1499
2789,1463
2790,1427
2791,1373
2792,1337
2793,1355
2794,1325
2795,1337
2796,1355
2797,1373
2798,1307
2799,1310
2800,1305
2801,1216
2802,1246
2803,1154
2804,1166
2805,1166
2806,1118
2807,1106
2808,1070
2809,1058
2810,1010
2811,1006
2812,1038
2813,974
2814,946
2815,962
2816,942
2817,946
2818,926
2819,974
2820,978
2821,946
2822,914
2823,926
2824,894
2825,930
2826,942
2827,990
2828,898
2829,910
2830,958
2831,1006
2832,926
2833,962
2834,894
2835,930
2836,942
2837,978
2838,990
2839,990
2840,978
2841,942
2842,942
2843,930
2844,930
2845,930
2846,942
2847,942
2848,942
2849,942
2850,942
2851,942
2852,942
2853,1373
2854,942
2855,1373
2856,1373
