clock,value
740,784
741,784
742,784
743,784
744,784
745,784
746,784
747,784
748,784
749,784
750,784
751,784
752,784
753,784
754,784
755,784
756,784
757,784
758,784
759,784
760,784
761,784
762,784
763,784
764,784
765,784
766,802
767,802
768,802
769,802
770,802
771,802
772,802
773,802
774,802
775,802
776,802
777,802
778,802
779,802
780,802
781,814
782,814
783,814
784,814
785,802
786,802
787,802
788,802
789,802
790,802
791,802
792,802
793,814
794,814
795,814
796,814
797,814
798,814
799,814
800,814
801,814
802,784
803,846
804,857
805,802
806,857
807,866
808,912
809,958
810,1118
811,1389
812,1389
813,1437
814,1437
815,1563
816,1725
817,1815
818,1929
819,1977
820,2031
821,2067
822,2049
823,2031
824,1887
825,1743
826,1641
827,1527
828,1401
829,1401
830,1358
831,1198
832,1022
833,910
834,834
835,814
836,798
837,784
838,862
839,818
840,814
841,814
842,814
843,814
844,784
845,846
846,798
847,857
848,818
849,862
850,878
851,914
852,958
853,994
854,1134
855,1419
856,1437
857,1437
858,1437
859,1641
860,1653
861,1839
862,1797
863,1896
864,1893
865,1797
866,1779
867,1509
868,1491
869,1401
870,1419
871,1389
872,1389
873,1166
874,944
875,910
876,926
877,846
878,800
879,862
880,857
881,816
882,857
883,857
884,857
885,857
886,857
887,857
888,800
889,862
890,862
891,802
892,798
893,862
894,878
895,898
896,958
897,1010
898,1294
899,1389
900,1437
901,1419
902,1419
903,1419
904,1833
905,2031
906,1923
907,1947
908,1896
909,1896
910,1626
911,1545
912,1527
913,1401
914,1389
915,1419
916,1294
917,1182
918,962
919,910
920,882
921,894
922,846
923,800
924,800
925,857
926,857
927,857
928,857
929,857
930,816
931,816
932,816
933,857
934,857
935,800
936,784
937,857
938,926
939,866
940,1006
941,1054
942,1150
943,1401
944,1401
945,1491
946,1743
947,1419
948,1419
949,1419
950,1419
951,1401
952,1473
953,1473
954,1419
955,1419
956,1491
957,1401
958,1407
959,1374
960,1166
961,992
962,926
963,926
964,894
965,814
966,857
967,768
968,816
969,798
970,857
971,857
972,878
973,857
974,878
975,798
976,798
977,798
978,798
979,798
980,798
981,798
982,798
983,798
984,798
985,798
986,798
987,798
988,798
989,798
990,798
991,798
992,798
993,798
994,798
995,798
996,798
997,798
998,798
999,798
1000,798
1001,798
1002,798
1003,798
1004,798
1005,798
1006,798
1007,798
1008,798
1009,798
1010,798
1011,798
1012,798
1013,798
1014,798
1015,798
1016,798
1017,798
1018,798
1019,798
1020,798
1021,798
1022,798
1023,798
1024,798
1025,798
1026,798
1027,798
1028,798
1029,798
1030,798
1031,798
1032,798
1033,798
1034,798
1035,798
1036,798
1037,798
1038,798
1039,798
1040,798
1041,798
1042,798
1043,798
1044,798
1045,798
1046,846
1047,846
1048,846
1049,846
1050,846
1051,846
1052,798
1053,768
1054,782
1055,802
1056,857
1057,866
1058,942
1059,974
1060,1102
1061,1278
1062,1389
1063,1401
1064,1425
1065,1419
1066,1779
1067,1905
1068,1977
1069,2148
1070,2085
1071,2148
1072,1905
1073,1887
1074,1743
1075,1689
1076,1419
1077,1407
1078,1437
1079,1401
1080,1294
1081,1150
1082,1022
1083,896
1084,880
1085,862
1086,862
1087,814
1088,784
1089,814
1090,814
1091,814
1092,802
1093,784
1094,798
1095,857
1096,894
1097,942
1098,942
1099,958
1100,1022
1101,1218
1102,1390
1103,1419
1104,1419
1105,1491
1106,1419
1107,1419
1108,1419
1109,1419
1110,1905
1111,1815
1112,1797
1113,1707
1114,1626
1115,1401
1116,1401
1117,1389
1118,1389
1119,1390
1120,1198
1121,1056
1122,990
1123,910
1124,878
1125,866
1126,846
1127,802
1128,814
1129,862
1130,814
1131,802
1132,784
1133,846
1134,857
1135,894
1136,894
1137,912
1138,990
1139,1102
1140,1214
1141,1369
1142,1419
1143,1455
1144,1419
1145,1419
1146,1419
1147,1419
1148,1419
1149,1923
1150,1995
1151,1941
1152,1896
1153,1905
1154,1887
1155,1725
1156,1581
1157,1455
1158,1389
1159,1437
1160,1326
1161,1150
1162,1113
1163,898
1164,926
1165,894
1166,834
1167,846
1168,846
1169,846
1170,802
1171,802
1172,802
1173,784
1174,846
1175,846
1176,857
1177,850
1178,878
1179,878
1180,990
1181,1038
1182,1166
1183,1369
1184,1419
1185,1437
1186,1419
1187,1437
1188,1419
1189,1941
1190,1419
1191,1419
1192,2127
1193,1545
1194,2193
1195,2049
1196,2085
1197,1905
1198,1767
1199,1473
1200,1491
1201,1389
1202,1419
1203,1310
1204,1214
1205,1054
1206,958
1207,910
1208,910
1209,846
1210,816
1211,846
1212,846
1213,846
1214,846
1215,834
1216,816
1217,818
1218,894
1219,880
1220,894
1221,958
1222,1022
1223,1182
1224,1419
1225,1401
1226,1419
1227,1419
1228,1419
1229,1419
1230,1419
1231,2067
1232,2445
1233,2283
1234,2391
1235,2085
1236,1887
1237,1905
1238,1797
1239,1401
1240,1401
1241,1401
1242,1389
1243,1419
1244,1214
1245,1090
1246,1038
1247,958
1248,864
1249,894
1250,878
1251,846
1252,846
1253,846
1254,784
1255,846
1256,846
1257,846
1258,784
1259,802
1260,802
1261,802
1262,802
1263,814
1264,814
1265,814
1266,814
1267,814
1268,814
1269,814
1270,814
1271,814
1272,814
1273,814
1274,814
1275,814
1276,814
1277,814
1278,814
1279,814
1280,814
1281,814
1282,814
1283,814
1284,814
1285,814
1286,814
1287,814
1288,814
1289,814
1290,814
1291,814
1292,814
1293,814
1294,814
1295,814
1296,814
1297,814
1298,814
1299,814
1300,814
1301,814
1302,814
1303,814
1304,814
1305,814
1306,814
1307,814
1308,814
1309,814
1310,814
1311,814
1312,814
1313,814
1314,814
1315,814
1316,814
1317,814
1318,814
1319,814
1320,814
1321,814
1322,814
1323,814
1324,814
1325,814
1326,814
1327,814
1328,814
1329,814
1330,814
1331,814
1332,814
1333,814
1334,814
1335,814
1336,814
1337,814
1338,814
1339,814
1340,814
1341,814
1342,814
1343,802
1344,802
1345,802
1346,802
1347,802
1348,802
1349,802
1350,802
1351,784
1352,784
1353,784
1354,784
1355,784
1356,784
1357,784
1358,846
1359,846
1360,846
1361,846
1362,846
1363,846
1364,846
1365,846
1366,846
1367,846
1368,846
1369,846
1370,846
1371,846
1372,846
1373,846
1374,846
1375,846
1376,846
1377,846
1378,784
1379,784
1380,784
1381,784
1382,784
1383,784
1384,784
1385,784
1386,802
1387,802
1388,802
1389,802
1390,802
1391,802
1392,802
1393,802
1394,784
1395,846
1396,857
1397,894
1398,942
1399,912
1400,1022
1401,1150
1402,1310
1403,1401
1404,1425
1405,1437
1406,1437
1407,2193
1408,1419
1409,2301
1410,2463
1411,1419
1412,2391
1413,1761
1414,2409
1415,2409
1416,1977
1417,1473
1418,1473
1419,1878
1420,1401
1421,1401
1422,1389
1423,1407
1424,1310
1425,1150
1426,1006
1427,974
1428,926
1429,894
1430,878
1431,846
1432,784
1433,802
1434,814
1435,800
1436,800
1437,862
1438,814
1439,814
1440,846
1441,857
1442,878
1443,910
1444,1006
1445,1102
1446,1198
1447,1401
1448,1419
1449,1419
1450,1419
1451,1407
1452,1401
1453,1401
1454,1878
1455,1407
1456,1401
1457,2148
1458,1401
1459,1401
1460,1401
1461,1473
1462,1473
1463,1389
1464,1401
1465,1419
1466,1118
1467,1026
1468,962
1469,878
1470,878
1471,814
1472,846
1473,784
1474,802
1475,846
1476,846
1477,798
1478,818
1479,846
1480,880
1481,942
1482,994
1483,1026
1484,1246
1485,1401
1486,1389
1487,1437
1488,1581
1489,1419
1490,1419
1491,1419
1492,1419
1493,1473
1494,1473
1495,1401
1496,1401
1497,1887
1498,1401
1499,1797
1500,1401
1501,1401
1502,1407
1503,1389
1504,1389
1505,1294
1506,1198
1507,1026
1508,958
1509,846
1510,894
1511,878
1512,846
1513,814
1514,862
1515,800
1516,862
1517,814
1518,814
1519,784
1520,816
1521,862
1522,878
1523,878
1524,942
1525,1022
1526,1070
1527,1294
1528,1419
1529,1437
1530,1419
1531,1419
1532,1419
1533,1419
1534,1419
1535,1419
1536,1401
1537,2157
1538,1878
1539,2067
1540,2013
1541,1401
1542,1401
1543,1401
1544,1401
1545,1437
1546,1419
1547,1401
1548,1278
1549,1198
1550,1010
1551,990
1552,942
1553,942
1554,894
1555,866
1556,834
1557,846
1558,784
1559,784
1560,846
1561,834
1562,857
1563,850
1564,878
1565,878
1566,928
1567,1006
1568,1070
1569,1198
1570,1401
1571,1437
1572,1419
1573,1419
1574,1419
1575,1419
1576,1965
1577,1923
1578,2127
1579,2193
1580,2265
1581,1995
1582,2175
1583,2085
1584,1977
1585,1995
1586,1803
1587,1707
1588,1419
1589,1437
1590,1419
1591,1358
1592,1419
1593,1166
1594,1010
1595,990
1596,910
1597,942
1598,926
1599,894
1600,866
1601,846
1602,832
1603,862
1604,818
1605,857
1606,798
1607,798
1608,846
1609,846
1610,784
1611,802
1612,802
1613,802
1614,802
1615,814
1616,814
1617,814
1618,814
1619,814
1620,814
1621,814
1622,814
1623,814
1624,814
1625,814
1626,814
1627,814
1628,814
1629,814
1630,814
1631,814
1632,862
1633,862
1634,862
1635,862
1636,862
1637,862
1638,862
1639,862
1640,862
1641,800
1642,800
1643,800
1644,800
1645,800
1646,800
1647,800
1648,800
1649,800
1650,800
1651,800
1652,800
1653,800
1654,862
1655,862
1656,862
1657,862
1658,862
1659,862
1660,862
1661,800
1662,800
1663,800
1664,800
1665,800
1666,800
1667,800
1668,800
1669,800
1670,800
1671,800
1672,800
1673,800
1674,800
1675,800
1676,800
1677,800
1678,800
1679,800
1680,800
1681,800
1682,800
1683,800
1684,800
1685,800
1686,800
1687,800
1688,800
1689,800
1690,818
1691,782
1692,782
1693,814
1694,846
1695,857
1696,894
1697,846
1698,958
1699,978
1700,1150
1701,1326
1702,1389
1703,1389
1704,1419
1705,1419
1706,1419
1707,1419
1708,1419
1709,1419
1710,1419
1711,1419
1712,2139
1713,2049
1714,1401
1715,2751
1716,2103
1717,1977
1718,1797
1719,1401
1720,1401
1721,1389
1722,1401
1723,1182
1724,1038
1725,990
1726,930
1727,894
1728,862
1729,878
1730,846
1731,846
1732,846
1733,846
1734,846
1735,846
1736,846
1737,846
1738,784
1739,784
1740,846
1741,846
1742,846
1743,878
1744,850
1745,910
1746,910
1747,930
1748,1054
1749,1150
1750,1294
1751,1389
1752,1389
1753,1509
1754,1419
1755,1419
1756,1419
1757,1779
1758,1797
1759,1815
1760,1815
1761,1797
1762,1815
1763,1833
1764,1401
1765,1401
1766,1491
1767,1419
1768,1401
1769,1214
1770,1136
1771,994
1772,926
1773,942
1774,862
1775,878
1776,816
1777,846
1778,846
1779,802
1780,784
1781,846
1782,846
1783,846
1784,798
1785,798
1786,857
1787,818
1788,894
1789,898
1790,910
1791,974
1792,1010
1793,1118
1794,1298
1795,1401
1796,1401
1797,1419
1798,1419
1799,1419
1800,1419
1801,1473
1802,1833
1803,1878
1804,1797
1805,1401
1806,1887
1807,1401
1808,1401
1809,1509
1810,1389
1811,1425
1812,1401
1813,1198
1814,1054
1815,962
1816,878
1817,878
1818,834
1819,814
1820,814
1821,800
1822,857
1823,857
1824,857
1825,857
1826,857
1827,878
1828,878
1829,786
1830,786
1831,798
1832,786
1833,857
1834,800
1835,814
1836,878
1837,864
1838,878
1839,1006
1840,1022
1841,1138
1842,1278
1843,1401
1844,1407
1845,1419
1846,1419
1847,1707
1848,1779
1849,1797
1850,1833
1851,1815
1852,1785
1853,1689
1854,1587
1855,1509
1856,1389
1857,1389
1858,1389
1859,1310
1860,1150
1861,1010
1862,928
1863,926
1864,894
1865,894
1866,857
1867,846
1868,802
1869,814
1870,814
1871,814
1872,862
1873,862
1874,800
1875,800
1876,818
1877,818
1878,857
1879,857
1880,857
1881,857
1882,857
1883,878
1884,878
1885,878
1886,816
1887,816
1888,816
1889,816
1890,816
1891,816
1892,816
1893,816
1894,816
1895,816
1896,816
1897,816
1898,816
1899,798
1900,798
1901,798
1902,798
1903,798
1904,798
1905,798
1906,798
1907,798
1908,798
1909,798
1910,798
1911,816
1912,816
1913,816
1914,816
1915,816
1916,816
1917,816
1918,816
1919,816
1920,816
1921,816
1922,816
1923,878
1924,878
1925,878
1926,878
1927,878
1928,816
1929,816
1930,816
1931,816
1932,816
1933,816
1934,816
1935,816
1936,816
1937,816
1938,816
1939,816
1940,816
1941,816
1942,816
1943,816
1944,816
1945,816
1946,816
1947,816
1948,816
1949,816
1950,816
1951,816
1952,816
1953,816
1954,816
1955,816
1956,798
1957,798
1958,798
1959,798
1960,798
1961,798
1962,798
1963,798
1964,857
1965,857
1966,814
1967,798
1968,850
1969,894
1970,958
1971,990
1972,1070
1973,1294
1974,1419
1975,1401
1976,1419
1977,1419
1978,1419
1979,1419
1980,1419
1981,1419
1982,1419
1983,1419
1984,1923
1985,1473
1986,2013
1987,1941
1988,1419
1989,1419
1990,1515
1991,1419
1992,1437
1993,1326
1994,1138
1995,974
1996,942
1997,866
1998,866
1999,862
2000,878
2001,846
2002,846
2003,802
2004,814
2005,802
2006,802
2007,802
2008,802
2009,784
2010,846
2011,798
2012,862
2013,878
2014,878
2015,942
2016,1010
2017,1138
2018,1278
2019,1389
2020,1407
2021,1419
2022,1419
2023,1419
2024,1419
2025,1941
2026,2148
2027,1671
2028,1626
2029,1626
2030,1923
2031,2067
2032,1878
2033,1725
2034,1419
2035,1419
2036,1407
2037,1389
2038,1198
2039,1134
2040,1006
2041,942
2042,878
2043,894
2044,846
2045,862
2046,800
2047,800
2048,782
2049,814
2050,814
2051,846
2052,910
2053,866
2054,910
2055,974
2056,1010
2057,1106
2058,1369
2059,1389
2060,1419
2061,1401
2062,1473
2063,1419
2064,1473
2065,1896
2066,2145
2067,1401
2068,2301
2069,2067
2070,1959
2071,1779
2072,1965
2073,1761
2074,1653
2075,1419
2076,1425
2077,1419
2078,1358
2079,1262
2080,1102
2081,928
2082,926
2083,894
2084,864
2085,910
2086,798
2087,798
2088,846
2089,846
2090,846
2091,846
2092,846
2093,846
2094,846
2095,846
2096,846
2097,894
2098,802
2099,814
2100,814
2101,814
2102,814
2103,802
2104,832
2105,894
2106,846
2107,846
2108,846
2109,846
2110,846
2111,846
2112,846
2113,846
2114,846
2115,846
2116,846
2117,846
2118,846
2119,846
2120,846
2121,894
2122,894
2123,894
2124,894
2125,894
2126,832
2127,802
2128,802
2129,802
2130,802
2131,802
2132,802
2133,802
2134,802
2135,814
2136,814
2137,814
2138,814
2139,814
2140,814
2141,814
2142,814
2143,814
2144,814
2145,814
2146,814
2147,814
2148,814
2149,814
2150,814
2151,814
2152,814
2153,814
2154,814
2155,814
2156,814
2157,814
2158,814
2159,814
2160,814
2161,814
2162,814
2163,814
2164,814
2165,814
2166,814
2167,814
2168,814
2169,814
2170,814
2171,814
2172,814
2173,814
2174,814
2175,814
2176,802
2177,846
2178,798
2179,857
2180,832
2181,910
2182,866
2183,990
2184,990
2185,1102
2186,1262
2187,1401
2188,1437
2189,1491
2190,1437
2191,1437
2192,1437
2193,1437
2194,1419
2195,1419
2196,1419
2197,1419
2198,1419
2199,1419
2200,2445
2201,1419
2202,1911
2203,1671
2204,1437
2205,1419
2206,1389
2207,1278
2208,1106
2209,1038
2210,930
2211,910
2212,878
2213,848
2214,878
2215,846
2216,802
2217,814
2218,814
2219,814
2220,814
2221,802
2222,798
2223,818
2224,926
2225,926
2226,958
2227,1006
2228,1150
2229,1230
2230,1419
2231,1419
2232,1455
2233,1419
2234,1419
2235,1419
2236,1419
2237,1419
2238,2049
2239,1419
2240,2148
2241,1995
2242,1959
2243,1941
2244,1833
2245,1689
2246,1527
2247,1407
2248,1401
2249,1389
2250,1198
2251,1113
2252,1022
2253,942
2254,910
2255,910
2256,846
2257,862
2258,857
2259,878
2260,798
2261,798
2262,798
2263,846
2264,846
2265,846
2266,784
2267,802
2268,802
2269,814
2270,814
2271,814
2272,814
2273,814
2274,814
2275,814
2276,814
2277,814
2278,814
2279,814
2280,814
2281,814
2282,814
2283,814
2284,814
2285,814
2286,862
2287,862
2288,862
2289,862
2290,862
2291,862
2292,862
2293,862
2294,800
2295,800
2296,800
2297,800
2298,800
2299,800
2300,800
2301,800
2302,800
2303,800
2304,800
2305,800
2306,818
2307,818
2308,818
2309,818
2310,857
2311,857
2312,857
2313,857
2314,857
2315,857
2316,857
2317,857
2318,857
2319,857
2320,857
2321,857
2322,857
2323,857
2324,857
2325,857
2326,857
2327,857
2328,857
2329,857
2330,857
2331,857
2332,857
2333,818
2334,818
2335,818
2336,818
2337,818
2338,818
2339,818
2340,818
2341,818
2342,818
2343,818
2344,818
2345,818
2346,800
2347,800
2348,800
2349,800
2350,800
2351,800
2352,800
2353,818
2354,818
2355,818
2356,857
2357,857
2358,857
2359,857
2360,857
2361,857
2362,818
2363,862
2364,784
2365,857
2366,882
2367,846
2368,942
2369,1042
2370,1118
2371,1425
2372,1437
2373,1455
2374,1437
2375,1437
2376,1887
2377,1419
2378,1419
2379,1419
2380,1815
2381,2193
2382,2265
2383,1761
2384,1725
2385,1653
2386,2148
2387,1896
2388,1419
2389,1419
2390,1425
2391,1419
2392,1419
2393,1182
2394,1054
2395,978
2396,958
2397,882
2398,878
2399,862
2400,846
2401,802
2402,814
2403,814
2404,814
2405,814
2406,862
2407,800
2408,800
2409,800
2410,800
2411,818
2412,857
2413,857
2414,857
2415,857
2416,857
2417,857
2418,857
2419,857
2420,857
2421,857
2422,857
2423,857
2424,857
2425,857
2426,857
2427,857
2428,857
2429,857
2430,857
2431,878
2432,878
2433,878
2434,786
2435,786
2436,786
2437,786
2438,786
2439,786
2440,786
2441,786
2442,786
2443,786
2444,786
2445,786
2446,786
2447,786
2448,786
2449,786
2450,786
2451,786
2452,786
2453,786
2454,786
2455,786
2456,786
2457,786
2458,786
2459,786
2460,786
2461,786
2462,786
2463,786
2464,786
2465,786
2466,786
2467,786
2468,786
2469,786
2470,786
2471,786
2472,786
2473,786
2474,786
2475,786
2476,786
2477,786
2478,786
2479,786
2480,786
2481,786
2482,878
2483,878
2484,878
2485,857
2486,857
2487,857
2488,857
2489,857
2490,857
2491,857
2492,857
2493,857
2494,857
2495,857
2496,857
2497,857
2498,857
2499,857
2500,857
2501,857
2502,857
2503,857
2504,857
2505,857
2506,857
2507,857
2508,857
2509,857
2510,857
2511,857
2512,857
2513,857
2514,857
2515,857
2516,857
2517,857
2518,857
2519,857
2520,857
2521,857
2522,857
2523,857
2524,857
2525,857
2526,857
2527,857
2528,857
2529,857
2530,857
2531,857
2532,857
2533,857
2534,800
2535,800
2536,800
2537,862
2538,814
2539,814
2540,814
2541,814
2542,814
2543,814
2544,814
2545,814
2546,814
2547,802
2548,802
2549,784
2550,784
2551,784
2552,846
2553,846
2554,846
2555,846
2556,846
2557,846
2558,846
2559,834
2560,816
2561,816
2562,816
2563,816
2564,816
2565,816
2566,816
2567,878
2568,878
2569,878
2570,878
2571,878
2572,878
2573,878
2574,878
2575,878
2576,878
2577,878
2578,857
2579,857
2580,857
2581,857
2582,857
2583,857
2584,910
2585,910
2586,862
2587,862
2588,862
2589,862
2590,862
2591,862
2592,862
2593,862
2594,862
2595,850
2596,862
2597,862
2598,862
2599,862
2600,862
2601,862
2602,862
2603,862
2604,862
2605,862
2606,862
2607,862
2608,862
2609,910
2610,910
2611,818
2612,818
2613,818
2614,818
2615,818
2616,818
2617,857
2618,818
2619,818
2620,818
2621,857
2622,857
2623,857
2624,878
2625,816
2626,798
2627,798
2628,846
2629,846
2630,846
2631,846
2632,846
2633,846
2634,846
2635,846
2636,846
2637,846
2638,846
2639,846
2640,846
2641,846
2642,846
2643,846
2644,846
2645,846
2646,846
2647,846
2648,846
2649,846
2650,894
2651,832
2652,832
2653,850
2654,850
2655,862
2656,862
2657,862
2658,862
2659,862
2660,862
2661,862
2662,862
2663,862
2664,850
2665,832
2666,832
2667,894
2668,894
2669,846
2670,846
2671,846
2672,846
2673,834
2674,834
2675,878
2676,878
2677,878
2678,878
2679,878
2680,878
2681,878
2682,878
2683,878
2684,878
2685,878
2686,878
2687,878
2688,878
2689,878
2690,878
2691,878
2692,878
2693,878
2694,878
2695,878
2696,878
2697,878
2698,878
2699,878
2700,878
2701,878
2702,878
2703,878
2704,878
2705,878
2706,878
2707,878
2708,878
2709,878
2710,878
2711,878
2712,878
2713,878
2714,878
2715,878
2716,878
2717,878
2718,878
2719,878
2720,878
2721,878
2722,878
2723,878
2724,878
2725,878
2726,878
2727,878
2728,878
2729,878
2730,878
2731,878
2732,878
2733,878
2734,878
2735,878
2736,878
2737,878
2738,878
2739,878
2740,878
2741,878
2742,878
2743,878
2744,878
2745,878
2746,878
2747,878
2748,866
2749,866
2750,866
2751,866
2752,866
2753,866
2754,866
2755,866
2756,866
2757,866
2758,866
2759,848
2760,848
2761,848
2762,848
2763,910
2764,910
2765,910
2766,910
2767,910
2768,910
2769,910
2770,862
2771,862
2772,862
2773,862
2774,850
2775,832
2776,832
2777,894
2778,846
2779,846
2780,834
2781,878
2782,878
2783,958
