date	accel	sonar
391	4201	
392	2706	
392	2706	7528
393	559	
394	-868	
395	-3610	
396	-5662	
396	-5662	8748
397	-6265	
398	-6848	
399	-6704	
399	-6704	9752
400	-6528	
401	-6140	
402	-6057	
403	-5766	
403	-5766	10334
404	-5360	
405	-5134	
406	-4467	
407	-3827	
407	-3827	11100
408	-3259	
409	-2927	
410	-2214	
411	-1651	
411	-1651	11470
412	-1430	
413	-1170	
414	-865	
415	-711	
415	-711	11352
416	-278	
417	-141	
418	-81	
419	-266	
419	-266	11570
420	-718	
421	-932	
422	-1156	
422	-1156	11386
423	-1064	
424	-929	
425	-655	
426	-297	
426	-297	11710
427	-64	
428	489	
429	851	
430	1388	
430	1388	11632
431	1824	
432	1928	
433	2065	
434	1837	
434	1837	11338
435	1489	
436	1302	
437	955	
438	983	
438	983	10748
439	1032	
440	970	
441	818	
442	718	
442	718	10888
443	480	
444	401	
445	312	
446	258	
446	258	10756
447	258	
448	123	
449	-133	
450	-308	
450	-308	10958
451	-310	
452	-159	
453	-44	
453	-44	11042
454	-48	
455	-80	
456	-77	
457	16	
457	16	11148
458	123	
459	185	
460	298	
461	415	
461	415	11114
462	411	
463	245	
464	150	
465	205	
465	205	11092
466	368	
467	620	
468	570	
469	469	
469	469	11324
470	188	
471	42	
472	-130	
473	-95	
473	-95	11232
474	-67	
475	-32	
476	-111	
477	-207	
477	-207	11528
478	-400	
479	-593	
480	-792	
481	-866	
481	-866	11450
482	-912	
483	-936	
484	-894	
484	-894	11562
485	-820	
486	-717	
487	-477	
488	-247	
488	-247	12018
489	-154	
490	-341	
491	-633	
492	-252	
492	-252	12236
493	439	
494	545	
495	584	
496	661	
496	661	11640
497	657	
498	477	
499	64	
500	-248	
500	-248	11464
501	-401	
502	-678	
503	-1089	
504	-1100	
504	-1100	11780
505	-1059	
506	-892	
507	-627	
508	-545	
508	-545	11850
509	-520	
510	-570	
511	-757	
511	-757	11850
512	-845	
513	-816	
514	-664	
515	-410	
515	-410	11654
516	-343	
517	-402	
518	-564	
519	-660	
519	-660	11660
520	-680	
521	-683	
522	-595	
523	-538	
523	-538	11702
524	-478	
525	-452	
526	-436	
527	-400	
527	-400	12558
528	-392	
529	-369	
530	-370	
530	-370	11688
531	-380	
532	-358	
533	-147	
534	-30	
534	-30	12600
535	102	
536	92	
537	79	
538	68	
538	68	12558
539	180	
540	182	
541	44	
542	-303	
542	-303	12642
543	-477	
544	-600	
545	-611	
546	-560	
546	-560	12684
547	-304	
548	-141	
549	-202	
550	-677	
550	-677	12720
551	-1848	
552	-2787	
553	-5143	
554	-8013	
554	-8013	12706
555	-9291	
556	-11040	
557	-12477	
558	-13168	
558	-13168	12446
559	-13870	
560	-13547	
561	-13427	
562	-12735	
562	-12735	11590
563	-11948	
564	-9949	
565	-7614	
565	-7614	10004
566	-5302	
567	-3962	
568	-1075	
569	2245	
569	2245	8256
570	3545	
571	4813	
572	6279	
573	7364	
573	7364	6636
574	9144	
575	9460	
576	9533	
577	9667	
577	9667	5380
578	10050	
579	10294	
580	9644	
580	9644	4580
581	8367	
582	7683	
583	6407	
584	5331	
584	5331	3998
585	4878	
586	4317	
587	4083	
587	4083	3688
588	4004	
589	3650	
590	3419	
591	3128	
591	3128	3428
592	3376	
593	3862	
594	3964	
595	3700	
595	3700	3324
596	2943	
597	2565	
598	1987	
598	1987	3240
599	1766	
600	1757	
601	1759	
602	1676	
602	1676	3226
603	1628	
604	1470	
605	1469	
605	1469	3232
606	1537	
607	1354	
608	1045	
609	865	
609	865	3232
610	552	
611	303	
612	256	
612	256	3274
613	272	
614	301	
615	303	
616	355	
616	355	3288
617	430	
618	610	
619	705	
619	705	3316
620	641	
621	560	
622	395	
623	251	
623	251	3352
624	210	
625	173	
626	161	
626	161	3316
627	159	
628	192	
629	282	
630	356	
630	356	3366
631	467	
632	458	
633	321	
634	158	
634	158	3372
635	71	
636	97	
637	167	
637	167	3372
638	248	
639	307	
640	442	
641	622	
641	622	3380
642	677	
643	644	
644	567	
644	567	3358
645	354	
646	198	
647	177	
648	201	
648	201	3400
649	225	
650	194	
651	159	
651	159	3380
652	104	
653	127	
654	154	
655	249	
655	249	3422
656	330	
657	328	
658	277	
659	258	
659	258	3386
660	262	
661	254	
662	257	
662	257	3422
663	225	
664	162	
665	141	
666	139	
666	139	3422
667	164	
668	218	
669	242	
669	242	3408
670	281	
671	293	
672	282	
673	208	
673	208	3408
674	170	
675	126	
676	209	
676	209	3400
677	262	
678	321	
679	272	
680	228	
680	228	3386
681	256	
682	384	
683	494	
683	494	3380
684	509	
685	480	
686	452	
687	447	
687	447	3358
688	486	
689	483	
690	411	
691	343	
691	343	3352
692	354	
693	381	
694	428	
694	428	3344
695	461	
696	484	
697	525	
698	524	
698	524	3338
699	455	
700	375	
701	343	
701	343	3338
702	313	
703	344	
704	369	
705	442	
705	442	3330
706	460	
707	399	
708	366	
708	366	3372
709	297	
710	282	
711	304	
712	336	
712	336	3324
713	339	
714	352	
715	387	
716	408	
716	408	3310
717	431	
718	439	
719	487	
719	487	3310
720	511	
721	535	
722	518	
723	498	
723	498	3296
724	442	
725	376	
726	377	
726	377	3274
727	440	
728	490	
729	570	
730	576	
730	576	3282
731	534	
732	387	
733	287	
733	287	3268
734	281	
735	349	
736	392	
737	354	
737	354	3254
738	322	
739	246	
740	219	
740	219	3246
741	231	
742	312	
743	348	
744	335	
744	335	3226
745	328	
746	433	
747	1216	
748	2378	
748	2378	3226
749	3009	
750	5335	
751	8244	
751	8244	3338
752	10819	
753	12069	
754	14027	
755	14546	
755	14546	3884
756	14079	
757	12455	
758	11208	
758	11208	5274
759	8146	
760	4953	
761	3648	
762	1730	
762	1730	6734
763	640	
764	112	
765	-680	
766	-1622	
766	-1622	7772
767	-2143	
768	-3216	
769	-4619	
770	-5357	
770	-5357	9590
771	-6593	
772	-6995	
773	-6888	
774	-6099	
774	-6099	10166
775	-5212	
776	-4839	
777	-4284	
778	-4168	
778	-4168	10544
779	-4110	
780	-3968	
781	-3477	
781	-3477	11478
782	-3147	
783	-2467	
784	-1964	
785	-1865	
785	-1865	11864
786	-1521	
787	-973	
788	-716	
789	-371	
789	-371	11668
790	-227	
791	-218	
792	-239	
793	-305	
793	-305	12130
794	-325	
795	-269	
796	-214	
797	-201	
797	-201	12376
798	-222	
799	-285	
800	-297	
801	-193	
801	-193	12214
802	69	
803	238	
804	520	
805	629	
805	629	12256
806	729	
807	750	
808	795	
808	795	12144
809	799	
810	809	
811	885	
812	931	
812	931	12096
813	947	
814	898	
815	826	
816	675	
816	675	12102
817	564	
818	556	
819	621	
820	651	
820	651	11632
821	675	
822	706	
823	739	
824	791	
824	791	11400
825	818	
826	795	
827	785	
828	794	
828	794	11702
829	788	
830	790	
831	742	
832	700	
832	700	11780
833	607	
834	570	
835	576	
835	576	11856
836	560	
837	536	
838	522	
839	537	
839	537	10558
840	628	
841	715	
842	755	
843	811	
843	811	10678
844	816	
845	813	
846	806	
847	779	
847	779	10454
848	761	
849	718	
850	686	
851	681	
851	681	10628
852	656	
853	626	
854	620	
854	620	10530
855	609	
856	638	
857	644	
858	653	
858	653	10572
859	658	
860	653	
861	636	
862	632	
862	632	10580
863	629	
864	624	
865	603	
866	608	
866	608	10572
867	637	
868	675	
869	681	
870	659	
870	659	10496
871	619	
872	596	
873	583	
874	589	
874	589	11218
875	619	
876	641	
877	628	
878	581	
878	581	11184
879	504	
880	430	
881	404	
881	404	10642
882	395	
883	435	
884	461	
885	478	
885	478	11970
886	460	
887	345	
888	272	
889	239	
889	239	11274
890	299	
891	573	
892	934	
893	1116	
893	1116	11556
894	1467	
895	1676	
896	1728	
897	1866	
897	1866	10756
898	1914	
899	1910	
900	1753	
901	1618	
901	1618	11442
902	1273	
903	994	
904	869	
905	632	
905	632	11674
906	570	
907	620	
908	652	
909	751	
909	751	11170
910	823	
911	795	
912	655	
912	655	11070
913	497	
914	469	
915	455	
916	459	
916	459	11654
917	418	
918	452	
919	353	
920	199	
920	199	11570
921	76	
922	-5	
923	-85	
924	-397	
924	-397	11092
925	-726	
926	-875	
927	-1044	
928	-1059	
928	-1059	12278
929	-945	
930	-874	
931	-839	
932	-705	
932	-705	11884
933	-600	
934	-649	
935	-814	
936	-852	
936	-852	12102
937	-801	
938	-745	
939	-652	
939	-652	12432
940	-488	
941	-395	
942	-308	
943	-346	
943	-346	11626
944	-567	
945	-1007	
946	-974	
947	-802	
947	-802	12236
948	-649	
949	-486	
950	-164	
951	66	
951	66	12222
952	374	
953	444	
954	117	
955	-40	
955	-40	12566
956	-467	
957	-626	
958	-572	
959	-299	
959	-299	12306
960	-206	
961	-159	
962	-55	
963	9	
963	9	12516
964	-137	
965	-188	
966	-616	
966	-616	12384
967	-791	
968	-762	
969	-587	
970	-320	
970	-320	12376
971	39	
972	61	
973	237	
974	151	
974	151	12362
975	88	
976	72	
977	-62	
978	-526	
978	-526	12384
979	-658	
980	-607	
981	-679	
982	-711	
982	-711	12440
983	-658	
984	-655	
985	-652	
986	-544	
986	-544	12348
987	-348	
988	-462	
989	-766	
990	-783	
990	-783	12538
991	-629	
992	-478	
993	-506	
994	-648	
994	-648	12454
995	-660	
996	-613	
997	-559	
998	-541	
998	-541	12538
999	-581	
1000	-607	
1001	-603	
1002	-584	
1002	-584	12538
1003	-576	
1004	-581	
1005	-592	
1006	-597	
1006	-597	12502
1007	-613	
1008	-644	
1009	-633	
1009	-633	12544
1010	-613	
1011	-580	
1012	-562	
1013	-585	
1013	-585	12412
1014	-635	
1015	-640	
1016	-618	
1017	-588	
1017	-588	12454
1018	-587	
1019	-601	
1020	-612	
1021	-596	
1021	-596	12454
1022	-581	
1023	-585	
1024	-594	
1025	-620	
1025	-620	12538
1026	-623	
1027	-613	
1028	-567	
1029	-568	
1029	-568	12544
1030	-582	
1031	-627	
1032	-646	
1033	-630	
1033	-630	12502
1034	-614	
1035	-590	
1036	-561	
1037	-581	
1037	-581	12454
1038	-633	
1039	-652	
1040	-644	
1041	-594	
1041	-594	12412
1042	-570	
1043	-577	
1044	-614	
1045	-633	
1045	-633	12412
1046	-651	
1047	-643	
1048	-569	
1048	-569	12468
1049	-552	
1050	-555	
1051	-583	
1052	-645	
1052	-645	12460
1053	-667	
1054	-646	
1055	-590	
1056	-546	
1056	-546	12454
1057	-554	
1058	-623	
1059	-673	
1060	-673	
1060	-673	12502
1061	-620	
1062	-576	
1063	-525	
1064	-569	
1064	-569	12628
1065	-647	
1066	-668	
1067	-656	
1068	-602	
1068	-602	12502
1069	-577	
1070	-560	
1071	-615	
1072	-639	
1072	-639	12496
1073	-667	
1074	-637	
1075	-616	
1076	-572	
1076	-572	12538
1077	-561	
1078	-586	
1079	-631	
1080	-645	
1080	-645	12496
1081	-633	
1082	-601	
1083	-563	
1084	-570	
1084	-570	12538
1085	-611	
1086	-634	
1087	-637	
1088	-624	
1088	-624	12404
1089	-611	
1090	-582	
1091	-596	
1091	-596	12502
1092	-628	
1093	-638	
1094	-630	
1095	-602	
1095	-602	12496
1096	-583	
1097	-580	
1098	-617	
1099	-632	
1099	-632	12544
1100	-639	
1101	-617	
1102	-598	
1103	-574	
1103	-574	12412
1104	-582	
1105	-611	
1106	-622	
1107	-614	
1107	-614	12496
1108	-605	
1109	-588	
1110	-592	
1111	-597	
1111	-597	12412
1112	-614	
1113	-627	
1114	-621	
1115	-610	
1115	-610	12502
1116	-598	
1117	-590	
1118	-598	
1119	-608	
1119	-608	12412
1120	-620	
1121	-614	
1122	-598	
1123	-587	
1123	-587	12720
1124	-592	
1125	-609	
1126	-614	
1126	-614	12502
1127	-620	
1128	-604	
1129	-593	
1130	-591	
1130	-591	12496
1131	-598	
1132	-613	
1133	-621	
1134	-620	
1134	-620	12496
1135	-610	
1136	-597	
1137	-597	
1138	-608	
1138	-608	12454
1139	-625	
1140	-618	
1141	-610	
1142	-607	
1142	-607	12412
1143	-610	
1144	-609	
1145	-606	
1146	-604	
1146	-604	12544
1147	-604	
1148	-605	
1149	-608	
1150	-606	
1150	-606	12370
1151	-603	
1152	-610	
1153	-605	
1154	-608	
1154	-608	12502
1155	-607	
1156	-609	
1157	-605	
1158	-609	
1158	-609	12496
1159	-607	
1160	-604	
1161	-604	
1162	-610	
1162	-610	12412
1163	-607	
1164	-600	
1165	-599	
1166	-601	
1166	-601	12454
1167	-607	
1168	-610	
1169	-610	
1169	-610	12412
1170	-607	
1171	-607	
1172	-613	
1173	-611	
1173	-611	12460
1174	-604	
1175	-599	
1176	-602	
1177	-604	
1177	-604	12412
1178	-606	
1179	-609	
1180	-606	
1181	-609	
1181	-609	12502
1182	-603	
1183	-602	
1184	-603	
1185	-601	
1185	-601	12544
1186	-603	
1187	-615	
1188	-613	
1189	-607	
1189	-607	12678
1190	-605	
1191	-609	
1192	-617	
1193	-612	
1193	-612	12488
1194	-607	
1195	-604	
1196	-609	
1197	-611	
1197	-611	12496
1198	-612	
1199	-606	
1200	-605	
1201	-601	
1201	-601	12502
1202	-601	
1203	-600	
1204	-603	
1205	-602	
1205	-602	12502
1206	-606	
1207	-611	
1208	-611	
1209	-608	
1209	-608	12370
1210	-611	
1211	-606	
1212	-605	
1212	-605	12496
1213	-607	
1214	-610	
1215	-612	
1216	-611	
1216	-611	12418
1217	-607	
1218	-608	
1219	-607	
1220	-609	
1220	-609	12502
1221	-609	
1222	-610	
1223	-605	
1223	-605	12502
1225	-603	
1226	-603	
1227	-603	
1227	-603	12412
1228	-606	
1229	-610	
1230	-608	
1231	-605	
1231	-605	12370
1232	-608	
1233	-611	
1234	-608	
1235	-601	
1235	-601	12544
1236	-601	
1237	-608	
1238	-609	
1239	-607	
1239	-607	12502
1240	-605	
1241	-605	
1242	-608	
1243	-610	
1243	-610	12720
1244	-614	
1245	-614	
1246	-614	
1246	-614	12454
1247	-612	
1248	-613	
1249	-614	
1250	-611	
1250	-611	12538
1251	-610	
1252	-615	
1253	-618	
1254	-616	
1254	-616	12496
1255	-605	
1256	-603	
1257	-609	
1258	-614	
1258	-614	12460
1259	-610	
1260	-606	
1261	-601	
1262	-601	
1262	-601	12544
1263	-603	
1264	-609	
1265	-610	
1266	-609	
1266	-609	12544
1267	-598	
1268	-602	
1269	-609	
1270	-613	
1270	-613	12502
1271	-612	
1272	-609	
1273	-611	
1274	-606	
1274	-606	12670
1275	-603	
1276	-605	
1277	-614	
1278	-609	
1278	-609	12418
1279	-595	
1280	-598	
1281	-605	
1282	-612	
1282	-612	12454
1283	-609	
1284	-603	
1285	-609	
1286	-608	
1286	-608	12460
1287	-606	
1288	-608	
1289	-611	
1289	-611	12496
1290	-612	
1291	-614	
1292	-614	
1293	-604	
1293	-604	12544
1294	-607	
1295	-609	
1296	-614	
1297	-620	
1297	-620	12678
1298	-616	
1299	-615	
1300	-610	
1301	-606	
1301	-606	12728
1302	-609	
1303	-614	
1304	-614	
1305	-607	
1305	-607	12628
1306	-608	
1307	-607	
1308	-609	
1309	-611	
1309	-611	12502
1310	-608	
1311	-601	
1312	-606	
1313	-611	
1313	-611	12502
1314	-609	
1315	-611	
1316	-611	
1317	-614	
1317	-614	12502
1318	-614	
1319	-615	
1320	-609	
1321	-611	
1321	-611	12502
1322	-617	
1323	-615	
1324	-612	
1325	-608	
1325	-608	12496
1326	-609	
1327	-607	
1328	-611	
1329	-609	
1329	-609	12670
1330	-608	
1331	-611	
1332	-614	
1332	-614	12670
1333	-613	
1334	-609	
1335	-609	
1336	-610	
1336	-610	12544
1337	-613	
1338	-612	
1339	-611	
1340	-605	
1340	-605	12544
1341	-607	
1342	-606	
1343	-607	
1344	-611	
1344	-611	12376
1345	-615	
1346	-615	
1347	-614	
1348	-612	
1348	-612	12496
1349	-608	
1350	-604	
1351	-605	
1352	-611	
1352	-611	12538
1353	-611	
1354	-611	
1355	-611	
1356	-615	
1356	-615	12460
1357	-609	
1358	-610	
1359	-609	
1360	-607	
1360	-607	12538
1361	-610	
1362	-608	
1363	-615	
1364	-614	
1364	-614	12594
1365	-615	
1366	-612	
1367	-611	
1368	-613	
1368	-613	12460
1369	-611	
1370	-611	
1371	-612	
1372	-616	
1372	-616	12502
1373	-616	
1374	-606	
1375	-604	
1375	-604	12544
1376	-607	
1377	-611	
1378	-618	
1379	-615	
1379	-615	12412
1380	-612	
1381	-609	
1382	-612	
1383	-615	
1383	-615	12412
1384	-616	
1385	-607	
1386	-606	
1387	-607	
1387	-607	12502
1388	-610	
1389	-609	
1390	-606	
1391	-604	
1391	-604	12460
1392	-613	
1393	-621	
1394	-617	
1395	-613	
1395	-613	12460
1396	-605	
1397	-603	
1398	-610	
1399	-610	
1399	-610	12460
1400	-607	
1401	-613	
1402	-608	
1403	-607	
1403	-607	12454
1404	-610	
1405	-609	
1406	-607	
1407	-610	
1407	-610	12538
1408	-604	
1409	-601	
1410	-611	
1411	-609	
1411	-609	12496
1412	-610	
1413	-610	
1414	-613	
1415	-612	
1415	-612	12454
1416	-607	
1417	-603	
1418	-606	
1418	-606	12454
1419	-608	
1420	-617	
1421	-614	
1422	-616	
1422	-616	12502
1423	-609	
1424	-610	
1425	-612	
1426	-614	
1426	-614	12412
1427	-613	
1428	-613	
1429	-615	
1430	-613	
1430	-613	12454
1431	-609	
1432	-609	
1433	-613	
1434	-613	
1434	-613	12544
1435	-610	
1436	-608	
1437	-610	
1438	-616	
1438	-616	12412
1439	-616	
1440	-617	
1441	-613	
1442	-612	
1442	-612	12502
1443	-610	
1444	-607	
1445	-608	
1446	-604	
1446	-604	12460
1447	-608	
1448	-608	
1449	-609	
1450	-610	
1450	-610	12496
1451	-610	
1452	-609	
1453	-610	
1453	-610	12454
1454	-609	
1455	-613	
1456	-616	
1457	-612	
1457	-612	12502
1458	-613	
1459	-615	
1460	-610	
1461	-608	
1461	-608	12580
1462	-603	
1463	-604	
1464	-607	
1465	-617	
1465	-617	12412
1466	-619	
1467	-624	
1468	-619	
1469	-609	
1469	-609	12460
1470	-606	
1471	-603	
1472	-608	
1473	-616	
1473	-616	12502
1474	-618	
1475	-617	
1476	-609	
1477	-614	
1477	-614	12636
1478	-614	
1479	-613	
1480	-613	
1481	-613	
1481	-613	12454
1482	-613	
1483	-612	
1484	-615	
1485	-612	
1485	-612	12502
1486	-607	
1487	-608	
1488	-618	
1489	-614	
1489	-614	12412
1490	-613	
1491	-611	
1492	-613	
1492	-613	12454
1493	-609	
1494	-614	
1495	-616	
1496	-612	
1496	-612	12628
1497	-613	
1498	-612	
