date	accel	sonar
476	-59	6916
477	-54	
478	-47	
479	-45	
479	-45	6868
480	-61	
481	-70	
482	-93	
483	-78	
483	-78	6826
484	-64	
485	-45	
486	-55	
487	-61	
487	-61	6860
488	-69	
489	-74	
490	-75	
490	-75	6818
491	-78	
492	-62	
493	-43	
494	-35	
494	-35	6902
495	-41	
496	-46	
497	-53	
498	-46	
498	-46	6910
499	-46	
500	-51	
501	-69	
501	-69	6818
502	-79	
503	-115	
504	-129	
505	-99	
505	-99	6818
506	-77	
507	-57	
508	-47	
509	-57	
509	-57	6868
510	-76	
511	-82	
512	-76	
513	-74	
513	-74	6902
514	-77	
515	-68	
516	-62	
516	-62	6910
517	-66	
518	-78	
519	-79	
520	-82	
520	-82	6902
521	-80	
522	-70	
523	-69	
524	-68	
524	-68	6902
525	-69	
526	-72	
527	-87	
527	-87	6902
528	-85	
529	-83	
530	-68	
531	-52	
531	-52	6896
532	-38	
533	-25	
534	-30	
535	-67	
535	-67	6854
536	-107	
537	-108	
538	-99	
538	-99	6868
539	-77	
540	-53	
541	-40	
542	-25	
542	-25	6868
543	-35	
544	-46	
545	-64	
546	-74	
546	-74	6868
547	-72	
548	-63	
549	-49	
549	-49	6902
550	-50	
551	-53	
552	-64	
553	-71	
553	-71	6882
554	-80	
555	-85	
556	-91	
557	-82	
557	-82	6840
558	-70	
559	-68	
560	-78	
560	-78	6882
561	-73	
562	-49	
563	-36	
564	-54	
564	-54	6846
565	-68	
566	-95	
567	-106	
568	-101	
568	-101	6840
569	-79	
570	-67	
571	-73	
572	-93	
572	-93	6846
573	-94	
574	-87	
575	-76	
575	-76	6882
576	-75	
577	-72	
578	-65	
579	-51	
579	-51	6924
580	-45	
581	-45	
582	-46	
583	-49	
583	-49	6888
584	-58	
585	-72	
586	-78	
586	-78	6874
587	-64	
588	-55	
589	-39	
590	-29	
590	-29	6888
591	-21	
592	-23	
593	-34	
594	-42	
594	-42	6882
595	-38	
596	-20	
597	-17	
597	-17	6924
598	-23	
599	-41	
600	-47	
601	-43	
601	-43	6882
602	-43	
603	-49	
604	-64	
605	-63	
605	-63	6896
606	-63	
607	-64	
608	-58	
608	-58	6860
609	-43	
610	-37	
611	-35	
612	-30	
612	-30	6896
613	-31	
614	-32	
615	-44	
616	-57	
616	-57	6902
617	-54	
618	-58	
619	-71	
619	-71	6902
620	-70	
621	-66	
622	-51	
623	-46	
623	-46	6896
624	-41	
625	-45	
626	-59	
627	-60	
627	-60	6916
628	-55	
629	-55	
630	-55	
630	-55	6874
631	-66	
632	-68	
633	-71	
634	-92	
634	-92	6888
635	-99	
636	-76	
637	-55	
638	-29	
638	-29	6888
639	-43	
640	-59	
641	-95	
641	-95	6896
642	-108	
643	-114	
644	-101	
645	-93	
645	-93	6938
646	-74	
647	-79	
648	-76	
649	-66	
649	-66	6938
650	-80	
651	-109	
652	-117	
653	-108	
653	-108	6902
654	-101	
655	-84	
656	-78	
656	-78	6944
657	-77	
658	-82	
659	-87	
660	-88	
660	-88	6952
661	-95	
662	-111	
663	-119	
664	-119	
664	-119	6902
665	-115	
666	-109	
667	-106	
667	-106	6952
668	-97	
669	-83	
670	-75	
671	-76	
671	-76	6924
672	-84	
673	-95	
674	-104	
675	-106	
675	-106	6966
676	-103	
677	-98	
678	-96	
678	-96	6966
679	-98	
680	-105	
681	-102	
682	-102	
682	-102	7008
683	-115	
684	-116	
685	-113	
686	-118	
686	-118	7008
687	-129	
688	-128	
689	-121	
689	-121	7014
690	-118	
691	-109	
692	-108	
693	-106	
693	-106	6986
694	-120	
695	-136	
696	-143	
697	-150	
697	-150	7028
698	-143	
699	-132	
700	-132	
701	-152	
701	-152	6986
702	-165	
703	-178	
704	-170	
704	-170	6980
705	-160	
706	-132	
707	-116	
708	-132	
708	-132	6994
709	-142	
710	-148	
711	-153	
712	-163	
712	-163	7028
713	-152	
714	-140	
715	-123	
715	-123	6994
716	-120	
717	-123	
718	-132	
719	-132	
719	-132	6986
720	-130	
721	-121	
722	-120	
723	-117	
723	-117	6986
724	-119	
725	-116	
726	-109	
727	-112	
727	-112	7028
728	-124	
729	-124	
730	-126	
730	-126	6986
731	-113	
732	-104	
733	-97	
734	-99	
734	-99	7028
735	-87	
736	-60	
737	-52	
738	-55	
738	-55	7014
739	-72	
740	-75	
741	-79	
741	-79	6972
742	-85	
743	-109	
744	-122	
745	-113	
745	-113	7014
746	-100	
747	-99	
748	-98	
749	-90	
749	-90	7014
750	-82	
751	-84	
752	-102	
752	-102	7022
753	-111	
754	-105	
755	-80	
756	-74	
756	-74	7014
757	-54	
758	-74	
759	-86	
760	-96	
760	-96	7022
761	-94	
762	-93	
763	-81	
764	-54	
764	-54	7028
765	-46	
766	-30	
767	-56	
767	-56	7022
768	-75	
769	-99	
770	-116	
771	-116	
771	-116	7022
772	-106	
773	-97	
774	-91	
775	-91	
775	-91	7028
776	-96	
777	-143	
778	-161	
778	-161	6980
779	-138	
780	-123	
781	-91	
782	-72	
782	-72	6980
783	-65	
784	-43	
785	-16	
786	-4	
786	-4	6972
787	7	
788	10	
789	15	
789	15	6958
790	17	
791	10	
792	-12	
793	-52	
793	-52	6966
794	-61	
795	-51	
796	-23	
797	-10	
797	-10	6966
798	-10	
799	-11	
800	-13	
800	-13	6980
801	-21	
802	-31	
803	-31	
804	-40	
804	-40	6980
805	-62	
806	-67	
807	-74	
808	-84	
808	-84	6980
809	-97	
810	-103	
811	-136	
812	-165	
812	-165	6986
813	-170	
814	-154	
815	-130	
815	-130	7028
816	-92	
817	-86	
818	-92	
819	-115	
819	-115	6994
820	-139	
821	-125	
822	-109	
823	-69	
823	-69	7036
824	-78	
825	-98	
826	-146	
826	-146	7000
827	-157	
828	-157	
829	-150	
830	-137	
830	-137	7008
831	-97	
832	-66	
833	-69	
834	-104	
834	-104	7008
835	-135	
836	-149	
837	-151	
838	-154	
838	-154	7014
839	-139	
840	-135	
841	-104	
841	-104	7042
842	-96	
843	-111	
844	-148	
845	-160	
845	-160	7008
846	-139	
847	-108	
848	-97	
849	-96	
849	-96	7008
850	-103	
851	-102	
852	-95	
852	-95	7000
853	-101	
854	-120	
855	-134	
856	-137	
856	-137	7008
857	-138	
858	-140	
859	-142	
860	-142	
860	-142	7008
861	-148	
862	-127	
863	-103	
863	-103	7014
864	-74	
865	-56	
866	-44	
867	-51	
867	-51	7000
868	-72	
869	-89	
870	-104	
871	-106	
871	-106	6966
872	-102	
873	-97	
874	-93	
874	-93	6972
875	-99	
876	-117	
877	-124	
878	-113	
878	-113	7014
879	-99	
880	-108	
881	-119	
882	-112	
882	-112	7064
883	-96	
884	-89	
885	-79	
885	-79	7022
886	-84	
887	-95	
888	-118	
889	-121	
889	-121	7022
890	-120	
891	-101	
892	-79	
893	-79	
893	-79	7014
894	-87	
895	-88	
896	-90	
897	-87	
897	-87	7014
898	-108	
899	-115	
900	-114	
900	-114	6966
901	-108	
902	-106	
903	-102	
904	-105	
904	-105	6972
905	-101	
906	-98	
907	-105	
908	-107	
908	-107	7014
909	-100	
910	-71	
911	-67	
912	-75	
912	-75	6966
913	-90	
914	-100	
915	-100	
915	-100	6972
916	-93	
917	-91	
918	-80	
919	-77	
919	-77	7014
920	-85	
921	-104	
922	-107	
923	-90	
923	-90	6958
924	-93	
925	-94	
926	-93	
926	-93	6994
927	-82	
928	-64	
929	-58	
930	-50	
930	-50	6958
931	-50	
932	-43	
933	-34	
934	-48	
934	-48	7036
935	-61	
936	-69	
937	-61	
937	-61	7000
938	-46	
939	-41	
940	-44	
941	-41	
941	-41	6994
942	-33	
943	-34	
944	-35	
945	-37	
945	-37	6986
946	-31	
947	-27	
948	-22	
948	-22	6986
949	-20	
950	-19	
951	-32	
952	-46	
952	-46	6994
953	-62	
954	-56	
955	-49	
956	-52	
956	-52	7042
957	-43	
958	-26	
959	-20	
960	-23	
960	-23	6994
961	-31	
962	-34	
963	-21	
963	-21	7000
964	-17	
965	-8	
966	-23	
967	-35	
967	-35	6966
968	-38	
969	-47	
970	-54	
971	-63	
971	-63	7014
972	-72	
973	-72	
974	-62	
974	-62	7014
975	-72	
976	-84	
977	-98	
978	-91	
978	-91	7014
979	-82	
980	-61	
981	-68	
982	-99	
982	-99	7036
983	-109	
984	-134	
985	-136	
986	-134	
986	-134	7036
987	-137	
988	-139	
989	-140	
989	-140	7014
990	-152	
991	-160	
992	-162	
993	-157	
993	-157	7022
994	-154	
995	-145	
996	-154	
997	-179	
997	-179	7028
998	-192	
999	-203	
1000	-204	
1000	-204	7028
1001	-202	
1002	-181	
1003	-174	
1004	-159	
1004	-159	7064
1005	-134	
1006	-133	
1007	-142	
1008	-168	
1008	-168	7106
1009	-180	
1010	-181	
1011	-160	
1012	-135	
1012	-135	7120
1013	-134	
1014	-149	
1015	-181	
1015	-181	7106
1016	-191	
1017	-188	
1018	-180	
1019	-157	
1019	-157	7114
1020	-146	
1021	-147	
1022	-147	
1023	-153	
1023	-153	7064
1024	-154	
1025	-154	
1026	-155	
1026	-155	7064
1027	-152	
1028	-142	
1029	-120	
1030	-119	
1030	-119	7106
1031	-113	
1032	-122	
1033	-131	
1034	-162	
1034	-162	7114
1035	-168	
1036	-159	
1037	-134	
1037	-134	7106
1038	-109	
1039	-92	
1040	-96	
1041	-110	
1041	-110	7100
1042	-119	
1043	-125	
1044	-128	
1045	-128	
1045	-128	7100
1046	-128	
1047	-143	
1048	-151	
1049	-154	
1049	-154	7106
1050	-142	
1051	-139	
1052	-136	
1052	-136	7064
1053	-130	
1054	-117	
1055	-119	
1056	-120	
1056	-120	7056
1057	-123	
1058	-136	
1059	-132	
1060	-129	
1060	-129	7056
1061	-122	
1062	-120	
1063	-116	
1063	-116	7064
1064	-113	
1065	-136	
1066	-164	
1067	-155	
1067	-155	7056
1068	-120	
1069	-95	
1070	-93	
1071	-94	
1071	-94	7056
1072	-94	
1073	-96	
1074	-97	
1074	-97	7064
1075	-101	
1076	-106	
1077	-113	
1078	-125	
1078	-125	7028
1079	-146	
1080	-146	
1081	-126	
1082	-114	
1082	-114	7022
1083	-103	
1084	-103	
1085	-117	
1086	-124	
1086	-124	7064
1087	-117	
1088	-97	
1089	-80	
1089	-80	7028
1090	-76	
1091	-90	
1092	-118	
1093	-129	
1093	-129	7070
1094	-128	
1095	-114	
1096	-93	
1097	-91	
1097	-91	7042
1098	-115	
1099	-127	
1100	-139	
1101	-129	
1101	-129	7128
1102	-125	
1103	-123	
1104	-130	
1104	-130	7056
1105	-131	
1106	-127	
1107	-133	
1108	-149	
1108	-149	7106
1109	-154	
1110	-156	
1111	-165	
1112	-172	
1112	-172	7064
1113	-172	
1114	-176	
1115	-180	
1115	-180	7148
1116	-190	
1117	-194	
1118	-193	
1119	-199	
1119	-199	7084
1120	-203	
1121	-191	
1122	-184	
1123	-168	
1123	-168	7084
1124	-163	
1125	-163	
1126	-161	
1126	-161	7128
1127	-165	
1128	-164	
1129	-164	
1130	-168	
1130	-168	7120
1131	-178	
1132	-178	
1133	-153	
1134	-122	
1134	-122	7134
1135	-121	
1136	-116	
1137	-116	
1138	-110	
1138	-110	7134
1139	-111	
1140	-120	
1141	-136	
1141	-136	7100
1142	-154	
1143	-151	
1144	-144	
1145	-145	
1145	-145	7092
1146	-142	
1147	-138	
1148	-125	
1149	-117	
1149	-117	7092
1150	-120	
1151	-133	
1152	-135	
1152	-135	7092
1153	-127	
1154	-109	
1155	-122	
1156	-136	
1156	-136	7092
1157	-154	
1158	-156	
1159	-151	
1160	-141	
1160	-141	7100
1161	-133	
1162	-129	
1163	-143	
1163	-143	7170
1164	-152	
1165	-163	
1166	-150	
1167	-122	
1167	-122	7134
1168	-118	
1169	-106	
1170	-103	
1171	-100	
1171	-100	7084
1172	-108	
1173	-120	
1174	-130	
1175	-139	
1175	-139	7170
1176	-124	
1177	-117	
1178	-117	
1178	-117	7128
1179	-119	
1180	-102	
1181	-96	
1182	-106	
1182	-106	7084
1183	-118	
1184	-143	
1185	-138	
1186	-129	
1186	-129	7114
1187	-108	
1188	-110	
1189	-112	
1189	-112	7084
1190	-98	
1191	-95	
1192	-75	
1193	-63	
1193	-63	7120
1194	-59	
1195	-77	
1196	-94	
1197	-116	
1197	-116	7114
1198	-120	
1199	-101	
1200	-71	
1201	-60	
1201	-60	7156
1202	-53	
1203	-79	
1204	-91	
1204	-91	7156
1205	-100	
1206	-97	
1207	-93	
1208	-100	
1208	-100	7156
1209	-110	
1210	-121	
1211	-106	
1212	-97	
1212	-97	7106
1213	-99	
1214	-103	
1215	-99	
1215	-99	7106
1216	-103	
1217	-94	
1218	-86	
1218	-86	7106
1220	-62	
1221	-67	
1222	-88	
1223	-112	
1223	-112	7156
1224	-120	
1225	-123	
1226	-122	
1226	-122	7156
1227	-109	
1228	-107	
1229	-108	
1230	-90	
1230	-90	7120
1231	-71	
1232	-65	
1233	-81	
1234	-92	
1234	-92	7120
1235	-108	
1236	-102	
1237	-95	
1238	-74	
1238	-74	7162
1239	-84	
1240	-97	
1241	-129	
1241	-129	7156
1242	-148	
1243	-148	
1244	-121	
1245	-87	
1245	-87	7162
1246	-64	
1247	-66	
1248	-93	
1249	-107	
1249	-107	7162
1250	-120	
1251	-105	
1252	-92	
1252	-92	7162
1253	-72	
1254	-70	
1255	-76	
1256	-78	
1256	-78	7120
1257	-77	
1258	-80	
1259	-82	
1260	-73	
1260	-73	7120
1261	-70	
1262	-82	
1263	-84	
1263	-84	7120
1264	-76	
1265	-57	
1266	-54	
1267	-62	
1267	-62	7156
1268	-72	
1269	-84	
1270	-81	
1271	-73	
1271	-73	7162
1272	-72	
1273	-77	
1274	-69	
1275	-79	
1275	-79	7162
1276	-82	
1277	-87	
1278	-80	
1278	-80	7120
1279	-66	
1280	-62	
1281	-57	
1282	-61	
1282	-61	7070
1283	-72	
1284	-79	
1285	-80	
1286	-87	
1286	-87	7114
1287	-86	
1288	-94	
1289	-86	
1289	-86	7156
1290	-76	
1291	-68	
1292	-58	
1293	-62	
1293	-62	7064
1294	-68	
1295	-86	
1296	-81	
1297	-71	
1297	-71	7106
1298	-54	
1299	-50	
1300	-56	
1301	-45	
1301	-45	7064
1302	-32	
1303	-32	
1304	-45	
1304	-45	7056
1305	-57	
1306	-60	
1307	-58	
1308	-65	
1308	-65	7056
1309	-66	
1310	-64	
1311	-62	
1312	-51	
1312	-51	7092
1313	-37	
1314	-35	
1315	-32	
1316	-38	
1316	-38	7050
1317	-46	
1318	-35	
1319	-15	
1319	-15	7042
1320	-18	
1321	-23	
1322	-34	
1323	-32	
1323	-32	7042
1324	-32	
1325	-29	
1326	-25	
1327	-40	
1327	-40	7078
1328	-65	
1329	-70	
1330	-53	
1330	-53	7084
1331	-28	
1332	-27	
1333	-39	
1334	-59	
1334	-59	7036
1335	-57	
1336	-60	
1337	-38	
1338	-31	
1338	-31	7036
1339	-36	
1340	-66	
1341	-102	
1341	-102	7084
1342	-110	
1343	-108	
1344	-80	
1345	-59	
1345	-59	7078
1346	-31	
1347	-27	
1348	-29	
1349	-22	
1349	-22	7022
1350	-36	
1351	-54	
1352	-76	
1353	-92	
1353	-92	7070
1354	-85	
1355	-57	
1356	-48	
1356	-48	7028
1357	-36	
1358	-37	
1359	-41	
1360	-42	
1360	-42	7106
1361	-48	
1362	-64	
1363	-68	
1364	-66	
1364	-66	7064
1365	-54	
1366	-53	
1367	-47	
1367	-47	7028
1368	-51	
1369	-43	
1370	-9	
1371	-2	
1371	-2	7064
1372	-6	
1373	-38	
1374	-40	
1375	-33	
1375	-33	7064
1376	-13	
1377	-15	
1378	-22	
1378	-22	7064
1379	-33	
1380	-42	
1381	-38	
1382	-37	
1382	-37	7078
1383	-37	
1384	-46	
1385	-63	
1386	-62	
1386	-62	7022
1387	-60	
1388	-53	
1389	-52	
1389	-52	7036
1390	-49	
1391	-44	
1392	-48	
1393	-56	
1393	-56	7036
1394	-51	
1395	-42	
1396	-24	
1397	-24	
1397	-24	7036
1398	-31	
1399	-34	
1400	-28	
1401	-19	
1401	-19	7028
1402	-22	
1403	-31	
1404	-46	
1405	-60	
1405	-60	7028
1406	-65	
1407	-45	
1408	-40	
1408	-40	7028
1409	-26	
1410	-23	
1411	-25	
1412	-37	
1412	-37	7028
1413	-33	
1414	-25	
1415	-23	
1416	-18	
1416	-18	7028
1417	-20	
1418	-30	
1419	-25	
1419	-25	7070
1420	-21	
1421	-19	
1422	-24	
1423	-20	
1423	-20	7036
1424	-21	
1425	-31	
1426	-60	
1427	-73	
1427	-73	7078
1428	-64	
1429	-46	
1430	-24	
1430	-24	7070
1431	-19	
1432	-19	
1433	-20	
1434	-41	
1434	-41	7042
1435	-59	
1436	-72	
1437	-76	
1438	-84	
1438	-84	7078
1439	-84	
1440	-77	
1441	-60	
1441	-60	7078
1442	-48	
1443	-46	
1444	-46	
1445	-59	
1445	-59	7084
1446	-67	
1447	-58	
1448	-27	
1449	-20	
1449	-20	7078
1450	-5	
1451	-23	
1452	-36	
1453	-45	
1453	-45	7078
1454	-55	
1455	-50	
1456	-48	
1456	-48	7078
1457	-53	
1458	-58	
1459	-63	
1460	-60	
1460	-60	7070
1461	-48	
1462	-35	
1463	-16	
1464	-13	
1464	-13	7084
1465	-32	
1466	-48	
1467	-51	
1467	-51	7084
1468	-59	
1469	-68	
1470	-69	
1471	-70	
1471	-70	7084
1472	-62	
1473	-50	
1474	-54	
1475	-52	
1475	-52	7120
1476	-53	
1477	-55	
1478	-55	
1479	-61	
1479	-61	7070
1480	-73	
1481	-72	
1482	-62	
1482	-62	7028
1483	-48	
1484	-34	
1485	-53	
1486	-65	
1486	-65	7070
1487	-51	
1488	-24	
1489	-27	
1490	-61	
1490	-61	7070
1491	-67	
1492	-52	
1493	-26	
1493	-26	7106
1494	-21	
1495	-39	
1496	-67	
1497	-80	
1497	-80	7064
1498	-56	
1499	-18	
