date	accel	sonar
328	328	
329	311	
330	303	
331	301	
331	301	6902
332	318	
333	329	
334	358	
335	378	
335	378	6860
336	413	
337	430	
338	417	
338	417	6868
339	395	
340	338	
341	315	
342	281	
342	281	6860
343	288	
344	297	
345	304	
346	352	
346	352	6902
347	369	
348	391	
349	381	
349	381	6896
350	374	
351	373	
352	386	
353	385	
353	385	6902
354	382	
355	360	
356	325	
357	313	
357	313	6896
358	321	
359	359	
360	390	
361	428	
361	428	6860
362	425	
363	375	
364	324	
364	324	6860
365	317	
366	338	
367	377	
368	400	
368	400	6896
369	397	
370	364	
371	340	
372	336	
372	336	6896
373	333	
374	358	
375	385	
376	408	
376	408	6860
377	411	
378	392	
379	364	
379	364	6860
380	355	
381	365	
382	389	
383	406	
383	406	6854
384	407	
385	388	
386	352	
387	340	
387	340	6854
388	324	
389	325	
390	334	
391	360	
391	360	6854
392	368	
393	368	
394	353	
394	353	6854
395	356	
396	403	
397	448	
398	445	
398	445	6846
399	413	
400	348	
401	338	
402	362	
402	362	6846
403	420	
404	440	
405	438	
405	438	6888
406	412	
407	396	
408	388	
409	412	
409	412	6896
410	407	
411	399	
412	360	
413	331	
413	331	6804
414	344	
415	398	
416	438	
416	438	6812
417	470	
418	432	
419	406	
420	384	
420	384	6846
421	402	
422	414	
423	433	
423	433	6854
424	435	
425	408	
426	392	
427	366	
427	366	6812
428	377	
429	400	
430	433	
431	440	
431	440	6818
432	417	
433	392	
434	377	
434	377	6860
435	349	
436	352	
437	375	
438	436	
438	436	6860
439	472	
440	460	
441	418	
442	344	
442	344	6860
443	337	
444	377	
445	436	
446	457	
446	457	6860
447	470	
448	451	
449	429	
449	429	6812
450	403	
451	408	
452	406	
453	378	
453	378	6860
454	348	
455	309	
456	320	
457	340	
457	340	6854
458	349	
459	350	
460	348	
460	348	6818
461	355	
462	391	
463	435	
464	450	
464	450	6854
465	447	
466	403	
467	384	
468	367	
468	367	6812
469	404	
470	434	
471	475	
471	475	6854
472	491	
473	484	
474	468	
475	445	
475	445	6812
476	431	
477	413	
478	401	
478	401	6846
479	392	
480	367	
481	364	
482	433	
482	433	6840
483	462	
484	476	
485	466	
486	431	
486	431	6804
487	411	
488	421	
489	457	
489	457	6840
490	482	
491	465	
492	410	
493	352	
493	352	6840
494	343	
495	366	
496	387	
497	442	
497	442	6798
498	466	
499	459	
500	450	
501	450	
501	450	6798
502	464	
503	473	
504	490	
504	490	6790
505	481	
506	477	
507	464	
508	452	
508	452	6798
509	432	
510	418	
511	402	
512	394	
512	394	6790
513	381	
514	378	
515	384	
515	384	6832
516	396	
517	433	
518	456	
519	484	
519	484	6826
520	473	
521	467	
522	450	
523	437	
523	437	6784
524	430	
525	450	
526	458	
526	458	6784
527	443	
528	408	
529	403	
530	418	
530	418	6790
531	443	
532	442	
533	426	
533	426	6818
534	405	
535	403	
536	395	
537	425	
537	425	6776
538	438	
539	454	
540	463	
541	453	
541	453	6784
542	443	
543	429	
544	447	
545	462	
545	462	6776
546	477	
547	474	
548	470	
548	470	6818
549	485	
550	487	
551	490	
552	463	
552	463	6784
553	452	
554	442	
555	451	
556	461	
556	461	6832
557	459	
558	419	
559	398	
559	398	6826
560	398	
561	409	
562	407	
563	392	
563	392	6818
564	412	
565	425	
566	435	
567	434	
567	434	6832
568	429	
569	428	
570	411	
570	411	6826
571	391	
572	380	
573	390	
574	406	
574	406	6818
575	416	
576	428	
577	419	
578	381	
578	381	6826
579	375	
580	382	
581	414	
581	414	6868
582	441	
583	452	
584	444	
585	425	
585	425	6826
586	413	
587	414	
588	412	
589	416	
589	416	6776
590	412	
591	412	
592	410	
592	410	6860
593	416	
594	420	
595	428	
596	441	
596	441	6818
597	441	
598	434	
599	428	
600	410	
600	410	6826
601	395	
602	392	
603	380	
603	380	6798
604	372	
605	377	
606	405	
607	418	
607	418	6826
608	436	
609	431	
610	407	
611	343	
611	343	6790
612	312	
613	311	
614	318	
615	365	
615	365	6840
616	392	
617	400	
618	396	
618	396	6832
619	392	
620	378	
621	369	
622	371	
622	371	6804
623	340	
624	315	
625	304	
626	287	
626	287	6846
627	292	
628	303	
629	302	
629	302	6840
630	319	
631	333	
632	371	
633	420	
633	420	6804
634	426	
635	395	
636	348	
637	332	
637	332	6798
638	304	
639	302	
640	309	
640	309	6846
641	333	
642	361	
643	356	
644	340	
644	340	6840
645	310	
646	304	
647	321	
648	343	
648	343	6840
649	342	
650	328	
651	312	
651	312	6812
652	313	
653	348	
654	377	
655	387	
655	387	6846
656	375	
657	320	
658	280	
659	232	
659	232	6846
660	239	
661	257	
662	278	
663	295	
663	295	6812
664	290	
665	280	
666	269	
666	269	6888
667	280	
668	306	
669	333	
670	332	
670	332	6854
671	303	
672	295	
673	297	
674	301	
674	301	6854
675	327	
676	345	
677	345	
677	345	6846
678	304	
679	288	
680	267	
681	272	
681	272	6896
682	283	
683	290	
684	304	
685	308	
685	308	6860
686	313	
687	326	
688	326	
688	326	6896
689	318	
690	271	
691	246	
692	232	
692	232	6868
693	240	
694	250	
695	277	
696	291	
696	291	6860
697	272	
698	243	
699	236	
699	236	6860
700	247	
701	291	
702	314	
703	314	
703	314	6860
704	291	
705	283	
706	291	
707	318	
707	318	6860
708	343	
709	345	
710	327	
710	327	6860
711	311	
712	248	
713	185	
714	184	
714	184	6910
715	209	
716	296	
717	365	
718	383	
718	383	6910
719	370	
720	332	
721	319	
721	319	6868
722	306	
723	290	
724	253	
725	230	
725	230	6868
726	227	
727	224	
728	219	
729	251	
729	251	6868
730	264	
731	301	
732	310	
733	310	
733	310	6868
734	292	
735	270	
736	263	
736	263	6860
737	263	
738	271	
739	285	
740	306	
740	306	6854
741	316	
742	306	
743	317	
744	351	
744	351	6818
745	360	
746	362	
747	373	
747	373	6854
748	381	
749	398	
750	407	
751	416	
751	416	6846
752	427	
753	421	
754	400	
755	378	
755	378	6846
756	357	
757	337	
758	297	
758	297	6854
759	273	
760	268	
761	292	
762	288	
762	288	6846
763	284	
764	282	
765	287	
766	315	
766	315	6854
767	351	
768	372	
769	405	
769	405	6846
770	410	
771	373	
772	350	
773	315	
773	315	6846
774	314	
775	318	
776	328	
777	324	
777	324	6846
778	328	
779	312	
780	292	
780	292	6854
781	265	
782	265	
783	264	
784	263	
784	263	6812
785	257	
786	297	
787	329	
788	374	
788	374	6840
789	394	
790	381	
791	322	
792	297	
792	297	6798
793	268	
794	271	
795	284	
795	284	6804
796	297	
797	267	
798	242	
799	213	
799	213	6798
800	264	
801	358	
802	392	
803	406	
803	406	6790
804	359	
805	335	
806	288	
806	288	6832
807	275	
808	276	
809	298	
810	307	
810	307	6832
811	314	
812	346	
813	336	
813	336	6826
814	323	
815	289	
816	266	
817	261	
817	261	6868
818	263	
819	268	
820	286	
821	299	
821	299	6832
822	299	
823	293	
824	261	
824	261	6846
825	255	
826	251	
827	246	
828	257	
828	257	6840
829	265	
830	272	
831	248	
832	234	
832	234	6854
833	226	
834	222	
835	213	
836	235	
836	235	6804
837	243	
838	249	
839	247	
839	247	6846
840	245	
841	263	
842	294	
843	305	
843	305	6826
844	300	
845	271	
846	252	
847	217	
847	217	6818
848	211	
849	213	
850	230	
850	230	6868
851	268	
852	283	
853	290	
854	271	
854	271	6840
855	258	
856	225	
857	216	
858	212	
858	212	6874
859	205	
860	184	
861	182	
862	180	
862	180	6840
863	183	
864	177	
865	179	
865	179	6882
866	197	
867	202	
868	213	
869	222	
869	222	6882
870	225	
871	227	
872	203	
873	191	
873	191	6846
874	182	
875	192	
876	204	
876	204	6882
877	237	
878	263	
879	274	
880	268	
880	268	6888
881	229	
882	218	
883	231	
884	244	
884	244	6896
885	247	
886	253	
887	251	
887	251	6888
888	251	
889	253	
890	232	
891	220	
891	220	6896
892	197	
893	198	
894	208	
895	232	
895	232	6938
896	225	
897	208	
898	197	
898	197	6896
899	196	
900	195	
901	211	
902	231	
902	231	6902
903	244	
904	245	
905	238	
906	222	
906	222	6938
907	187	
908	180	
909	188	
909	188	6896
910	222	
911	253	
912	296	
913	299	
913	299	6910
914	266	
915	246	
916	207	
917	181	
917	181	6952
918	176	
919	154	
920	183	
920	183	6910
921	219	
922	287	
923	301	
924	273	
924	273	6910
925	176	
926	124	
927	125	
928	166	
928	166	6902
929	198	
930	194	
931	157	
932	119	
932	119	6902
933	121	
934	193	
935	301	
935	301	6902
936	337	
937	357	
938	328	
939	249	
939	249	6902
940	208	
941	240	
942	277	
943	326	
943	326	6888
944	327	
945	315	
946	285	
946	285	6930
947	244	
948	233	
949	253	
950	277	
950	277	6896
951	285	
952	282	
953	266	
954	243	
954	243	6888
955	244	
956	257	
957	265	
957	265	6930
958	269	
959	263	
960	259	
961	260	
961	260	6882
962	237	
963	217	
964	198	
965	196	
965	196	6888
966	205	
967	206	
968	207	
968	207	6930
969	222	
970	254	
971	273	
972	276	
972	276	6930
973	284	
974	293	
975	288	
976	265	
976	265	6930
977	241	
978	238	
979	257	
979	257	6882
980	257	
981	219	
982	182	
983	183	
983	183	6930
984	213	
985	230	
986	241	
987	239	
987	239	6938
988	247	
989	250	
990	246	
990	246	6902
991	229	
992	207	
993	213	
994	225	
994	225	6896
995	239	
996	247	
997	210	
998	197	
998	197	6888
999	199	
1000	207	
1001	196	
1002	195	
1002	195	6896
1003	203	
1004	237	
1005	266	
1005	266	6896
1006	298	
1007	295	
1008	275	
1009	245	
1009	245	6888
1010	230	
1011	203	
1012	198	
1013	204	
1013	204	6938
1014	213	
1015	246	
1016	273	
1016	273	6944
1017	277	
1018	251	
1019	223	
1020	218	
1020	218	6902
1021	248	
1022	268	
1023	289	
1024	246	
1024	246	6902
1025	202	
1026	120	
1027	109	
1027	109	6944
1028	149	
1029	177	
1030	224	
1031	251	
1031	251	6944
1032	250	
1033	218	
1034	206	
1035	221	
1035	221	6938
1036	276	
1037	297	
1038	301	
1039	250	
1039	250	6952
1040	226	
1041	214	
1042	245	
1042	245	6902
1043	288	
1044	307	
1045	308	
1046	279	
1046	279	6910
1047	260	
1048	216	
1049	210	
1049	210	6958
1050	209	
1051	239	
1052	257	
1053	296	
1053	296	6910
1054	314	
1055	310	
1056	267	
1057	203	
1057	203	6910
1058	156	
1059	149	
1060	170	
1061	184	
1061	184	6930
1062	209	
1063	201	
1064	200	
1064	200	6916
1065	177	
1066	177	
1067	192	
1068	233	
1068	233	6916
1069	252	
1070	258	
1071	235	
1072	201	
1072	201	6966
1073	191	
1074	198	
1075	223	
1075	223	6972
1076	238	
1077	258	
1078	269	
1079	268	
1079	268	6930
1080	229	
1081	209	
1082	205	
1083	218	
1083	218	6972
1084	247	
1085	263	
1086	259	
1086	259	6938
1087	247	
1088	231	
1089	216	
1090	214	
1090	214	6930
1091	212	
1092	196	
1093	186	
1094	175	
1094	175	6938
1095	174	
1096	170	
1097	165	
1097	165	6938
1098	168	
1099	169	
1100	173	
1101	183	
1101	183	6930
1102	202	
1103	205	
1104	181	
1105	128	
1105	128	6902
1106	118	
1107	153	
1108	241	
1108	241	6930
1109	278	
1110	318	
1111	308	
1112	268	
1112	268	6888
1113	251	
1114	229	
1115	225	
1116	236	
1116	236	6896
1117	254	
1118	258	
1119	246	
1120	236	
1120	236	6888
1121	239	
1122	262	
1123	277	
1123	277	6888
1124	266	
1125	219	
1126	205	
1127	195	
1127	195	6896
1128	206	
1129	209	
1130	207	
1131	189	
1131	189	6938
1132	178	
1133	182	
1134	199	
1134	199	6902
1135	224	
1136	236	
1137	242	
1138	222	
1138	222	6938
1139	214	
1140	213	
1141	225	
1142	253	
1142	253	6952
1143	263	
1144	243	
1145	227	
1145	227	6958
1146	174	
1147	146	
1148	154	
1149	208	
1149	208	6966
1150	262	
1151	278	
1152	274	
1152	274	6972
1153	254	
1154	206	
1155	165	
1156	165	
1156	165	6986
1157	171	
1158	165	
1159	117	
1160	81	
1160	81	6980
1161	57	
1162	92	
1163	127	
1164	186	
1164	186	6972
1165	178	
1166	157	
1167	128	
1167	128	6972
1168	139	
1169	180	
1170	211	
1171	222	
1171	222	6938
1172	224	
1173	211	
1174	214	
1175	214	
1175	214	6966
1176	215	
1177	239	
1178	262	
1178	262	6966
1179	295	
1180	290	
1181	244	
1182	183	
1182	183	6958
1183	162	
1184	159	
1185	196	
1186	225	
1186	225	6930
1187	267	
1188	285	
1189	250	
1189	250	7000
1190	226	
1191	194	
1192	189	
1193	201	
1193	201	6958
1194	229	
1195	236	
1196	233	
1197	202	
1197	202	6966
1198	192	
1199	174	
1200	168	
1200	168	6966
1201	177	
1202	215	
1203	237	
1204	226	
1204	226	6966
1205	201	
1206	172	
1207	178	
1208	189	
1208	189	6958
1209	227	
1210	252	
1211	286	
1211	286	6958
1212	289	
1213	272	
1214	241	
1215	216	
1215	216	6930
1216	210	
1217	185	
1218	155	
1219	177	
1219	177	6930
1220	206	
1221	278	
1222	303	
1222	303	6958
1223	288	
1224	218	
1225	193	
1226	190	
1226	190	6924
1227	211	
1228	215	
1229	204	
1230	162	
1230	162	6972
1231	130	
1232	131	
1233	166	
1233	166	6938
1234	206	
1235	218	
1236	208	
1237	185	
1237	185	6930
1238	139	
1239	156	
1240	187	
1241	241	
1241	241	6938
1242	256	
1242	256	6938
1244	217	
1245	171	
1246	164	
1247	189	
1247	189	6972
1248	205	
1249	211	
1250	185	
1251	169	
1251	169	6966
1252	178	
1253	210	
1254	223	
1254	223	6924
1255	251	
1256	258	
1257	234	
1258	222	
1258	222	6966
1259	196	
1260	176	
1261	173	
1262	178	
1262	178	6924
1263	187	
1264	194	
1265	184	
1265	184	6958
1266	174	
1267	185	
1268	229	
1269	259	
1269	259	6916
1270	303	
1271	305	
1272	288	
1273	282	
1273	282	6952
1274	288	
1275	296	
1276	311	
1276	311	6952
1277	314	
1278	302	
1279	262	
1280	242	
1280	242	7000
1281	233	
1282	236	
1283	240	
1284	247	
1284	247	6952
1285	244	
1286	238	
1287	226	
1288	211	
1288	211	6966
1289	192	
1290	174	
1291	171	
1291	171	6966
1292	203	
1293	220	
1294	220	
1295	193	
1295	193	6966
1296	175	
1297	184	
1298	192	
1298	192	6966
1299	221	
1300	224	
1301	220	
1302	210	
1302	210	7008
1303	191	
1304	173	
1305	176	
1306	218	
1306	218	6966
1307	239	
1308	242	
1309	230	
1309	230	6972
1310	213	
1311	202	
1312	186	
1313	191	
1313	191	6958
1314	195	
1315	204	
1316	222	
1317	237	
1317	237	6966
1318	260	
1319	277	
1320	278	
1320	278	6958
1321	262	
1322	236	
1323	216	
1324	191	
1324	191	7008
1325	213	
1326	247	
1327	261	
1328	276	
1328	276	6952
1329	274	
1330	265	
1331	253	
1332	237	
1332	237	6944
1333	226	
1334	254	
1335	277	
1335	277	6944
1336	301	
1337	312	
1338	314	
1339	324	
1339	324	6986
1340	362	
1341	409	
1342	428	
1343	451	
1343	451	6938
1344	439	
1345	381	
1346	318	
1346	318	6944
1347	300	
1348	281	
1349	281	
1350	287	
1350	287	6916
1351	308	
1352	322	
1353	346	
1354	353	
1354	353	6952
1355	351	
1356	338	
1357	306	
1357	306	6952
1358	261	
1359	255	
1360	252	
1361	289	
1361	289	6958
1362	311	
1363	350	
1364	381	
1365	394	
1365	394	6958
1366	408	
1367	392	
1368	310	
1368	310	6958
1369	283	
1370	253	
1371	251	
1372	272	
1372	272	6958
1373	271	
1374	256	
1375	221	
1376	214	
1376	214	6958
1377	225	
1378	263	
1379	292	
1379	292	6924
1380	300	
1381	289	
1382	283	
1383	269	
1383	269	6958
1384	295	
1385	342	
1386	370	
1387	409	
1387	409	6958
1388	400	
1389	389	
1390	348	
1390	348	6958
1391	331	
1392	329	
1393	364	
1394	374	
1394	374	6952
1395	377	
1396	369	
1397	355	
1398	353	
1398	353	6924
1399	359	
1400	349	
1401	335	
1402	307	
1402	307	6958
1403	258	
1404	235	
1405	247	
1405	247	6980
1406	307	
1407	337	
1408	375	
1409	353	
1409	353	6972
1410	300	
1411	247	
1412	206	
1412	206	6972
1413	203	
1414	221	
1415	268	
1416	283	
1416	283	6980
1417	306	
1418	331	
1419	347	
1420	373	
1420	373	6994
1421	372	
1422	354	
1423	320	
1423	320	6994
1424	304	
1425	299	
1426	317	
1427	319	
1427	319	7008
1428	311	
1429	297	
1430	275	
1431	284	
1431	284	7008
1432	297	
1433	291	
1434	294	
1434	294	6972
1435	278	
1436	269	
1437	248	
1438	270	
1438	270	6986
1439	291	
1440	339	
1441	358	
1442	345	
1442	345	6994
1443	339	
1444	326	
1445	318	
1445	318	7022
1446	322	
1447	307	
1448	274	
1449	262	
1449	262	7036
1450	264	
1451	274	
1452	296	
1453	311	
1453	311	7008
1454	295	
1455	227	
1456	172	
1457	168	
1457	168	7042
1458	184	
1459	231	
1460	271	
1460	271	7036
1461	269	
1462	239	
1463	226	
1464	230	
1464	230	6994
1465	311	
1466	347	
1467	391	
1468	357	
1468	357	6986
1469	327	
1470	263	
1471	244	
1471	244	7028
1472	284	
1473	318	
1474	367	
1475	397	
1475	397	6994
1476	400	
1477	370	
1478	335	
1479	272	
1479	272	6980
1480	273	
1481	292	
1482	321	
1482	321	7028
1483	314	
1484	270	
1485	256	
1486	274	
1486	274	7022
1487	293	
1488	301	
1489	308	
1490	306	
1490	306	7014
1491	305	
1492	270	
1493	259	
1493	259	7022
1494	254	
1495	265	
1496	269	
1497	262	
1497	262	6980
1498	270	
