date	accel	sonar
724	-24	
725	15	
725	15	5710
726	7	
727	-1	
728	27	
729	46	
729	46	5758
730	77	
731	109	
732	117	
732	117	5724
733	75	
734	42	
735	-37	
736	-37	
736	-37	5724
737	-53	
738	-80	
739	-149	
739	-149	5744
740	-204	
741	-202	
742	-165	
743	-152	
743	-152	5794
744	-170	
745	-195	
746	-153	
747	-120	
747	-120	5752
748	-88	
749	-83	
750	-31	
750	-31	5794
751	60	
752	75	
753	44	
754	10	
754	10	5752
755	37	
756	49	
757	35	
758	25	
758	25	5752
759	34	
760	67	
761	74	
761	74	5758
762	31	
763	-19	
764	-22	
765	13	
765	13	5772
766	65	
767	75	
768	66	
769	29	
769	29	5780
770	-21	
771	-38	
772	-53	
773	-36	
773	-36	5772
774	-5	
775	45	
776	55	
776	55	5794
777	31	
778	-26	
779	-45	
780	-41	
780	-41	5794
781	1	
782	-8	
783	-31	
784	-71	
784	-71	5800
785	-68	
786	-41	
787	-6	
787	-6	5800
788	-8	
789	-45	
790	-87	
791	-96	
791	-96	5842
792	-102	
793	-88	
794	-63	
795	33	
795	33	5800
796	118	
797	146	
798	133	
798	133	5800
799	53	
800	-11	
801	-22	
802	-20	
802	-20	5808
803	-1	
804	83	
805	194	
805	194	5822
806	229	
807	347	
808	563	
809	809	
809	809	5828
810	902	
811	1044	
812	1119	
813	1114	
813	1114	5878
814	1026	
815	987	
816	938	
816	938	5984
817	857	
818	939	
819	1085	
820	1261	
820	1261	6152
821	1309	
822	1302	
823	1178	
824	1058	
824	1058	6390
825	995	
826	856	
827	683	
828	595	
828	595	6538
829	407	
830	325	
831	181	
831	181	6874
832	103	
833	96	
834	66	
835	-12	
835	-12	7092
836	-64	
837	-134	
838	-91	
839	18	
839	18	7330
840	53	
841	46	
842	-17	
842	-17	7562
843	-78	
844	-241	
845	-344	
846	-505	
846	-505	7752
847	-475	
848	-395	
849	-252	
850	-211	
850	-211	7998
851	-247	
852	-357	
853	-494	
854	-579	
854	-579	8172
855	-602	
856	-642	
857	-646	
858	-587	
858	-587	8348
859	-478	
860	-447	
861	-452	
861	-452	8384
862	-486	
863	-484	
864	-428	
865	-401	
865	-401	8516
866	-426	
867	-523	
868	-524	
869	-379	
869	-379	8566
870	-283	
871	-158	
872	-147	
872	-147	8628
873	-211	
874	-285	
875	-289	
876	-258	
876	-258	8600
877	-210	
878	-186	
879	-129	
880	-94	
880	-94	8572
881	-95	
882	-87	
883	-32	
883	-32	8600
884	19	
885	130	
886	169	
887	165	
887	165	8608
888	97	
889	8	
890	-14	
891	-38	
891	-38	8600
892	-8	
893	22	
894	90	
895	90	
895	90	8600
896	45	
897	22	
898	-11	
898	-11	8608
899	4	
900	14	
901	-20	
902	-24	
902	-24	8642
903	-11	
904	30	
905	28	
906	14	
906	14	8600
907	28	
908	27	
909	4	
910	-24	
910	-24	8600
911	-22	
912	-18	
913	-51	
914	-77	
914	-77	8572
915	-112	
916	-117	
917	-95	
917	-95	8608
918	-15	
919	61	
920	63	
921	38	
921	38	8572
922	-23	
923	-47	
924	-32	
925	24	
925	24	8608
926	44	
927	54	
928	46	
928	46	8600
929	61	
930	50	
931	14	
932	12	
932	12	8614
933	38	
934	68	
935	67	
936	23	
936	23	8600
937	4	
938	12	
939	37	
940	50	
940	50	8558
941	44	
942	29	
943	-9	
944	-21	
944	-21	8558
945	-21	
946	13	
947	27	
947	27	8600
948	41	
949	35	
950	43	
951	57	
951	57	8608
952	47	
953	40	
954	0	
955	-6	
955	-6	8558
956	3	
957	40	
958	59	
958	59	8594
959	63	
960	43	
961	-10	
962	-12	
962	-12	8594
963	23	
964	34	
965	48	
966	19	
966	19	8594
967	15	
968	32	
969	42	
970	42	
970	42	8552
971	29	
972	13	
973	14	
974	5	
974	5	8642
975	-51	
976	-69	
977	-45	
977	-45	8586
978	67	
979	113	
980	165	
981	152	
981	152	8594
982	60	
983	8	
984	-69	
985	-75	
985	-75	8594
986	-75	
987	-88	
988	-132	
988	-132	8594
989	-152	
990	-176	
991	-170	
992	-122	
992	-122	8552
993	-53	
994	0	
995	-1	
996	-32	
996	-32	8558
997	-53	
998	-67	
999	-96	
1000	-111	
1000	-111	8538
1001	-110	
1002	-94	
1003	-47	
1003	-47	8496
1004	-22	
1005	3	
1006	-12	
1007	-55	
1007	-55	8496
1008	-83	
1009	-149	
1010	-201	
1011	-328	
1011	-328	8482
1012	-415	
1013	-415	
1014	-427	
1015	-514	
1015	-514	8390
1016	-569	
1017	-654	
1018	-663	
1018	-663	8306
1019	-604	
1020	-543	
1021	-541	
1022	-597	
1022	-597	8158
1023	-672	
1024	-721	
1025	-729	
1026	-735	
1026	-735	8102
1027	-712	
1028	-689	
1029	-583	
1030	-478	
1030	-478	7900
1031	-460	
1032	-507	
1033	-535	
1033	-535	7598
1034	-521	
1035	-484	
1036	-464	
1037	-389	
1037	-389	7366
1038	-373	
1039	-410	
1040	-422	
1041	-334	
1041	-334	7128
1042	-176	
1043	-92	
1044	60	
1044	60	6888
1045	118	
1046	197	
1047	284	
1048	330	
1048	330	6678
1049	417	
1050	396	
1051	341	
1052	258	
1052	258	6482
1053	271	
1054	348	
1055	388	
1055	388	6362
1056	445	
1057	480	
1058	463	
1059	401	
1059	401	6222
1060	379	
1061	388	
1062	448	
1063	470	
1063	470	6054
1064	482	
1065	411	
1066	370	
1066	370	5962
1067	269	
1068	316	
1069	463	
1070	514	
1070	514	5970
1071	528	
1072	513	
1073	470	
1074	411	
1074	411	5864
1075	308	
1076	256	
1077	180	
1077	180	5814
1078	143	
1079	147	
1080	187	
1081	208	
1081	208	5814
1082	204	
1083	156	
1084	60	
1085	8	
1085	8	5836
1086	-23	
1087	-27	
1088	-25	
1088	-25	5800
1089	-14	
1090	4	
1091	2	
1092	-54	
1092	-54	5836
1093	-89	
1094	-143	
1095	-143	
1096	-105	
1096	-105	5836
1097	-102	
1098	-95	
1099	-89	
1100	-97	
1100	-97	5794
1101	-105	
1102	-115	
1103	-148	
1103	-148	5786
1104	-153	
1105	-147	
1106	-144	
1107	-140	
1107	-140	5828
1108	-121	
1109	-59	
1110	-40	
1111	-40	
1111	-40	5828
1112	-29	
1113	-7	
1114	8	
1114	8	5828
1115	9	
1116	-44	
1117	-67	
1118	-104	
1118	-104	5836
1119	-97	
1120	-80	
1121	-45	
1122	-24	
1122	-24	5828
1123	-44	
1124	-62	
1125	-83	
1126	-83	
1126	-83	5828
1127	-75	
1128	-59	
1129	-50	
1129	-50	5828
1130	-7	
1131	46	
1132	45	
1133	11	
1133	11	5786
1134	-58	
1135	-84	
1136	-106	
1137	-85	
1137	-85	5800
1138	-32	
1139	-15	
1140	-21	
1140	-21	5836
1141	-48	
1142	-112	
1143	-102	
1144	-65	
1144	-65	5800
1145	24	
1146	65	
1147	49	
1148	9	
1148	9	5800
1149	-42	
1150	-66	
1151	-78	
1151	-78	5814
1152	-89	
1153	-116	
1154	-122	
1155	-82	
1155	-82	5850
1156	-63	
1157	-37	
1158	-38	
1159	-34	
1159	-34	5814
1160	-35	
1161	-70	
1162	-88	
1162	-88	5850
1163	-103	
1164	-95	
1165	-73	
1166	-64	
1166	-64	5856
1167	-48	
1168	-32	
1169	-8	
1170	17	
1170	17	5856
1171	30	
1172	31	
1173	30	
1174	31	
1174	31	5856
1175	27	
1176	-19	
1177	-53	
1177	-53	5856
1178	-85	
1179	-66	
1180	29	
1181	39	
1181	39	5828
1182	4	
1183	-24	
1184	-54	
1185	-65	
1185	-65	5870
1186	-51	
1187	-6	
1188	39	
1188	39	5878
1189	46	
1190	23	
1191	-37	
1192	-47	
1192	-47	5842
1193	-4	
1194	61	
1195	67	
1196	27	
1196	27	5856
1197	-19	
1198	-24	
1199	23	
1200	131	
1200	131	5878
1201	193	
1202	289	
1203	347	
1203	347	5942
1204	383	
1205	492	
1206	583	
1207	610	
1207	610	5948
1208	633	
1209	662	
1210	674	
1211	703	
1211	703	6040
1212	750	
1213	763	
1214	774	
1214	774	6152
1215	754	
1216	746	
1217	724	
1218	774	
1218	774	6228
1219	807	
1220	827	
1221	873	
1222	912	
1222	912	6440
1223	998	
1223	998	6594
1225	736	
1226	592	
1227	508	
1227	508	6854
1228	482	
1229	494	
1230	518	
1231	545	
1231	545	7042
1232	470	
1233	381	
1234	159	
1235	-10	
1235	-10	7254
1236	-63	
1237	-81	
1238	30	
1239	78	
1239	78	7528
1240	134	
1241	140	
1242	110	
1242	110	7710
1243	8	
1244	-88	
1245	-115	
1246	-71	
1246	-71	7970
1247	18	
1248	39	
1249	-34	
1250	-215	
1250	-215	8116
1251	-289	
1252	-327	
1253	-262	
1254	-219	
1254	-219	8362
1255	-171	
1256	-220	
1257	-270	
1257	-270	8460
1258	-365	
1259	-362	
1260	-320	
1261	-190	
1261	-190	8572
1262	-80	
1263	-64	
1264	-100	
1265	-173	
1265	-173	8664
1266	-187	
1267	-160	
1268	-95	
1269	-59	
1269	-59	8742
1270	21	
1271	74	
1272	82	
1272	82	8762
1273	75	
1274	35	
1275	28	
1276	34	
1276	34	8756
1277	49	
1278	51	
1279	37	
1280	70	
1280	70	8812
1281	107	
1282	178	
1283	238	
1284	268	
1284	268	8776
1285	321	
1286	325	
1287	299	
1287	299	8826
1288	234	
1289	179	
1290	154	
1291	108	
1291	108	8826
1292	125	
1293	156	
1294	256	
1295	312	
1295	312	8832
1296	378	
1297	348	
1298	267	
1299	224	
1299	224	8868
1300	207	
1301	243	
1302	259	
1302	259	8826
1303	274	
1304	245	
1305	224	
1306	183	
1306	183	8818
1307	137	
1308	130	
1309	166	
1310	231	
1310	231	8804
1311	265	
1312	314	
1313	303	
1314	280	
1314	280	8812
1315	227	
1316	202	
1317	198	
1318	216	
1318	216	8748
1319	272	
1320	302	
1321	300	
1321	300	8742
1322	278	
1323	217	
1324	163	
1325	174	
1325	174	8762
1326	204	
1327	241	
1328	278	
1329	288	
1329	288	8762
1330	267	
1331	227	
1332	236	
1332	236	8700
1333	326	
1334	432	
1335	465	
1336	450	
1336	450	8678
1337	409	
1338	313	
1339	283	
1340	348	
1340	348	8670
1341	398	
1342	444	
1343	380	
1344	331	
1344	331	8700
1345	236	
1346	202	
1347	225	
1347	225	8700
1348	293	
1349	322	
1350	372	
1351	399	
1351	399	8684
1352	396	
1353	350	
1354	286	
1355	265	
1355	265	8664
1356	279	
1357	364	
1358	445	
1359	467	
1359	467	8628
1360	453	
1361	376	
1362	335	
1362	335	8628
1363	289	
1364	282	
1365	294	
1366	281	
1366	281	8664
1367	265	
1368	233	
1369	232	
1370	280	
1370	280	8650
1371	314	
1372	358	
1373	386	
1374	391	
1374	391	8650
1375	389	
1376	394	
1377	443	
1377	443	8642
1378	488	
1379	499	
1380	493	
1381	435	
1381	435	8636
1382	383	
1383	376	
1384	392	
1385	440	
1385	440	8650
1386	454	
1387	425	
1388	341	
1389	286	
1389	286	8642
1390	186	
1391	173	
1392	240	
1392	240	8650
1393	330	
1394	359	
1395	367	
1396	339	
1396	339	8650
1397	324	
1398	322	
1399	298	
1400	259	
1400	259	8650
1401	240	
1402	238	
1403	248	
1404	221	
1404	221	8614
1405	182	
1406	188	
1407	263	
1407	263	8656
1408	330	
1409	342	
1410	323	
1411	309	
1411	309	8656
1412	304	
1413	317	
1414	367	
1415	405	
1415	405	8650
1416	399	
1417	353	
1418	320	
1419	279	
1419	279	8608
1420	313	
1421	336	
1422	372	
1422	372	8684
1423	426	
1424	431	
1425	384	
1426	299	
1426	299	8608
1427	258	
1428	279	
1429	362	
1430	427	
1430	427	8650
1431	442	
1432	415	
1433	371	
1434	268	
1434	268	8608
1435	226	
1436	241	
1437	349	
1437	349	8656
1438	414	
1439	402	
1440	321	
1441	246	
1441	246	8622
1442	256	
1443	283	
1444	334	
1445	348	
1445	348	8622
1446	323	
1447	276	
1448	266	
1449	261	
1449	261	8714
1450	282	
1451	295	
1452	338	
1452	338	8700
1453	344	
1454	338	
1455	334	
1456	303	
1456	303	8670
1457	277	
1458	279	
1459	307	
1460	325	
1460	325	8628
1461	308	
1462	240	
1463	216	
1464	223	
1464	223	8622
1465	271	
1466	299	
1467	340	
1467	340	8614
1468	386	
1469	433	
1470	435	
1471	384	
1471	384	8614
1472	342	
1473	285	
1474	312	
1475	348	
1475	348	8650
1476	395	
1477	372	
1478	341	
1479	306	
1479	306	8650
1480	336	
1481	365	
1482	399	
1482	399	8650
1483	390	
1484	317	
1485	290	
1486	242	
1486	242	8656
1487	231	
1488	248	
1489	282	
1490	296	
1490	296	8614
1491	302	
1492	312	
1493	312	
1494	281	
1494	281	8614
1495	224	
1496	225	
1497	281	
1497	281	8614
1498	313	
