date	accel	sonar
903	324	
904	404	
905	438	
906	474	
906	474	10762
907	484	
908	498	
909	515	
910	511	
910	511	10720
911	514	
912	504	
913	479	
914	466	
914	466	10678
915	413	
916	324	
917	280	
918	236	
918	236	10656
919	233	
920	256	
921	276	
921	276	10882
922	294	
923	319	
924	302	
925	349	
925	349	10138
926	402	
927	489	
928	543	
929	552	
929	552	9500
930	563	
931	587	
932	599	
933	584	
933	584	10558
934	550	
935	474	
936	385	
937	335	
937	335	9948
938	225	
939	179	
940	222	
941	251	
941	251	9822
942	308	
943	329	
944	337	
945	351	
945	351	10664
946	305	
947	266	
948	223	
948	223	10524
949	238	
950	331	
951	364	
952	301	
952	301	10524
953	269	
954	277	
955	321	
956	329	
956	329	10692
957	282	
958	168	
959	109	
960	-37	
960	-37	9598
961	-118	
962	-266	
963	-489	
964	-694	
964	-694	10250
965	-1287	
966	-1894	
967	-2387	
967	-2387	10684
968	-2634	
969	-3304	
970	-4117	
971	-4461	
971	-4461	10116
972	-4671	
973	-4381	
974	-4186	
975	-4000	
975	-4000	9570
976	-3969	
977	-3949	
978	-3272	
979	-2765	
979	-2765	9240
980	-2069	
981	-2093	
982	-1957	
983	-1707	
983	-1707	8370
984	-932	
985	-149	
986	255	
986	255	7380
987	1281	
988	1964	
989	3180	
990	3790	
990	3790	6348
991	3936	
992	4294	
993	4907	
993	4907	5520
994	5226	
995	5277	
996	4917	
997	4950	
997	4950	4916
998	5093	
999	5251	
1000	5024	
1001	4853	
1001	4853	4432
1002	4626	
1003	4415	
1004	3899	
1004	3899	4200
1005	3512	
1006	3353	
1007	3087	
1008	2817	
1008	2817	4040
1009	2683	
1010	2318	
1011	1970	
1012	1766	
1012	1766	3914
1013	1725	
1014	1747	
1015	1866	
1015	1866	3836
1016	2136	
1017	2055	
1018	1871	
1019	1477	
1019	1477	3836
1020	1290	
1021	1276	
1022	1344	
1022	1344	3892
1023	1326	
1024	1093	
1025	930	
1026	687	
1026	687	3864
1027	693	
1028	746	
1029	790	
1030	773	
1030	773	3892
1031	670	
1032	630	
1033	648	
1033	648	3962
1034	707	
1035	741	
1036	762	
1037	764	
1037	764	3942
1038	649	
1039	519	
1040	513	
1040	513	3956
1041	560	
1042	546	
1043	485	
1044	430	
1044	430	3970
1045	432	
1046	491	
1047	572	
1048	583	
1048	583	3962
1049	568	
1050	579	
1051	610	
1051	610	3962
1052	679	
1053	711	
1054	696	
1055	695	
1055	695	3948
1056	698	
1057	675	
1058	663	
1059	718	
1059	718	3934
1060	757	
1061	798	
1062	787	
1062	787	3928
1063	773	
1064	764	
1065	813	
1066	850	
1066	850	3962
1067	917	
1068	933	
1069	924	
1069	924	3914
1070	883	
1071	854	
1072	855	
1073	879	
1073	879	3914
1074	910	
1075	917	
1076	916	
1077	931	
1077	931	3920
1078	950	
1079	939	
1080	862	
1080	862	3928
1081	829	
1082	780	
1083	770	
1084	774	
1084	774	3934
1085	797	
1086	816	
1087	802	
1088	745	
1088	745	3990
1089	670	
1090	646	
1091	706	
1091	706	3956
1092	817	
1093	831	
1094	780	
1095	756	
1095	756	3962
1096	732	
1097	720	
1098	714	
1098	714	3970
1099	706	
1100	728	
1101	766	
1102	769	
1102	769	3970
1103	696	
1104	618	
1105	639	
1106	722	
1106	722	4026
1107	742	
1108	716	
1109	682	
1109	682	4012
1110	666	
1111	683	
1112	720	
1113	790	
1113	790	3976
1114	817	
1115	848	
1116	821	
1116	821	3970
1117	772	
1118	687	
1119	702	
1120	743	
1120	743	3970
1121	826	
1122	846	
1123	845	
1124	816	
1124	816	3962
1125	807	
1126	772	
1127	743	
1127	743	3962
1128	765	
1129	783	
1130	805	
1131	718	
1131	718	3956
1132	665	
1133	671	
1134	772	
1134	772	3956
1135	806	
1136	794	
1137	822	
1138	934	
1138	934	3948
1139	1477	
1140	2376	
1141	2738	
1142	3102	
1142	3102	3970
1143	3302	
1144	3486	
1145	4074	
1145	4074	4158
1146	4974	
1147	5527	
1148	6669	
1149	7247	
1149	7247	4544
1150	8418	
1151	8719	
1152	7820	
1153	7167	
1153	7167	5282
1154	5757	
1155	4599	
1156	4171	
1156	4171	5814
1157	3788	
1158	3362	
1159	3078	
1160	2357	
1160	2357	7576
1161	1288	
1162	539	
1163	-1115	
1164	-1826	
1164	-1826	8180
1165	-3235	
1166	-4697	
1167	-5404	
1167	-5404	8552
1168	-5392	
1169	-4945	
1170	-4471	
1171	-4288	
1171	-4288	9092
1172	-3888	
1173	-3305	
1174	-2985	
1175	-2416	
1175	-2416	9738
1176	-2154	
1177	-1757	
1178	-1162	
1179	-876	
1179	-876	9800
1180	-494	
1181	-496	
1182	-597	
1183	-599	
1183	-599	9738
1184	-587	
1185	-664	
1186	-705	
1187	-691	
1187	-691	10138
1188	-594	
1189	-513	
1190	-322	
1190	-322	10088
1191	-228	
1192	1	
1193	101	
1194	120	
1194	120	9884
1195	334	
1196	664	
1197	792	
1198	781	
1198	781	10004
1199	643	
1200	527	
1201	497	
1202	495	
1202	495	9878
1203	508	
1204	510	
1205	442	
1205	442	10228
1207	447	
1208	530	
1209	638	
1209	638	10138
1210	687	
1211	724	
1212	720	
1212	720	10130
1213	664	
1214	634	
1215	625	
1216	656	
1216	656	9900
1217	697	
1218	697	
1219	649	
1220	588	
1220	588	9850
1221	559	
1222	549	
1223	543	
1224	556	
1224	556	9556
1225	571	
1226	552	
1227	551	
1228	581	
1228	581	9556
1229	571	
1230	555	
1231	531	
1231	531	9590
1232	529	
1233	536	
1234	566	
1235	585	
1235	585	9794
1236	582	
1237	573	
1238	595	
1239	616	
1239	616	9906
1240	694	
1241	768	
1242	779	
1243	748	
1243	748	9640
1244	674	
1245	650	
1246	659	
1246	659	9942
1247	756	
1248	825	
1249	936	
1250	961	
1250	961	9800
1251	948	
1252	922	
1253	937	
1254	938	
1254	938	9766
1255	874	
1256	791	
1257	733	
1258	664	
1258	664	10026
1259	720	
1260	779	
1261	880	
1262	843	
1262	843	9948
1263	793	
1264	739	
1265	842	
1265	842	9814
1266	932	
1267	1107	
1268	1169	
1269	1141	
1269	1141	9856
1270	1004	
1271	918	
1272	897	
1273	873	
1273	873	9584
1274	923	
1275	932	
1276	952	
1277	1082	
1277	1082	9942
1278	1162	
1279	1242	
1280	1206	
1281	1165	
1281	1165	10214
1282	1105	
1283	1069	
1284	1029	
1284	1029	10004
1285	986	
1286	874	
1287	846	
1288	812	
1288	812	9576
1289	786	
1290	769	
1291	896	
1292	1000	
1292	1000	9730
1293	968	
1294	838	
1295	757	
1296	757	
1296	757	9470
1297	833	
1298	960	
1299	1061	
1300	1228	
1300	1228	9352
1301	1259	
1302	1199	
1303	1025	
1303	1025	9380
1304	962	
1305	966	
1306	1039	
1307	1024	
1307	1024	9464
1308	990	
1309	916	
1310	860	
1311	850	
1311	850	9414
1312	885	
1313	976	
1314	1028	
1315	1085	
1315	1085	9584
1316	1074	
1317	1071	
1318	1144	
1319	1220	
1319	1220	9478
1320	1348	
1321	1367	
1322	1295	
1323	1251	
1323	1251	9316
1324	1196	
1325	1174	
1326	1162	
1326	1162	10054
1327	1167	
1328	1154	
1329	1141	
1330	1111	
1330	1111	10144
1331	1099	
1332	1089	
1333	1039	
1334	982	
1334	982	9928
1335	954	
1336	897	
1337	842	
1338	819	
1338	819	9780
1339	815	
1340	867	
1341	883	
1342	901	
1342	901	9828
1343	910	
1344	919	
1345	930	
1345	930	9970
1346	935	
1347	948	
1348	912	
1349	911	
1349	911	9962
1350	923	
1351	910	
1352	824	
1353	757	
1353	757	9928
1354	711	
1355	767	
1356	809	
1356	809	9884
1357	849	
1358	860	
1359	911	
1360	1020	
1360	1020	9976
1361	1074	
1362	1135	
1363	1106	
1364	1016	
1364	1016	9646
1365	980	
1366	933	
1367	893	
1368	867	
1368	867	9626
1369	777	
1370	713	
1371	694	
1372	640	
1372	640	9962
1373	617	
1374	590	
1375	550	
1375	550	9730
1376	516	
1377	384	
1378	245	
1379	182	
1379	182	10314
1380	190	
1381	279	
1382	394	
1383	447	
1383	447	10102
1384	488	
1385	481	
1386	467	
1387	494	
1387	494	10102
1388	528	
1389	604	
1390	659	
1391	672	
1391	672	10060
1392	702	
1393	696	
1394	636	
1394	636	10060
1395	569	
1396	438	
1397	412	
1398	442	
1398	442	10158
1399	517	
1400	521	
1401	489	
1402	470	
1402	470	10054
1403	473	
1404	524	
1405	610	
1406	644	
1406	644	10186
1407	663	
1408	582	
1409	497	
1409	497	10046
1410	479	
1411	473	
1412	479	
1413	492	
1413	492	10088
1414	510	
1415	514	
1416	512	
1417	513	
1417	513	9688
1418	517	
1419	562	
1420	604	
1421	594	
1421	594	9998
1422	593	
1423	626	
1424	649	
1425	634	
1425	634	9842
1426	602	
1427	604	
1428	612	
1428	612	9884
1429	576	
1430	547	
1431	505	
1432	531	
1432	531	9626
1433	553	
1434	591	
1435	623	
1436	666	
1436	666	9962
1437	686	
1438	702	
1439	696	
1440	710	
1440	710	9884
1441	714	
1442	722	
1443	709	
1443	709	10040
1444	670	
1445	657	
1446	623	
1447	586	
1447	586	9822
1448	587	
1449	640	
1450	667	
1451	664	
1451	664	9914
1452	648	
1453	648	
1454	657	
1455	695	
1455	695	9654
1456	729	
1457	738	
1458	733	
1459	702	
1459	702	9814
1460	687	
1461	675	
1462	705	
1462	705	9864
1463	718	
1464	738	
1465	733	
1466	694	
1466	694	9906
1467	644	
1468	623	
1469	626	
1470	665	
1470	665	9998
1471	720	
1472	737	
1473	736	
1474	706	
1474	706	10040
1475	702	
1476	720	
1477	740	
1477	740	10074
1478	740	
1479	723	
1480	721	
1481	723	
1481	723	10256
1482	718	
1483	708	
1484	705	
1485	726	
1485	726	10082
1486	719	
1487	700	
1488	663	
1489	671	
1489	671	10074
1490	698	
1491	741	
1492	742	
1493	741	
1493	741	10074
1494	747	
1495	743	
1496	729	
1496	729	9984
1497	720	
1498	745	
1499	762	
