date	accel	sonar
153	59	10088
154	72	
155	89	
156	78	
157	55	
157	55	10102
158	27	
159	60	
160	126	
161	157	
161	157	10278
162	113	
163	-154	
164	-354	
164	-354	10138
165	-713	
166	-932	
167	-1783	
168	-2923	
168	-2923	10130
169	-3322	
170	-3700	
171	-4143	
172	-4505	
172	-4505	9998
173	-5530	
174	-6116	
175	-5670	
176	-5110	
176	-5110	9612
177	-4156	
178	-3930	
179	-3875	
179	-3875	8930
180	-3923	
181	-3742	
182	-3214	
183	-2687	
183	-2687	8032
184	-2508	
185	-2358	
186	-1952	
187	-1387	
187	-1387	7056
188	225	
189	996	
190	2906	
190	2906	6096
191	3730	
192	5827	
193	6867	
194	7943	
194	7943	5324
195	7336	
196	6601	
197	5226	
198	4505	
198	4505	4860
199	3846	
200	3584	
201	3483	
201	3483	4622
202	3922	
203	4013	
204	3732	
205	3504	
205	3504	4432
206	2958	
207	2434	
208	2117	
208	2117	4292
209	1359	
210	705	
211	536	
212	539	
212	539	4242
213	826	
214	957	
215	1064	
216	998	
216	998	4256
217	811	
218	689	
219	467	
219	467	4236
220	384	
221	266	
222	237	
223	243	
223	243	4200
224	251	
225	239	
226	247	
227	384	
227	384	4172
228	548	
229	585	
230	546	
230	546	4152
231	519	
232	509	
233	621	
234	757	
234	757	4172
235	813	
236	826	
237	684	
238	621	
238	621	4124
239	598	
240	626	
241	624	
241	624	4124
242	556	
243	492	
244	336	
245	378	
245	378	4158
246	454	
247	569	
248	502	
249	441	
249	441	4116
250	448	
251	539	
252	586	
252	586	4152
253	587	
254	539	
255	447	
256	418	
256	418	4158
257	380	
258	378	
259	375	
260	412	
260	412	4110
261	441	
262	529	
263	575	
263	575	4110
264	554	
265	529	
266	505	
267	535	
267	535	4102
268	554	
269	601	
270	602	
270	602	4102
271	523	
272	448	
273	464	
274	502	
274	502	4144
275	526	
276	461	
277	454	
278	507	
278	507	4152
279	540	
280	519	
281	475	
282	440	
282	440	4110
283	411	
284	417	
285	445	
285	445	4110
286	487	
287	418	
288	387	
289	415	
289	415	4144
290	452	
291	410	
292	402	
292	402	4110
293	431	
294	457	
295	455	
296	470	
296	470	4144
297	482	
298	487	
299	457	
300	443	
300	443	4088
301	477	
302	543	
303	645	
303	645	4124
304	661	
305	532	
306	382	
307	375	
307	375	4082
308	467	
309	522	
310	519	
310	519	4102
311	551	
312	605	
313	664	
314	590	
314	590	4060
315	532	
316	489	
317	522	
318	536	
318	536	4060
319	544	
320	493	
321	505	
322	530	
322	530	4088
323	570	
324	553	
325	523	
325	523	4046
326	540	
327	556	
328	512	
329	425	
329	425	4046
330	438	
331	560	
332	664	
332	664	4088
333	634	
334	592	
335	457	
336	313	
336	313	4046
337	267	
338	321	
339	386	
340	496	
340	496	4068
341	590	
342	676	
343	1000	
343	1000	4026
344	1696	
345	2516	
346	2951	
347	3919	
347	3919	4096
348	5028	
349	5704	
350	7044	
351	7699	
351	7699	4284
352	7904	
353	8475	
354	8888	
354	8888	4784
355	9399	
356	8381	
357	7221	
358	4585	
358	4585	5682
359	2544	
360	1469	
361	946	
362	-589	
362	-589	6720
363	-2702	
364	-3551	
365	-4467	
365	-4467	7682
366	-4531	
367	-4060	
368	-3093	
369	-2655	
369	-2655	8432
370	-2055	
371	-1868	
372	-1828	
373	-1665	
373	-1665	8706
374	-1498	
375	-1455	
376	-1489	
377	-1518	
377	-1518	9014
378	-1411	
379	-1322	
380	-1138	
381	-1001	
381	-1001	9274
382	-616	
383	-126	
384	119	
384	119	9288
385	397	
386	377	
387	357	
388	355	
388	355	9442
389	398	
390	505	
391	590	
392	767	
392	767	9366
393	846	
394	958	
395	947	
396	945	
396	945	9316
397	928	
398	939	
399	954	
399	954	9232
400	1004	
401	1081	
402	1102	
403	1101	
403	1101	9324
404	1092	
405	1064	
406	1032	
407	963	
407	963	9330
408	968	
409	1052	
410	1090	
411	1077	
411	1077	9330
412	998	
413	864	
414	834	
415	888	
415	888	9372
416	1042	
417	1119	
418	1098	
419	1029	
419	1029	9456
420	1010	
421	1008	
422	1050	
423	1066	
423	1066	9450
424	1095	
425	1102	
426	1105	
426	1105	9282
427	1073	
428	1019	
429	1012	
430	982	
430	982	9372
431	977	
432	954	
433	934	
434	878	
434	878	9464
435	885	
436	965	
437	1029	
438	1030	
438	1030	9296
439	968	
440	877	
441	863	
441	863	9338
442	885	
443	927	
444	930	
445	958	
445	958	9464
446	941	
447	902	
448	843	
449	881	
449	881	9436
450	922	
451	1002	
452	989	
453	990	
453	990	9562
454	981	
455	997	
456	1013	
457	1071	
457	1071	9436
458	1112	
459	1108	
460	1095	
461	1116	
461	1116	9534
462	1113	
463	1064	
464	1049	
465	1049	
465	1049	9660
466	972	
467	813	
468	748	
468	748	9442
469	716	
470	754	
471	761	
472	758	
472	758	9786
473	805	
474	850	
475	885	
476	849	
476	849	9514
477	818	
478	800	
479	859	
480	889	
480	889	9612
481	886	
482	815	
483	782	
484	796	
484	796	9758
485	813	
486	824	
487	805	
487	805	9562
488	801	
489	815	
490	836	
491	829	
491	829	9612
492	833	
493	876	
494	913	
495	905	
495	905	9752
496	876	
497	875	
498	891	
499	901	
499	901	9794
500	896	
501	902	
502	947	
502	947	9688
503	948	
504	921	
505	858	
506	859	
506	859	9542
507	887	
508	973	
509	1000	
510	988	
510	988	9626
511	941	
512	922	
513	916	
514	908	
514	908	9808
515	913	
516	969	
517	995	
518	977	
518	977	9394
519	962	
520	942	
521	953	
522	965	
522	965	9514
523	969	
524	933	
525	896	
525	896	9562
526	815	
527	800	
528	636	
529	-29	
529	-29	9464
530	-503	
531	-1510	
532	-2264	
533	-2851	
533	-2851	9400
534	-3222	
535	-4128	
536	-5303	
537	-5856	
537	-5856	9232
538	-6388	
539	-6089	
540	-5811	
541	-5413	
541	-5413	8742
542	-5017	
543	-3997	
544	-3467	
544	-3467	7836
545	-3214	
546	-2906	
547	-1655	
548	32	
548	32	6854
549	821	
550	2233	
551	3961	
552	4896	
552	4896	5766
553	6645	
554	7495	
555	8649	
555	8649	4958
556	8013	
557	7157	
558	5591	
559	4898	
559	4898	4482
560	4400	
561	4098	
562	3652	
562	3652	4200
563	3583	
564	3614	
565	3423	
566	2779	
566	2779	4060
567	2311	
568	1380	
569	1036	
570	727	
570	727	3956
571	746	
572	806	
573	936	
573	936	3870
574	930	
575	833	
576	733	
577	568	
577	568	3836
578	518	
579	544	
580	571	
581	578	
581	578	3766
582	554	
583	553	
584	602	
584	602	3752
585	808	
586	942	
587	922	
588	751	
588	751	3724
589	580	
590	557	
591	574	
591	574	3702
592	555	
593	530	
594	546	
595	624	
595	624	3640
596	647	
597	652	
598	619	
598	619	3618
599	607	
600	611	
601	615	
602	594	
602	594	3612
603	609	
604	672	
605	673	
606	661	
606	661	3598
607	649	
608	665	
609	676	
609	676	3598
610	608	
611	566	
612	504	
613	460	
613	460	3646
614	440	
615	390	
616	357	
616	357	3654
617	328	
618	304	
619	261	
620	291	
620	291	3654
621	328	
622	395	
623	430	
624	466	
624	466	3604
625	490	
626	472	
627	464	
627	464	3654
628	481	
629	486	
630	471	
631	428	
631	428	3598
632	458	
633	483	
634	484	
635	447	
635	447	3612
636	374	
637	369	
638	397	
638	397	3604
639	474	
640	503	
641	493	
642	438	
642	438	3618
643	401	
644	386	
645	341	
645	341	3626
646	325	
647	315	
648	315	
649	312	
649	312	3668
650	318	
651	327	
652	333	
653	314	
653	314	3626
654	300	
655	392	
656	431	
656	431	3626
657	422	
658	377	
659	357	
660	344	
660	344	3626
661	343	
662	366	
663	416	
663	416	3626
664	386	
665	352	
666	312	
667	353	
667	353	3626
668	386	
669	436	
670	467	
670	467	3660
671	474	
672	404	
673	349	
674	324	
674	324	3626
675	346	
676	319	
677	291	
678	262	
678	262	3660
679	334	
680	399	
681	476	
681	476	3612
682	498	
683	503	
684	525	
685	478	
685	478	3604
686	419	
687	353	
688	361	
688	361	3612
689	439	
690	415	
691	335	
692	313	
692	313	3612
693	306	
694	350	
695	384	
696	396	
696	396	3604
697	356	
698	341	
699	323	
699	323	3612
700	306	
701	303	
702	329	
703	351	
703	351	3612
704	396	
705	369	
706	339	
706	339	3604
707	342	
708	387	
709	472	
710	571	
710	571	3646
711	901	
712	1375	
713	1691	
713	1691	3604
714	2573	
715	3058	
716	3917	
717	4999	
717	4999	3766
718	5657	
719	7196	
720	8400	
721	9238	
721	9238	4138
722	9313	
723	8548	
724	6934	
724	6934	4882
725	6033	
726	4595	
727	3372	
728	2761	
728	2761	5914
729	1342	
730	666	
731	-434	
732	-986	
732	-986	6846
733	-1161	
734	-1281	
735	-1528	
736	-2413	
736	-2413	7766
737	-2841	
738	-3222	
739	-3072	
739	-3072	8384
740	-2724	
741	-1810	
742	-1512	
743	-1384	
743	-1384	8558
744	-1719	
745	-1891	
746	-1892	
747	-1567	
747	-1567	9028
748	-1107	
749	-902	
750	-600	
751	-470	
751	-470	9170
752	-431	
753	-313	
754	-117	
755	25	
755	25	9324
756	390	
757	566	
758	801	
758	801	9492
759	794	
760	731	
761	533	
762	445	
762	445	9590
763	565	
764	650	
765	768	
766	952	
766	952	9450
767	1049	
768	1226	
769	1295	
770	1380	
770	1380	9626
771	1356	
772	1324	
773	1265	
774	1185	
774	1185	9604
775	1141	
776	1028	
777	955	
777	955	9688
778	907	
779	915	
780	969	
781	994	
781	994	9738
782	979	
783	894	
784	863	
785	861	
785	861	9752
786	942	
787	981	
788	1016	
789	978	
789	978	9626
790	954	
791	920	
792	949	
792	949	9758
793	1007	
794	1019	
795	984	
796	942	
796	942	9464
797	899	
798	907	
799	935	
800	962	
800	962	9414
801	976	
802	983	
803	1035	
804	1095	
804	1095	9780
805	1153	
806	1160	
807	1148	
808	1163	
808	1163	9696
809	1166	
810	1136	
811	1102	
811	1102	9562
812	1008	
813	975	
814	974	
815	972	
815	972	9400
816	1023	
817	1048	
818	1111	
819	1124	
819	1124	9766
820	1100	
821	1080	
822	1059	
823	1067	
823	1067	9478
824	1083	
825	1011	
826	954	
826	954	9274
827	869	
828	854	
829	866	
830	878	
830	878	9710
831	833	
832	768	
833	757	
834	795	
834	795	9500
835	869	
836	914	
837	955	
838	963	
838	963	9464
839	923	
840	890	
841	896	
842	906	
842	906	9414
843	916	
844	923	
845	901	
845	901	9506
846	827	
847	723	
848	701	
849	755	
849	755	9808
850	853	
851	873	
852	835	
853	788	
853	788	9730
854	730	
855	765	
856	819	
857	909	
857	909	9386
858	885	
859	855	
860	830	
861	881	
861	881	9632
862	905	
863	902	
864	855	
864	855	9878
865	836	
866	817	
867	796	
868	791	
868	791	9654
869	781	
870	786	
871	806	
872	845	
872	845	9730
873	881	
874	916	
875	923	
876	889	
876	889	9682
877	849	
878	841	
879	873	
880	905	
880	905	9640
881	925	
882	871	
883	828	
883	828	9640
884	748	
885	739	
886	760	
887	772	
887	772	9766
888	693	
889	559	
890	497	
891	369	
891	369	9744
892	304	
893	219	
894	45	
895	-99	
895	-99	9710
896	-425	
897	-616	
898	-667	
898	-667	9400
899	-787	
900	-951	
901	-1063	
902	-1583	
902	-1583	9520
903	-1934	
904	-2547	
905	-3043	
906	-3649	
906	-3649	9246
907	-3956	
908	-4214	
909	-4131	
910	-4130	
910	-4130	8770
911	-4198	
912	-4153	
913	-4026	
914	-3558	
914	-3558	8054
915	-2966	
916	-2852	
917	-2806	
917	-2806	7106
918	-2748	
919	-2229	
920	-1152	
921	348	
921	348	6172
922	1225	
923	3043	
924	4405	
925	4791	
925	4791	5282
926	4890	
927	4913	
928	5001	
928	5001	4300
929	5293	
930	5472	
931	5623	
932	5249	
932	5249	4088
933	4702	
934	4538	
935	4345	
936	3975	
936	3975	3870
937	3672	
938	3061	
939	2571	
939	2571	3744
940	2326	
941	1729	
942	1078	
943	873	
943	873	3668
944	784	
945	792	
946	716	
946	716	3590
947	605	
948	602	
949	690	
950	925	
950	925	3618
951	931	
952	780	
953	265	
954	-93	
954	-93	3590
955	-126	
956	14	
957	104	
957	104	3590
958	137	
959	88	
960	123	
961	239	
961	239	3590
962	234	
963	113	
964	80	
964	80	3590
965	107	
966	177	
967	197	
968	167	
968	167	3598
969	147	
970	196	
971	287	
971	287	3660
972	293	
973	204	
974	151	
975	152	
975	152	3632
976	157	
977	75	
978	35	
979	66	
979	66	3646
980	168	
981	173	
982	140	
982	140	3668
983	94	
984	104	
985	177	
986	202	
986	202	3682
987	175	
988	96	
989	19	
989	19	3702
990	1	
991	-4	
992	-19	
993	-91	
993	-91	3710
994	-126	
995	-127	
996	-52	
996	-52	3716
997	-15	
998	-18	
999	-49	
1000	-30	
1000	-30	3716
1001	104	
1002	149	
1003	136	
1004	12	
1004	12	3716
1005	-34	
1006	-45	
1007	33	
1007	33	3710
1008	98	
1009	102	
1010	53	
1011	41	
1011	41	3710
1012	59	
1013	88	
1014	76	
1014	76	3696
1015	24	
1016	20	
1017	38	
1018	59	
1018	59	3738
1019	17	
1020	17	
1021	52	
1021	52	3702
1022	108	
1023	90	
1024	59	
1025	17	
1025	17	3688
1026	30	
1027	107	
1028	179	
1028	179	3696
1029	176	
1030	104	
1031	17	
1032	0	
1032	0	3696
1033	20	
1034	58	
1035	-15	
1036	-43	
1036	-43	3702
1037	-16	
1038	51	
1039	51	
1039	51	3702
1040	35	
1041	2	
1042	-18	
1043	-2	
1043	-2	3744
1044	-3	
1045	-52	
1046	-37	
1046	-37	3744
1047	-12	
1048	35	
1049	9	
1050	-63	
1050	-63	3752
1051	-86	
1052	-103	
1053	-81	
1054	3	
1054	3	3744
1055	33	
1056	11	
1057	-21	
1057	-21	3696
1058	-77	
1059	-96	
1060	-88	
1061	-53	
1061	-53	3702
1062	-38	
1063	-42	
1064	-22	
1064	-22	3696
1065	-8	
1066	-9	
1067	-26	
1068	-30	
1068	-30	3688
1069	16	
1070	41	
1071	19	
1071	19	3688
1072	4	
1073	29	
1074	46	
1075	79	
1075	79	3674
1076	238	
1077	507	
1078	692	
1079	1198	
1079	1198	3674
1080	1505	
1081	2054	
1082	2464	
1082	2464	3772
1083	2688	
1084	3147	
1085	3486	
1086	3500	
1086	3500	3914
1087	3450	
1088	3785	
1089	4018	
1089	4018	4256
1090	4479	
1091	4719	
1092	4725	
1093	4721	
1093	4721	4756
1094	4806	
1095	4871	
1096	4965	
1097	4826	
1097	4826	5520
1098	4640	
1099	3909	
1100	3125	
1100	3125	6376
1101	2888	
1102	2345	
1103	1242	
1104	460	
1104	460	7358
1105	-872	
1106	-1240	
1107	-1099	
1108	-873	
1108	-873	8370
1109	-1456	
1110	-2101	
1111	-3404	
1112	-4435	
1112	-4435	9014
1113	-4756	
1114	-4820	
1115	-4313	
1115	-4313	9310
1116	-3993	
1117	-3326	
1118	-3056	
1119	-2645	
1119	-2645	9808
1120	-2183	
1121	-1964	
1122	-1421	
1123	-756	
1123	-756	9618
1124	-343	
1125	-237	
1126	-179	
1127	-194	
1127	-194	9514
1128	-126	
1129	199	
1130	463	
1131	490	
1131	490	9288
1132	403	
1133	379	
1134	417	
1135	501	
1135	501	10054
1136	546	
1137	577	
1138	628	
1138	628	10046
1139	618	
1140	593	
1141	485	
1142	404	
1142	404	10004
1143	397	
1144	449	
1145	483	
1146	524	
1146	524	10152
1147	557	
1148	600	
1149	600	
1150	580	
1150	580	10068
1151	583	
1152	581	
1153	552	
1154	500	
1154	500	10194
1155	474	
1156	472	
1157	558	
1157	558	10012
1158	617	
1159	722	
1160	779	
1161	850	
1161	850	9920
1162	865	
1163	827	
1164	779	
1165	642	
1165	642	9878
1166	578	
1167	579	
1168	651	
1168	651	9920
1169	657	
1170	634	
1171	574	
1172	557	
1172	557	9956
1173	578	
1174	585	
1175	562	
1176	497	
1176	497	10004
1177	465	
1178	460	
1179	450	
1180	435	
1180	435	9928
1181	490	
1182	529	
1183	527	
1183	527	9878
1184	454	
1185	415	
1186	349	
1187	355	
1187	355	10054
1188	377	
1189	421	
1190	425	
1191	410	
1191	410	10138
1192	365	
1193	365	
1194	388	
1195	422	
1195	422	10088
1196	460	
1197	475	
1198	509	
1199	540	
1199	540	10124
1200	603	
1201	649	
1202	553	
1202	553	10096
1204	565	
1205	565	
1205	565	10144
1206	544	
1207	555	
1208	564	
1209	605	
1209	605	10222
1210	585	
1211	544	
1212	450	
1213	409	
1213	409	10124
1214	434	
1215	460	
1216	543	
1217	589	
1217	589	10124
1218	702	
1219	759	
1220	775	
1220	775	10012
1221	809	
1222	854	
1223	873	
1224	839	
1224	839	9870
1225	683	
1226	605	
1227	521	
1228	490	
1228	490	9914
1229	458	
1230	397	
1231	405	
1231	405	10102
1232	429	
1233	530	
1234	654	
1235	728	
1235	728	9640
1236	827	
1237	845	
1238	817	
1239	753	
1239	753	9688
1240	717	
1241	705	
1242	711	
1243	715	
1243	715	9500
1244	704	
1245	639	
1246	560	
1247	543	
1247	543	9646
1248	571	
1249	662	
1250	693	
1251	704	
1251	704	9394
1252	686	
1253	685	
1254	669	
1254	669	9570
1255	596	
1256	570	
1257	584	
1258	663	
1258	663	9710
1259	693	
1260	688	
1261	577	
1262	508	
1262	508	9800
1263	448	
1264	524	
1265	578	
1266	616	
1266	616	9758
1267	581	
1268	509	
1269	487	
1270	483	
1270	483	9682
1271	479	
1272	472	
1273	543	
1273	543	9808
1274	599	
1275	648	
1276	625	
1277	615	
1277	615	10060
1278	638	
1279	668	
1280	688	
1281	697	
1281	697	9836
1282	679	
1283	649	
1284	601	
1285	615	
1285	615	9836
1286	646	
1287	708	
1288	726	
1289	712	
1289	712	10096
1290	654	
1291	631	
1292	613	
1292	613	10012
1293	564	
1294	542	
1295	598	
1296	650	
1296	650	10012
1297	707	
1298	700	
1299	648	
1300	604	
1300	604	10018
1301	601	
1302	615	
1303	597	
1304	574	
1304	574	10018
1305	551	
1306	544	
1307	549	
1307	549	10110
1308	578	
1309	634	
1310	646	
1311	632	
1311	632	10068
1312	591	
1313	580	
1314	578	
1315	590	
1315	590	9984
1316	596	
1317	598	
1318	641	
1319	672	
1319	672	9976
1320	682	
1321	652	
1322	566	
1323	568	
1323	568	9492
1324	627	
1325	646	
1326	656	
1326	656	10012
1327	659	
1328	660	
1329	664	
1330	646	
1330	646	9688
1331	635	
1332	651	
1333	677	
1334	680	
1334	680	9920
1335	669	
1336	683	
1337	737	
1338	791	
1338	791	9828
1339	742	
1340	690	
1341	601	
1342	546	
1342	546	9576
1343	547	
1344	565	
1345	569	
1345	569	10152
1346	550	
1347	516	
1348	531	
1349	592	
1349	592	9970
1350	672	
1351	692	
1352	668	
1353	585	
1353	585	9752
1354	532	
1355	515	
1356	516	
1357	546	
1357	546	9934
1358	567	
1359	602	
1360	603	
1361	595	
1361	595	9976
1362	570	
1363	550	
1364	541	
1364	541	9884
1365	600	
1366	644	
1367	658	
1368	628	
1368	628	9920
1369	604	
1370	609	
1371	625	
1372	591	
1372	591	9920
1373	568	
1374	558	
1375	584	
1376	646	
1376	646	9878
1377	676	
1378	691	
1379	723	
1379	723	10004
1380	717	
1381	692	
1382	603	
1383	536	
1383	536	10130
1384	562	
1385	590	
1386	654	
1387	653	
1387	653	9906
1388	633	
1389	568	
1390	555	
1391	570	
1391	570	9786
1392	609	
1393	621	
1394	635	
1394	635	10040
1395	629	
1396	612	
1397	606	
1398	586	
1398	586	9780
1399	554	
1400	556	
1401	602	
1402	606	
1402	606	9612
1403	592	
1404	588	
1405	595	
1406	601	
1406	601	9612
1407	563	
1408	556	
1409	579	
1410	641	
1410	641	9864
1411	670	
1412	674	
1413	652	
1413	652	9928
1414	638	
1415	628	
1416	599	
1417	583	
1417	583	9976
1418	553	
1419	558	
1420	570	
1421	593	
1421	593	10138
1422	611	
1423	602	
1424	605	
1425	627	
1425	627	9920
1426	638	
1427	630	
1428	602	
1429	591	
1429	591	9632
1430	585	
1431	575	
1432	568	
1432	568	10032
1433	579	
1434	622	
1435	635	
1436	632	
1436	632	9956
1437	591	
1438	574	
1439	593	
1440	647	
1440	647	9668
1441	669	
1442	679	
1443	697	
1444	700	
1444	700	9934
1445	689	
1446	710	
1447	718	
1448	714	
1448	714	9484
1449	647	
1450	610	
1451	568	
1451	568	9976
1452	589	
1453	607	
1454	636	
1455	633	
1455	633	10018
1456	631	
1457	633	
1458	675	
1459	689	
1459	689	9928
1460	699	
1461	712	
1462	720	
1463	693	
1463	693	9920
1464	654	
1465	643	
1466	647	
1466	647	9604
1467	648	
1468	623	
1469	600	
1470	581	
1470	581	9660
1471	580	
1472	587	
1473	558	
1474	541	
1474	541	9436
1475	550	
1476	594	
1477	616	
1478	642	
1478	642	9310
1479	629	
1480	600	
1481	552	
1482	543	
1482	543	9976
1483	565	
1484	588	
1485	643	
1485	643	9562
1486	661	
1487	668	
1488	644	
1489	650	
1489	650	10102
1490	665	
1491	684	
1492	684	
1493	661	
1493	661	9688
1494	658	
1495	653	
1496	663	
1497	656	
1497	656	9428
1498	649	
