date	accel	sonar
190	75	
191	62	
191	62	8538
192	74	
193	137	
194	152	
195	136	
195	136	8398
196	74	
197	31	
198	17	
199	27	
199	27	8342
200	47	
201	87	
202	114	
203	121	
203	121	8200
204	160	
205	219	
206	261	
206	261	8144
207	337	
208	363	
209	355	
210	359	
210	359	8060
211	346	
212	319	
213	272	
214	161	
214	161	7984
215	115	
216	79	
217	135	
218	177	
218	177	7878
219	273	
220	340	
221	349	
221	349	7814
222	334	
223	290	
224	281	
225	294	
225	294	7766
226	319	
227	334	
228	368	
229	395	
229	395	7758
230	379	
231	315	
232	260	
233	259	
233	259	7772
234	289	
235	341	
236	347	
236	347	7696
237	328	
238	274	
239	221	
240	217	
240	217	7688
241	228	
242	249	
243	264	
244	223	
244	223	7668
245	194	
246	134	
247	114	
248	123	
248	123	7618
249	182	
250	237	
251	268	
251	268	7612
252	269	
253	263	
254	264	
255	265	
255	265	7598
256	258	
257	248	
258	195	
259	115	
259	115	7640
260	85	
261	77	
262	129	
263	170	
263	170	7590
264	253	
265	320	
266	351	
266	351	7598
267	343	
268	260	
269	215	
270	160	
270	160	7640
271	153	
272	162	
273	162	
274	172	
274	172	7674
275	194	
276	242	
277	216	
278	173	
278	173	7604
279	72	
280	20	
281	20	
281	20	7646
282	76	
283	159	
284	192	
285	206	
285	206	7640
286	205	
287	191	
288	149	
289	123	
289	123	7646
290	107	
291	98	
292	103	
292	103	7646
293	109	
294	123	
295	134	
296	139	
296	139	7688
297	142	
298	117	
299	91	
300	62	
300	62	7640
301	74	
302	100	
303	189	
304	267	
304	267	7632
305	288	
306	272	
307	206	
307	206	7626
308	178	
309	171	
310	244	
311	278	
311	278	7626
312	316	
313	284	
314	257	
315	214	
315	214	7632
316	179	
317	154	
318	121	
319	106	
319	106	7640
320	87	
321	92	
322	98	
322	98	7646
323	104	
324	123	
325	170	
326	187	
326	187	7618
327	192	
328	165	
329	148	
330	126	
330	126	7618
331	124	
332	123	
333	140	
334	151	
334	151	7660
335	158	
336	135	
337	111	
337	111	7618
338	107	
339	132	
340	211	
341	252	
341	252	7618
342	287	
343	249	
344	219	
345	189	
345	189	7626
346	204	
347	233	
348	298	
349	322	
349	322	7640
350	377	
351	425	
352	471	
352	471	7668
353	465	
354	416	
355	357	
356	335	
356	335	7674
357	321	
358	303	
359	303	
360	343	
360	343	7780
361	365	
362	384	
363	392	
364	389	
364	389	7822
365	408	
366	496	
367	516	
367	516	7864
368	489	
369	425	
370	402	
371	400	
371	400	7962
372	396	
373	408	
374	402	
375	354	
375	354	7990
376	330	
377	291	
378	283	
379	313	
379	313	8018
380	336	
381	347	
382	304	
382	304	8138
383	271	
384	224	
385	243	
386	295	
386	295	8214
387	404	
388	447	
389	448	
390	375	
390	375	8284
391	332	
392	269	
393	285	
394	356	
394	356	8370
395	367	
396	316	
397	184	
397	184	8454
398	123	
399	83	
400	155	
401	191	
401	191	8572
402	238	
403	245	
404	246	
405	262	
405	262	8600
406	259	
407	233	
408	183	
409	170	
409	170	8670
410	181	
411	201	
412	216	
412	216	8776
413	206	
414	140	
415	94	
416	43	
416	43	8784
417	75	
418	91	
419	125	
420	177	
420	177	8798
421	199	
422	251	
423	265	
424	213	
424	213	8882
425	171	
426	104	
427	97	
427	97	8888
428	119	
429	114	
430	108	
431	124	
431	124	8952
432	138	
433	140	
434	145	
435	119	
435	119	8910
436	95	
437	94	
438	93	
439	120	
439	120	8910
440	147	
441	221	
442	263	
442	263	8910
443	315	
444	319	
445	310	
446	279	
446	279	8910
447	269	
448	270	
449	255	
450	244	
450	244	8966
451	235	
452	222	
453	221	
454	246	
454	246	8966
455	252	
456	250	
457	248	
457	248	8966
458	285	
459	306	
460	311	
461	297	
461	297	8966
462	265	
463	248	
464	252	
465	268	
465	268	8938
466	252	
467	230	
468	167	
469	150	
469	150	8938
470	160	
471	202	
472	232	
472	232	8924
473	264	
474	263	
475	259	
476	254	
476	254	8980
477	249	
478	253	
479	268	
480	274	
480	274	8930
481	245	
482	225	
483	201	
484	191	
484	191	8972
485	188	
486	214	
487	231	
488	249	
488	249	8916
489	234	
490	217	
491	191	
491	191	8924
492	206	
493	239	
494	316	
495	394	
495	394	8916
496	413	
497	383	
498	324	
499	295	
499	295	8916
500	235	
501	222	
502	234	
503	250	
503	250	8958
504	239	
505	233	
506	222	
507	204	
507	204	8966
508	195	
509	190	
510	186	
510	186	8972
511	182	
512	182	
513	176	
514	168	
514	168	8930
515	156	
516	160	
517	177	
518	233	
518	233	8882
519	288	
520	293	
521	255	
522	224	
522	224	8924
523	126	
524	112	
525	112	
526	119	
526	119	8916
527	144	
528	195	
529	212	
529	212	8952
530	229	
531	203	
532	187	
533	170	
533	170	8916
534	197	
535	210	
536	219	
537	210	
537	210	8966
538	187	
539	135	
540	66	
541	25	
541	25	8924
542	-61	
543	-153	
544	-175	
544	-175	8930
545	-183	
546	-182	
547	-182	
548	-144	
548	-144	8896
549	-82	
550	-67	
551	-46	
552	-80	
552	-80	8756
553	-125	
554	-234	
555	-290	
556	-280	
556	-280	8670
557	-218	
558	-112	
559	-75	
559	-75	8622
560	-18	
561	36	
562	62	
563	88	
563	88	8474
564	91	
565	110	
566	132	
567	130	
567	130	8348
568	130	
569	125	
570	75	
570	75	8228
571	38	
572	-13	
573	-21	
574	2	
574	2	8158
575	76	
576	109	
577	121	
578	104	
578	104	7942
579	111	
580	155	
581	214	
582	242	
582	242	7864
583	241	
584	241	
585	272	
585	272	7738
586	295	
587	337	
588	357	
589	358	
589	358	7674
590	340	
591	326	
592	293	
593	281	
593	281	7520
594	291	
595	292	
596	287	
597	292	
597	292	7464
598	286	
599	266	
600	249	
600	249	7372
601	257	
602	297	
603	316	
604	360	
604	360	7246
605	397	
606	420	
607	478	
608	518	
608	518	7204
609	533	
610	548	
611	546	
612	547	
612	547	7134
613	538	
614	516	
615	488	
615	488	7100
616	482	
617	511	
618	534	
619	554	
619	554	7036
620	514	
621	476	
622	421	
623	345	
623	345	7008
624	244	
625	205	
626	177	
626	177	6986
627	158	
628	146	
629	169	
630	190	
630	190	6958
631	226	
632	239	
633	247	
634	298	
634	298	6980
635	372	
636	390	
637	371	
637	371	6930
638	330	
639	332	
640	347	
641	366	
641	366	6910
642	379	
643	388	
644	383	
645	370	
645	370	6938
646	334	
647	291	
648	291	
649	300	
649	300	6938
650	302	
651	291	
652	274	
652	274	6896
653	257	
654	290	
655	302	
656	340	
656	340	6888
657	357	
658	373	
659	376	
660	366	
660	366	6882
661	314	
662	288	
663	301	
663	301	6924
664	311	
665	298	
666	268	
667	263	
667	263	6888
668	270	
669	264	
670	262	
671	229	
671	229	6888
672	216	
673	197	
674	197	
674	197	6902
675	200	
676	201	
677	215	
678	230	
678	230	6902
679	257	
680	273	
681	300	
682	308	
682	308	6944
683	294	
684	235	
685	194	
686	155	
686	155	6952
687	168	
688	221	
689	279	
689	279	6958
690	289	
691	272	
692	249	
693	250	
693	250	6924
694	284	
695	303	
696	266	
697	247	
697	247	6930
698	214	
699	196	
700	164	
700	164	6972
701	151	
702	163	
703	215	
704	243	
704	243	6986
705	240	
706	162	
707	85	
708	87	
708	87	6958
709	116	
710	202	
711	283	
711	283	6966
712	318	
713	328	
714	310	
715	277	
715	277	6966
716	294	
717	322	
718	389	
719	453	
719	453	6972
720	483	
721	542	
722	550	
722	550	7036
723	534	
724	531	
725	529	
726	536	
726	536	7050
727	536	
728	577	
729	604	
730	616	
730	616	7100
731	607	
732	598	
733	585	
733	585	7142
734	580	
735	576	
736	535	
737	489	
737	489	7232
738	313	
739	257	
740	152	
741	120	
741	120	7324
742	121	
743	187	
744	217	
745	269	
745	269	7408
746	286	
747	279	
748	243	
748	243	7506
749	239	
750	239	
751	250	
752	267	
752	267	7604
753	326	
754	349	
755	356	
756	347	
756	347	7702
757	306	
758	279	
759	280	
760	298	
760	298	7800
761	300	
762	282	
763	227	
763	227	7856
764	213	
765	228	
766	308	
767	374	
767	374	7998
768	368	
769	311	
770	238	
771	221	
771	221	8088
772	230	
773	244	
774	239	
774	239	8144
775	223	
776	256	
777	287	
778	362	
778	362	8320
779	366	
780	313	
781	202	
782	96	
782	96	8362
783	74	
784	72	
785	95	
786	109	
786	109	8446
787	143	
788	170	
789	183	
789	183	8516
790	214	
791	223	
792	268	
793	291	
793	291	8580
794	276	
795	251	
796	220	
797	199	
797	199	8656
798	192	
799	155	
800	129	
801	107	
801	107	8720
802	66	
803	79	
804	105	
804	105	8826
805	163	
806	197	
807	228	
808	203	
808	203	8826
809	181	
810	108	
811	82	
812	138	
812	138	8868
813	171	
814	222	
815	242	
816	237	
816	237	8896
817	241	
818	233	
819	203	
820	146	
820	146	8910
821	121	
822	76	
823	13	
823	13	9000
824	-18	
825	-58	
826	-28	
827	65	
827	65	8980
828	109	
829	182	
830	236	
831	265	
831	265	8952
832	306	
833	305	
834	235	
835	134	
835	134	9014
836	84	
837	37	
838	45	
839	88	
839	88	9022
840	114	
841	156	
842	139	
842	139	9022
843	124	
844	105	
845	140	
846	163	
846	163	9028
847	192	
848	189	
849	160	
850	112	
850	112	9028
851	102	
852	99	
853	117	
854	157	
854	157	9070
855	182	
856	192	
857	156	
858	142	
858	142	9028
859	154	
860	168	
861	210	
861	210	8986
862	248	
863	253	
864	229	
865	170	
865	170	9028
866	139	
867	87	
868	12	
869	-40	
869	-40	9022
870	-45	
871	-6	
872	81	
873	126	
873	126	9022
874	192	
875	228	
876	247	
876	247	9014
877	226	
878	204	
879	149	
880	118	
880	118	9008
881	107	
882	111	
883	126	
884	142	
884	142	8986
885	138	
886	78	
887	26	
888	-65	
888	-65	8972
889	-44	
890	8	
891	102	
891	102	8986
892	89	
893	51	
894	-23	
895	-65	
895	-65	8924
896	-58	
897	-13	
898	-14	
899	-62	
899	-62	8868
900	-93	
901	-134	
902	-152	
903	-203	
903	-203	8798
904	-250	
905	-258	
906	-231	
906	-231	8776
907	-158	
908	-130	
909	-93	
910	-127	
910	-127	8656
911	-158	
912	-218	
913	-223	
914	-203	
914	-203	8566
915	-144	
916	-75	
917	-28	
918	36	
918	36	8460
919	12	
920	-3	
921	-8	
921	-8	8398
922	27	
923	35	
924	43	
925	95	
925	95	8284
926	171	
927	202	
928	220	
929	215	
929	215	8172
930	181	
931	165	
932	171	
933	197	
933	197	7984
934	239	
935	260	
936	274	
936	274	7928
937	248	
938	243	
939	239	
940	243	
940	243	7836
941	257	
942	271	
943	295	
944	312	
944	312	7716
945	340	
946	360	
947	355	
948	310	
948	310	7716
949	242	
950	219	
951	230	
951	230	7640
952	251	
953	309	
954	373	
955	356	
955	356	7506
956	338	
957	301	
958	239	
959	218	
959	218	7548
960	218	
961	240	
962	231	
963	212	
963	212	7478
964	240	
965	260	
966	286	
966	286	7484
967	332	
968	352	
969	325	
970	243	
970	243	7428
971	206	
972	165	
973	154	
974	166	
974	166	7408
975	189	
976	194	
977	192	
978	160	
978	160	7366
979	131	
980	133	
981	174	
981	174	7358
982	231	
983	255	
984	258	
985	221	
985	221	7372
986	220	
987	259	
988	282	
989	270	
989	270	7380
990	260	
991	244	
992	235	
993	145	
993	145	7338
994	79	
995	-35	
996	-63	
996	-63	7338
997	-77	
998	-81	
999	-90	
1000	-100	
1000	-100	7338
1001	-102	
1002	-51	
1003	34	
1004	69	
1004	69	7344
1005	136	
1006	146	
1007	135	
1007	135	7338
1008	120	
1009	99	
1010	82	
1011	81	
1011	81	7330
1012	53	
1013	35	
1014	15	
1015	12	
1015	12	7380
1016	-9	
1017	-31	
1018	6	
1019	52	
1019	52	7330
1020	105	
1021	114	
1022	160	
1022	160	7316
1023	162	
1024	142	
1025	80	
1026	49	
1026	49	7324
1027	30	
1028	28	
1029	42	
1030	56	
1030	56	7366
1031	86	
1032	129	
1033	102	
1034	73	
1034	73	7358
1035	47	
1036	59	
1037	106	
1037	106	7358
1038	123	
1039	133	
1040	124	
1041	60	
1041	60	7316
1042	1	
1043	-16	
1044	-18	
1045	30	
1045	30	7372
1046	56	
1047	97	
1048	119	
1049	173	
1049	173	7324
1050	184	
1051	175	
1052	141	
1052	141	7372
1053	89	
1054	49	
1055	47	
1056	114	
1056	114	7386
1057	190	
1058	203	
1059	186	
1060	158	
1060	158	7352
1061	156	
1062	163	
1063	162	
1063	162	7380
1064	149	
1065	162	
1066	177	
1067	205	
1067	205	7442
1068	214	
1069	206	
1070	202	
1071	191	
1071	191	7386
1072	207	
1073	211	
1074	241	
1075	268	
1075	268	7456
1076	330	
1077	371	
1078	362	
1078	362	7500
1079	323	
1080	272	
1081	248	
1082	248	
1082	248	7562
1083	295	
1084	355	
1085	374	
1086	393	
1086	393	7646
1087	378	
1088	379	
1089	414	
1090	439	
1090	439	7688
1091	487	
1092	544	
1093	539	
1094	519	
1094	519	7744
1095	473	
1096	449	
1097	442	
1097	442	7900
1098	427	
1099	417	
1100	410	
1101	385	
1101	385	8018
1102	372	
1103	339	
1104	333	
1105	319	
1105	319	8194
1106	289	
1107	280	
1108	301	
1108	301	8256
1109	309	
1110	309	
1111	283	
1112	270	
1112	270	8454
1113	221	
1114	183	
1115	162	
1116	99	
1116	99	8600
1117	64	
1118	12	
1119	-34	
1120	-63	
1120	-63	8720
1121	-102	
1122	-53	
1123	-39	
1124	-48	
1124	-48	8832
1125	-55	
1126	-25	
1127	27	
1127	27	9000
1128	113	
1129	194	
1130	216	
1131	185	
1131	185	9050
1132	159	
1133	140	
1134	119	
1135	108	
1135	108	9148
1136	47	
1137	-39	
1138	-56	
1139	-34	
1139	-34	9232
1140	32	
1141	94	
1142	123	
1142	123	9324
1143	181	
1144	202	
1145	194	
1146	131	
1146	131	9366
1147	85	
1148	-6	
1149	-85	
1150	-99	
1150	-99	9470
1151	-73	
1152	31	
1153	139	
1154	190	
1154	190	9450
1155	273	
1156	317	
1157	325	
1158	307	
1158	307	9548
1159	268	
1160	203	
1161	179	
1162	189	
1162	189	9598
1163	203	
1164	160	
1165	118	
1166	43	
1166	43	9632
1167	70	
1168	185	
1169	231	
1169	231	9660
1170	230	
1171	207	
1172	156	
1173	137	
1173	137	9724
1174	144	
1175	199	
1176	255	
1177	277	
1177	277	9696
1178	306	
1179	279	
1180	230	
1181	207	
1181	207	9752
1182	154	
1183	81	
1184	60	
1184	60	9724
1185	50	
1186	57	
1187	70	
1188	111	
1188	111	9660
1189	148	
1190	225	
1191	282	
1192	302	
1192	302	9710
1193	310	
1194	301	
1195	328	
1196	340	
1196	340	9654
1197	350	
1198	330	
1199	257	
1199	257	9688
1200	157	
1201	123	
1202	166	
1203	288	
1203	288	9674
1204	341	
1205	404	
1206	384	
1207	357	
1207	357	9716
1208	322	
1209	328	
1210	408	
1211	420	
1211	420	9660
1212	432	
1213	416	
1214	345	
1215	263	
1215	263	9654
1216	239	
1217	255	
1218	330	
1219	363	
1219	363	9696
1220	402	
1221	392	
1222	359	
1222	359	9744
1223	305	
1224	292	
1225	298	
1226	316	
1226	316	9626
1227	365	
1228	383	
1229	360	
1230	301	
1230	301	9674
1231	264	
1232	215	
1233	208	
1234	230	
1234	230	9640
1235	289	
1236	298	
1237	286	
1238	219	
1238	219	9646
1240	212	
1240	212	9612
1241	247	
1242	241	
1243	195	
1244	193	
1244	193	9528
1245	232	
1246	274	
1247	360	
1248	356	
1248	356	9646
1249	316	
1250	213	
1251	172	
1252	146	
1252	146	9492
1253	174	
1254	189	
1255	196	
1256	189	
1256	189	9604
1257	206	
1258	281	
1259	360	
1260	428	
1260	428	9598
1261	427	
1262	369	
1263	330	
1263	330	9514
1264	320	
1265	332	
1266	348	
1267	389	
1267	389	9590
1268	359	
1269	314	
1270	208	
1271	190	
1271	190	9590
1272	207	
1273	238	
1274	221	
1275	131	
1275	131	9570
1276	79	
1277	51	
1278	73	
1279	152	
1279	152	9604
1280	221	
1281	249	
1282	285	
1283	287	
1283	287	9604
1284	278	
1285	236	
1286	218	
1287	220	
1287	220	9484
1288	214	
1289	213	
1290	176	
1290	176	9640
1291	166	
1292	165	
1293	173	
1294	186	
1294	186	9632
1295	201	
1296	207	
1297	241	
1298	292	
1298	292	9660
1299	293	
1300	265	
1301	229	
1302	219	
1302	219	9654
1303	245	
1304	305	
1305	346	
1306	355	
1306	355	9688
1307	360	
1308	367	
1309	351	
1309	351	9688
1310	313	
1311	283	
1312	242	
1313	236	
1313	236	9738
1314	228	
1315	217	
1316	225	
1317	234	
1317	234	9604
1318	253	
1319	268	
1320	265	
1321	257	
1321	257	9688
1322	251	
1323	242	
1324	235	
1324	235	9688
1325	224	
1326	214	
1327	207	
1328	264	
1328	264	9682
1329	298	
1330	354	
1331	367	
1332	255	
1332	255	9646
1333	202	
1334	129	
1335	113	
1336	102	
1336	102	9654
1337	57	
1338	34	
1339	65	
1340	158	
1340	158	9696
1341	219	
1342	292	
1343	303	
1344	306	
1344	306	9598
1345	316	
1346	324	
1347	331	
1347	331	9598
1348	315	
1349	273	
1350	251	
1351	246	
1351	246	9646
1352	253	
1353	250	
1354	252	
1355	256	
1355	256	9548
1356	247	
1357	220	
1358	210	
1359	194	
1359	194	9640
1360	165	
1361	136	
1362	146	
1363	190	
1363	190	9548
1364	238	
1365	259	
1366	302	
1366	302	9590
1367	341	
1368	352	
1369	340	
1370	306	
1370	306	9632
1371	288	
1372	253	
1373	242	
1374	226	
1374	226	9682
1375	213	
1376	187	
1377	176	
1378	203	
1378	203	9632
1379	273	
1380	303	
1381	296	
1382	200	
1382	200	9640
1383	150	
1384	96	
1385	109	
1386	208	
1386	208	9640
1387	317	
1388	356	
1389	369	
1390	299	
1390	299	9598
1391	222	
1392	195	
1393	187	
1393	187	9632
1394	210	
1395	223	
1396	233	
1397	210	
1397	210	9576
1398	205	
1399	210	
1400	223	
1401	270	
1401	270	9660
1402	314	
1403	327	
1404	339	
1405	357	
1405	357	9612
1406	351	
1407	341	
1408	345	
1409	355	
1409	355	9660
1410	349	
1411	336	
1412	318	
1412	318	9576
1413	279	
1414	287	
1415	301	
1416	308	
1416	308	9660
1417	287	
1418	276	
1419	257	
1420	218	
1420	218	9626
1421	225	
1422	229	
1423	284	
1424	355	
1424	355	9584
1425	374	
1426	360	
1427	320	
1428	230	
1428	230	9584
1429	154	
1430	129	
1431	116	
1432	121	
1432	121	9640
1433	167	
1434	195	
1435	230	
1435	230	9590
1436	254	
1437	253	
1438	219	
1439	209	
1439	209	9584
1440	218	
1441	239	
1442	252	
1443	291	
1443	291	9626
1444	321	
1445	325	
1446	317	
1447	289	
1447	289	9668
1448	257	
1449	257	
1450	273	
1451	282	
1451	282	9668
1452	280	
1453	263	
1454	264	
1455	272	
1455	272	9668
1456	279	
1457	272	
1458	247	
1459	222	
1459	222	9632
1460	229	
1461	300	
1462	347	
1463	342	
1463	342	9674
1464	324	
1465	284	
1466	241	
1466	241	9626
1467	229	
1468	206	
1469	206	
1470	213	
1470	213	9598
1471	230	
1472	229	
1473	226	
1474	240	
1474	240	9682
1475	246	
1476	245	
1477	239	
1478	226	
1478	226	9598
1479	238	
1480	278	
1481	294	
1481	294	9640
1482	270	
1483	211	
1484	188	
1485	188	
1485	188	9654
1486	211	
1487	206	
1488	183	
1489	142	
1489	142	9730
1490	137	
1491	171	
1492	226	
1493	279	
1493	279	9646
1494	296	
1495	304	
1496	294	
1497	254	
1497	254	9604
1498	194	
