date	accel	sonar
690	-6183	9984
691	-4841	
692	-4330	
693	-3999	
694	-3959	
694	-3959	8980
695	-3499	
696	-3076	
697	-1593	
698	58	
698	58	7906
699	796	
700	1920	
701	2434	
701	2434	6832
702	3774	
703	4782	
704	5302	
705	6960	
705	6960	5984
706	8245	
707	7919	
708	6988	
709	4737	
709	4737	5190
710	3452	
711	3229	
712	3229	
712	3229	4986
713	3268	
714	3148	
715	1935	
716	1015	
716	1015	4902
717	-369	
718	-965	
719	-1338	
719	-1338	4804
720	-1513	
721	-1947	
722	-2069	
723	-1952	
723	-1952	4734
724	-1802	
725	-1552	
726	-1104	
726	-1104	4608
727	-327	
728	-276	
729	-636	
730	-828	
730	-828	4460
731	-730	
732	-279	
733	140	
734	131	
734	131	4404
735	-168	
736	-444	
737	-533	
737	-533	4342
738	-536	
739	-656	
740	-679	
741	-614	
741	-614	4228
742	-415	
743	-386	
744	-358	
745	-399	
745	-399	4194
746	-413	
747	-410	
748	-408	
748	-408	4130
749	-273	
750	-245	
751	-318	
752	-426	
752	-426	4124
753	-438	
754	-434	
755	-454	
756	-504	
756	-504	4088
757	-468	
758	-372	
759	-79	
759	-79	4068
760	5	
761	-114	
762	-518	
763	-814	
763	-814	4068
764	-700	
765	-544	
766	-365	
767	-405	
767	-405	4096
768	-486	
769	-635	
770	-624	
770	-624	4096
771	-465	
772	-346	
773	-335	
774	-364	
774	-364	4088
775	-485	
776	-523	
777	-590	
777	-590	4046
778	-448	
779	-345	
780	-356	
781	-412	
781	-412	4060
782	-447	
783	-452	
784	-457	
785	-468	
785	-468	4060
786	-519	
787	-612	
788	-587	
788	-587	4060
789	-407	
790	-312	
791	-500	
792	-601	
792	-601	4074
793	-789	
794	-787	
795	-743	
796	-511	
796	-511	4116
797	-406	
798	-372	
799	-451	
799	-451	4074
800	-465	
801	-573	
802	-657	
803	-598	
803	-598	4060
804	-461	
805	-369	
806	-316	
807	-306	
807	-306	4060
808	-369	
809	-446	
810	-527	
810	-527	4068
811	-545	
812	-527	
813	-414	
814	-291	
814	-291	4054
815	-301	
816	-473	
817	-584	
817	-584	4054
818	-579	
819	-508	
820	-445	
821	-205	
821	-205	4054
822	-216	
823	-294	
824	-301	
825	-265	
825	-265	4040
826	-314	
827	-349	
828	-390	
828	-390	4040
829	-328	
830	-296	
831	-332	
832	-407	
832	-407	4046
833	-426	
834	-425	
835	-358	
836	-313	
836	-313	4040
837	-265	
838	-279	
839	-313	
839	-313	4040
840	-378	
841	-391	
842	-357	
843	-209	
843	-209	4040
844	-250	
845	-334	
846	-444	
846	-444	4040
847	-423	
848	-381	
849	-297	
850	-222	
850	-222	4040
851	-232	
852	-317	
853	-332	
854	-251	
854	-251	4046
855	143	
856	878	
857	1208	
858	1797	
858	1797	4102
859	2162	
860	2303	
861	3153	
861	3153	4172
862	4849	
863	5643	
864	6444	
865	6657	
865	6657	4510
866	6900	
867	7643	
868	8080	
868	8080	5162
869	7850	
870	6227	
871	4063	
872	3295	
872	3295	6228
873	2419	
874	1799	
875	1270	
876	-484	
876	-484	7330
877	-2681	
878	-3606	
879	-4776	
880	-4935	
880	-4935	8328
881	-4852	
882	-4752	
883	-4745	
883	-4745	9134
884	-4774	
885	-4816	
886	-4703	
887	-4581	
887	-4581	9492
888	-4260	
889	-4156	
890	-3899	
891	-3767	
891	-3767	9744
892	-3253	
893	-2848	
894	-2037	
895	-1421	
895	-1421	9984
896	-1142	
897	-513	
898	-45	
899	18	
899	18	10236
900	-121	
901	-208	
902	-120	
902	-120	10314
903	213	
904	381	
905	366	
906	64	
906	64	10278
907	-59	
908	8	
909	210	
910	376	
910	376	10250
911	412	
912	324	
913	91	
914	47	
914	47	10300
915	267	
916	448	
917	648	
917	648	10264
918	510	
919	262	
920	242	
921	329	
921	329	10040
922	336	
923	332	
924	398	
925	517	
925	517	10032
926	580	
927	540	
928	336	
929	267	
929	267	10116
930	232	
931	219	
932	213	
932	213	10012
933	220	
934	227	
935	233	
936	305	
936	305	10068
937	409	
938	441	
939	532	
940	634	
940	634	10082
941	636	
942	529	
943	466	
944	458	
944	458	10082
945	565	
946	621	
947	630	
948	473	
948	473	10040
949	287	
950	224	
951	175	
951	175	10376
952	272	
953	342	
954	432	
955	489	
955	489	9942
956	465	
957	281	
958	188	
959	161	
959	161	10314
960	373	
961	465	
962	466	
963	303	
963	303	10054
964	167	
965	148	
966	256	
967	436	
967	436	10334
968	486	
969	431	
970	369	
971	283	
971	283	10348
972	330	
973	388	
974	473	
974	473	10040
975	429	
976	368	
977	244	
978	278	
978	278	10060
979	377	
980	419	
981	406	
982	263	
982	263	10110
983	179	
984	120	
985	130	
986	181	
986	181	10256
987	222	
988	232	
989	263	
989	263	10454
990	282	
991	287	
992	295	
993	332	
993	332	10356
994	400	
995	442	
996	495	
997	448	
997	448	10412
998	248	
999	194	
1000	259	
1001	344	
1001	344	10186
1002	214	
1003	124	
1004	55	
1004	55	10110
1005	121	
1006	177	
1007	181	
1008	131	
1008	131	10102
1009	147	
1010	173	
1011	241	
1012	276	
1012	276	10158
1013	273	
1014	192	
1015	186	
1016	282	
1016	282	10440
1017	375	
1018	415	
1019	382	
1020	267	
1020	267	10242
1021	233	
1022	266	
1023	358	
1023	358	10200
1024	371	
1025	341	
1026	370	
1027	398	
1027	398	10166
1028	388	
1029	274	
1030	218	
1031	183	
1031	183	10292
1032	248	
1033	297	
1034	373	
1035	352	
1035	352	10172
1036	300	
1037	293	
1038	263	
1039	217	
1039	217	10208
1040	66	
1041	-136	
1042	-293	
1043	-896	
1043	-896	10180
1044	-1786	
1045	-2246	
1046	-3203	
1046	-3203	10300
1047	-4022	
1048	-4404	
1049	-5542	
1050	-6830	
1050	-6830	9822
1051	-7600	
1052	-7697	
1053	-6803	
1054	-5862	
1054	-5862	9442
1055	-4047	
1056	-3108	
1057	-2970	
1058	-2570	
1058	-2570	8558
1059	-2128	
1060	-1785	
1061	-757	
1061	-757	7520
1062	355	
1063	1330	
1064	1828	
1065	3044	
1065	3044	6544
1066	3666	
1067	4279	
1068	4316	
1069	4409	
1069	4409	5752
1070	5293	
1071	6537	
1072	6828	
1072	6828	5106
1073	6316	
1074	5057	
1075	4345	
1076	2918	
1076	2918	4840
1077	2382	
1078	2223	
1079	2281	
1079	2281	4544
1080	2087	
1081	1832	
1082	1338	
1083	1204	
1083	1204	4482
1084	1228	
1085	1252	
1086	1143	
1087	1004	
1087	1004	4418
1088	661	
1089	357	
1090	310	
1090	310	4334
1091	342	
1092	425	
1093	560	
1094	507	
1094	507	4300
1095	441	
1096	419	
1097	392	
1098	396	
1098	396	4328
1099	431	
1100	515	
1101	511	
1101	511	4314
1102	456	
1103	198	
1104	45	
1105	-63	
1105	-63	4264
1106	162	
1107	332	
1108	569	
1108	569	4256
1109	492	
1110	171	
1111	56	
1112	-46	
1112	-46	4264
1113	-25	
1114	28	
1115	124	
1116	203	
1116	203	4250
1117	236	
1118	168	
1119	73	
1119	73	4250
1120	-32	
1121	-14	
1122	32	
1123	21	
1123	21	4278
1124	-2	
1125	24	
1126	56	
1127	131	
1127	131	4222
1128	203	
1129	205	
1130	152	
1130	152	4214
1131	104	
1132	29	
1133	22	
1134	34	
1134	34	4194
1135	129	
1136	198	
1137	155	
1137	155	4200
1138	131	
1139	125	
1140	62	
1141	16	
1141	16	4172
1142	11	
1143	96	
1144	108	
1145	99	
1145	99	4180
1146	100	
1147	95	
1148	51	
1148	51	4214
1149	23	
1150	8	
1151	34	
1152	47	
1152	47	4166
1153	87	
1154	191	
1155	220	
1156	158	
1156	158	4166
1157	-55	
1158	-153	
1159	-277	
1159	-277	4166
1160	-246	
1161	-157	
1162	118	
1163	303	
1163	303	4166
1164	303	
1165	150	
1166	-57	
1167	-101	
1167	-101	4166
1168	-53	
1169	39	
1170	83	
1170	83	4166
1171	95	
1172	77	
1173	59	
1174	15	
1174	15	4158
1175	34	
1176	85	
1177	169	
1177	169	4158
1178	82	
1179	-60	
1180	-72	
1181	24	
1181	24	4158
1182	87	
1183	78	
1184	1	
1184	1	4200
1185	-60	
1186	-142	
1187	-149	
1188	-130	
1188	-130	4208
1189	-103	
1190	-58	
1191	-32	
1192	11	
1192	11	4158
1193	25	
1194	39	
1195	56	
1196	7	
1196	7	4200
1197	-91	
1198	-124	
1199	-119	
1199	-119	4152
1200	-70	
1201	69	
1202	178	
1204	20	
1204	20	4158
1205	-74	
1206	-181	
1206	-181	4144
1207	-102	
1208	-16	
1209	79	
1210	60	
1210	60	4138
1211	49	
1212	78	
1213	96	
1213	96	4138
1214	53	
1215	26	
1216	0	
1217	13	
1217	13	4130
1218	27	
1219	33	
1220	24	
1221	34	
1221	34	4130
1222	91	
1223	132	
1224	210	
1224	210	4124
1225	362	
1226	566	
1227	1286	
1228	2193	
1228	2193	4172
1229	2987	
1230	3432	
1231	4800	
1231	4800	4278
1232	5701	
1233	7604	
1234	9659	
1235	10719	
1235	10719	4742
1236	11974	
1237	10936	
1238	9821	
1239	7536	
1239	7536	5730
1240	4738	
1241	2843	
1242	-1036	
1242	-1036	7042
1243	-2696	
1244	-6236	
1245	-6757	
1246	-6516	
1246	-6516	8116
1247	-5958	
1248	-4755	
1249	-4413	
1250	-4706	
1250	-4706	8952
1251	-5644	
1252	-6211	
1253	-6132	
1254	-5171	
1254	-5171	9520
1255	-3752	
1256	-3175	
1257	-2552	
1258	-2918	
1258	-2918	9738
1259	-3063	
1260	-2875	
1261	-2086	
1261	-2086	9900
1262	-1721	
1263	-1472	
1264	-1711	
1265	-1817	
1265	-1817	10124
1266	-1704	
1267	-1110	
1268	-803	
1269	-596	
1269	-596	10186
1270	-723	
1271	-1193	
1272	-1481	
1273	-1299	
1273	-1299	10328
1274	-1073	
1275	-656	
1276	-546	
1277	-589	
1277	-589	10300
1278	-720	
1279	-652	
1280	-554	
1280	-554	10186
1281	-412	
1282	-523	
1283	-641	
1284	-770	
1284	-770	10180
1285	-715	
1286	-664	
1287	-562	
1288	-595	
1288	-595	10130
1289	-668	
1290	-750	
1291	-710	
1292	-615	
1292	-615	10186
1293	-397	
1294	-336	
1295	-360	
1296	-410	
1296	-410	10138
1297	-423	
1298	-405	
1299	-329	
1299	-329	9956
1300	-253	
1301	-91	
1302	-18	
1303	7	
1303	7	9934
1304	36	
1305	50	
1306	32	
1307	-10	
1307	-10	9794
1308	-118	
1309	-165	
1310	-161	
1311	-146	
1311	-146	10046
1312	-157	
1313	-248	
1314	-342	
1314	-342	9906
1315	-396	
1316	-408	
1317	-384	
1318	-326	
1318	-326	9920
1319	-277	
1320	-192	
1321	-226	
1322	-278	
1322	-278	9906
1323	-369	
1324	-370	
1325	-284	
1325	-284	9962
1326	-264	
1327	-298	
1328	-381	
1329	-428	
1329	-428	9702
1330	-435	
1331	-443	
1332	-512	
1333	-531	
1333	-531	10152
1334	-498	
1335	-420	
1336	-344	
1337	-316	
1337	-316	10102
1338	-326	
1339	-350	
1340	-347	
1341	-298	
1341	-298	10102
1342	-242	
1343	-240	
1344	-313	
1344	-313	10228
1345	-390	
1346	-397	
1347	-359	
1348	-373	
1348	-373	9590
1349	-407	
1350	-474	
1351	-473	
1352	-377	
1352	-377	10186
1353	-301	
1354	-283	
1355	-267	
1356	-248	
1356	-248	10180
1357	-165	
1358	-122	
1359	-130	
1360	-221	
1360	-221	10130
1361	-283	
1362	-387	
1363	-362	
1363	-362	10214
1364	-322	
1365	-241	
1366	-209	
1367	-161	
1367	-161	10138
1368	-179	
1369	-200	
1370	-224	
1371	-231	
1371	-231	10082
1372	-233	
1373	-232	
1374	-191	
1375	-118	
1375	-118	9878
1376	-101	
1377	-146	
1378	-201	
1378	-201	9998
1379	-328	
1380	-361	
1381	-338	
1382	-237	
1382	-237	9956
1383	-205	
1384	-235	
1385	-292	
1386	-319	
1386	-319	9878
1387	-295	
1388	-270	
1389	-183	
1390	-131	
1390	-131	9906
1391	-144	
1392	-184	
1393	-174	
1393	-174	10026
1394	-116	
1395	-78	
1396	-75	
1397	-80	
1397	-80	10102
1398	-181	
1399	-238	
1400	-275	
1401	-174	
1401	-174	10060
1402	-43	
1403	-23	
1404	-93	
1405	-204	
1405	-204	10096
1406	-239	
1407	-206	
1408	-147	
1409	-80	
1409	-80	9814
1410	-181	
1411	-230	
1412	-194	
1412	-194	9870
1413	-72	
1414	-43	
1415	-95	
1416	-211	
1416	-211	10102
1417	-173	
1418	-120	
1419	-79	
1420	-112	
1420	-112	9710
1421	-261	
1422	-354	
1423	-356	
1424	-282	
1424	-282	9744
1425	-171	
1426	-126	
1427	-98	
1428	-116	
1428	-116	10116
1429	-180	
1430	-209	
1431	-184	
1431	-184	10116
1432	-22	
1433	41	
1434	16	
1435	-61	
1435	-61	10082
1436	-249	
1437	-341	
1438	-314	
1439	-154	
1439	-154	10124
1440	-58	
1441	-82	
1442	-214	
1443	-290	
1443	-290	10088
1444	-201	
1445	-108	
1446	23	
1447	1	
1447	1	10138
1448	-141	
1449	-266	
1450	-290	
1450	-290	10200
1451	-281	
1452	-265	
1453	-272	
1454	-286	
1454	-286	10152
1455	-252	
1456	-231	
1457	-227	
1458	-244	
1458	-244	10152
1459	-206	
1460	-160	
1461	-110	
1462	-117	
1462	-117	10096
1463	-162	
1464	-215	
1465	-243	
1465	-243	10228
1466	-279	
1467	-258	
1468	-225	
1469	-143	
1469	-143	9808
1470	-58	
1471	-40	
1472	-52	
1473	-71	
1473	-71	10082
1474	-71	
1475	-91	
1476	-111	
1477	-106	
1477	-106	10166
1478	-56	
1479	-2	
1480	18	
1480	18	10046
1481	22	
1482	-40	
1483	-91	
1484	-162	
1484	-162	10088
1485	-156	
1486	-14	
1487	17	
1488	15	
1488	15	10054
1489	-25	
1490	-124	
1491	-162	
1492	-179	
1492	-179	10144
1493	-188	
1494	-172	
1495	-189	
1496	-243	
1496	-243	9766
1497	-256	
1498	-215	
1499	-93	
1499	-93	10054
